"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-04-06,12161,9.263252,127,564,11470,1.044322,4.637776,0.005762155323751063,17355,374201
2020-04-05,11130,7.432432,127,486,10517,1.14106,4.366577,0.005273644334622921,18962,434258
2020-04-04,10360,14.399293,127,445,9788,1.225869,4.295367,0.0049088010158754225,20372,474269
2020-04-03,9056,12.580806,127,359,8570,1.402385,3.964223,0.004290936486464076,23305,587882
2020-04-02,8044,17.671153,127,324,7593,1.578817,4.027847,0.0038114281246816504,26237,651387
2020-04-01,6836,19.573203,127,240,6469,1.857812,3.510825,0.0032390505544907713,30873,879373
2020-03-31,5717,24.852588,127,201,5389,2.221445,3.51583,0.0027088431860772,36916,1049998
2020-03-30,4579,7.589286,120,159,4300,2.62066,3.472374,0.0021696331903179114,46091,1327355
2020-03-29,4256,9.016393,6,136,4114,0.140977,3.195489,0.002016588525440714,49589,1551835
2020-03-28,3904,14.252268,6,111,3787,0.153689,2.843238,0.001849803008299001,54060,1901347
2020-03-27,3417,14.472362,6,92,3319,0.175593,2.69242,0.0016190514547535057,61765,2294016
2020-03-26,2985,16.875489,6,77,2902,0.201005,2.579564,0.0014143601382614031,70703,2740903
2020-03-25,2554,13.662661,2,59,2493,0.078309,2.310102,0.0012101426442611804,82635,3577110
2020-03-24,2247,16.787942,2,46,2199,0.089008,2.047174,0.0010646791392540612,93925,4588033
2020-03-23,1924,24.450194,2,34,1888,0.10395,1.767152,0.0009116344743768642,109693,6207338
2020-03-22,1546,51.420176,2,25,1519,0.129366,1.617076,0.0007325295724462744,136513,8441980
2020-03-21,1021,28.751576,2,15,1004,0.195886,1.469148,0.00048377276420934423,206709,14069967
2020-03-20,793,27.697262,2,11,780,0.252207,1.387137,0.00037574123606073456,266141,19186318
2020-03-19,621,66.935484,2,6,613,0.322061,0.966184,0.00029424376745739746,339854,35174917
2020-03-18,372,15.88785,2,3,367,0.537634,0.806452,0.00017626196697931055,567337,70349833
2020-03-17,321,60.5,2,1,318,0.623053,0.311526,0.0001520970198934373,657475,211049500
2020-03-16,200,23.45679,1,0,199,0.5,0,9.476449837597341e-05,1055248,
2020-03-15,162,7.284768,0,0,162,0,0,7.675924368453846e-05,1302775,
2020-03-14,151,0,0,0,151,0,0,7.154719627385993e-05,1397679,
2020-03-13,151,190.384615,0,0,151,0,0,7.154719627385993e-05,1397679,
2020-03-12,52,36.842105,0,0,52,0,0,2.4638769577753086e-05,4058644,
2020-03-11,38,22.580645,0,0,38,0,0,1.800525469143495e-05,5553934,
2020-03-10,31,24,0,0,31,0,0,1.4688497248275879e-05,6808048,
2020-03-09,25,25,0,0,25,0,0,1.1845562296996677e-05,8441980,
2020-03-08,20,53.846154,0,0,20,0,0,9.476449837597341e-06,10552475,
2020-03-07,13,0,0,0,13,0,0,6.159692394438272e-06,16234577,
2020-03-06,13,225,0,0,13,0,0,6.159692394438272e-06,16234577,
2020-03-05,4,0,0,0,4,0,0,1.8952899675194682e-06,52762375,
2020-03-04,4,100,0,0,4,0,0,1.8952899675194682e-06,52762375,
2020-03-03,2,0,0,0,2,0,0,9.476449837597341e-07,105524750,
2020-03-02,2,0,0,0,2,0,0,9.476449837597341e-07,105524750,
2020-03-01,2,0,0,0,2,0,0,9.476449837597341e-07,105524750,
2020-02-29,2,100,0,0,2,0,0,9.476449837597341e-07,105524750,
2020-02-28,1,0,0,0,1,0,0,4.7382249187986704e-07,211049500,
2020-02-27,1,0,0,0,1,0,0,4.7382249187986704e-07,211049500,
2020-02-26,1,,0,0,1,0,0,4.7382249187986704e-07,211049500,

