"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-04-06,465,4.26009,45,9,411,9.677419,1.935484,0.03879526113799433,2578,133178
2020-04-05,446,4.694836,37,9,400,8.295964,2.017937,0.037210078424828964,2687,133178
2020-04-04,426,7.575758,33,11,382,7.746479,2.58216,0.03554146504254964,2814,108964
2020-04-03,396,11.235955,28,11,357,7.070707,2.777778,0.033038544969130654,3027,108964
2020-04-02,356,11.25,28,10,318,7.865169,2.808989,0.029701318204572,3367,119860
2020-04-01,320,22.137405,28,9,283,8.75,2.8125,0.026697814116469213,3746,133178
2020-03-31,262,13.913043,23,8,231,8.778626,3.053435,0.02185883530785917,4575,149825
2020-03-30,230,7.476636,22,7,201,9.565217,3.043478,0.019189053896212248,5211,171229
2020-03-29,214,19.553073,15,5,194,7.009346,2.336449,0.017854163190388787,5601,239720
2020-03-28,179,10.493827,15,5,159,8.379888,2.793296,0.014934089771399966,6696,239720
2020-03-27,162,10.958904,15,5,142,9.259259,3.08642,0.013515768396462539,7399,239720
2020-03-26,146,10.606061,4,3,139,2.739726,2.054795,0.012180877690639079,8210,399533
2020-03-25,132,6.451613,3,3,126,2.272727,2.272727,0.01101284832304355,9080,399533
2020-03-24,124,6.896552,3,3,118,2.419355,2.419355,0.01034540297013182,9666,399533
2020-03-23,116,22.105263,3,1,112,2.586207,0.862069,0.00967795761722009,10333,1198600
2020-03-22,95,13.095238,3,1,91,3.157895,1.052632,0.007925913565826798,12617,1198600
2020-03-21,84,25.373134,0,0,84,0,0,0.007008176205573168,14269,
2020-03-20,67,0,0,0,67,0,0,0.005589854830635742,17890,
2020-03-19,67,36.734694,0,0,67,0,0,0.005589854830635742,17890,
2020-03-18,49,6.521739,0,0,49,0,0,0.004088102786584349,24461,
2020-03-17,46,39.393939,0,0,46,0,0,0.0038378107792424497,26057,
2020-03-16,33,26.923077,0,0,33,0,0,0.0027532120807608877,36321,
2020-03-15,26,0,0,0,26,0,0,0.0021691973969631237,46100,
2020-03-14,26,85.714286,0,0,26,0,0,0.0021691973969631237,46100,
2020-03-13,14,133.333333,0,0,14,0,0,0.0011680293675955281,85614,
2020-03-12,6,0,0,0,6,0,0,0.0005005840146837978,199767,
2020-03-11,6,100,0,0,6,0,0,0.0005005840146837978,199767,
2020-03-10,3,50,0,0,3,0,0,0.0002502920073418989,399533,
2020-03-09,2,,0,0,2,0,0,0.0001668613382279326,599300,

