"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-04-06,3654,16.406499,575,85,2994,15.73618,2.326218,0.0028803337214242755,34718,1492474
2020-04-05,3139,0,514,77,2548,16.374642,2.453011,0.0024743753561989055,40414,1647536
2020-04-04,3139,19.946504,514,77,2548,16.374642,2.453011,0.0024743753561989055,40414,1647536
2020-04-03,2617,4.88978,514,63,2040,19.64081,2.407337,0.002062899110281152,48475,2013656
2020-04-02,2495,14.554637,472,62,1961,18.917836,2.48497,0.001966730332499608,50846,2046134
2020-04-01,2178,11.520737,472,57,1649,21.671258,2.61708,0.0017168491640016618,58246,2225619
2020-03-31,1953,4.662379,424,56,1473,21.710189,2.867384,0.0015394887131750436,64957,2265363
2020-03-30,1866,0,424,54,1388,22.722401,2.893891,0.0014709093388554182,67985,2349265
2020-03-29,1866,10.218547,424,54,1388,22.722401,2.893891,0.0014709093388554182,67985,2349265
2020-03-28,1693,15.326975,404,52,1237,23.862965,3.071471,0.0013345388588865074,74932,2439621
2020-03-27,1468,5.839942,372,49,1047,25.340599,3.337875,0.0011571784080598895,86417,2588986
2020-03-26,1387,6.120888,359,47,981,25.883201,3.388609,0.001093328645762307,91464,2699155
2020-03-25,1307,9.555742,310,45,952,23.718439,3.442999,0.001030267152135065,97062,2819118
2020-03-24,1193,5.762411,285,43,865,23.889355,3.604359,0.0009404045237162453,106337,2950240
2020-03-23,1128,3.867403,235,42,851,20.833333,3.723404,0.0008891670601441113,112465,3020483
2020-03-22,1086,7.845084,235,36,815,21.639042,3.314917,0.0008560597759898092,116814,3523897
2020-03-21,1007,4.569055,232,35,740,23.038729,3.47567,0.0007937865510329079,125978,3624580
2020-03-20,963,4.220779,191,33,739,19.833853,3.426791,0.0007591027295379248,131734,3844252
2020-03-19,924,3.937008,150,29,745,16.233766,3.138528,0.0007283602513946443,137295,4374493
2020-03-18,889,1.252847,144,29,716,16.197975,3.262092,0.000700770847932726,142700,4374493
2020-03-17,878,6.424242,144,29,705,16.400911,3.302961,0.0006920998925589802,144488,4374493
2020-03-16,825,-1.668653,144,27,654,17.454545,3.272727,0.0006503216530309324,153770,4698530
2020-03-15,839,8.538163,118,22,699,14.064362,2.622169,0.0006613574144156998,151204,5766377
2020-03-14,773,10.271041,118,22,633,15.265201,2.846054,0.0006093316821732252,164114,5766377
2020-03-13,701,9.70266,118,19,564,16.833096,2.710414,0.0005525763379087075,180970,6676858
2020-03-12,639,0,118,16,505,18.466354,2.503912,0.000503703680347595,198529,7928769
