"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-04-06,103374,3.2470062,28700,1810,72864,27.763267,1.750924,0.12377599770106684,808,46142
2020-04-05,100123,4.194938,28700,1584,69839,28.6647424,1.5820541,0.11988337703701044,834,52725
2020-04-04,96092,5.411424,26400,1444,68248,27.473671,1.502727,0.11505681478022439,869,57837
2020-04-03,91159,7.506427,24575,1275,65309,26.958391,1.398655,0.10915023288671767,916,65504
2020-04-02,84794,8.888946,22440,1107,61247,26.464137,1.305517,0.10152903001784068,985,75444
2020-04-01,77872,8.444742,18700,920,58252,24.013766,1.181426,0.09324089706287343,1072,90779
2020-03-31,71808,7.360395,16100,775,54933,22.4209,1.079267,0.08598009985990876,1163,107764
2020-03-30,66885,7.713987,13500,645,52740,20.183898,0.964342,0.08008549157656525,1249,129484
2020-03-29,62095,7.626311,9211,533,52351,14.833723,0.858362,0.0743501323083923,1345,156692
2020-03-28,57695,13.414323,8481,433,48781,14.699714,0.750498,0.06908174383658416,1448,192880
2020-03-27,50871,15.779052,6658,342,43871,13.088007,0.672289,0.06091095226121628,1642,244202
2020-03-26,43938,17.723656,5673,267,37998,12.911375,0.607674,0.05260964833506951,1901,312798
2020-03-25,37323,13.148002,3547,206,33570,9.503523,0.551938,0.0446891052121125,2238,405422
2020-03-24,32986,13.525606,3243,157,29586,9.831444,0.475959,0.03949615048433253,2532,531955
2020-03-23,29056,16.817433,453,123,28480,1.559058,0.42332,0.03479052169019481,2874,679000
2020-03-22,24873,11.97497,266,94,24513,1.069433,0.37792,0.029781960558928122,3358,888479
2020-03-21,22213,11.915558,233,84,21896,1.048935,0.378157,0.02659698025551684,3760,994250
2020-03-20,19848,29.556136,180,67,19601,0.906892,0.337565,0.02376522145191997,4208,1246522
2020-03-19,15320,24.280036,113,44,15163,0.737598,0.287206,0.01834357077002287,5452,1898114
2020-03-18,12327,33.164092,105,28,12194,0.851789,0.227144,0.014759869248177017,6775,2982750
2020-03-17,9257,27.29648,67,24,9166,0.723777,0.259263,0.011083970928074524,9022,3479875
2020-03-16,7272,25.487489,67,17,7188,0.921342,0.233773,0.008707209310679262,11485,4912765
2020-03-15,5795,26.390403,46,11,5738,0.793788,0.189819,0.0069387070895745775,14412,7592455
