"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-04-06,350,9.375,18,9,323,5.142857,2.571429,0.003088189879560595,32381,1259278
2020-04-05,320,11.111111,15,8,297,4.6875,2.5,0.0028234878898839725,35417,1416688
2020-04-04,288,7.063197,15,6,267,5.208333,2.083333,0.002541139100895575,39352,1888917
2020-04-03,269,15.450644,15,6,248,5.576208,2.230483,0.0023734945074337143,42132,1888917
2020-04-02,233,9.90566,13,6,214,5.579399,2.575107,0.0020558521198217675,48642,1888917
2020-04-01,212,13.978495,12,6,194,5.660377,2.830189,0.0018705607270481316,53460,1888917
2020-03-31,186,9.411765,8,6,172,4.301075,3.225806,0.001641152335995059,60933,1888917
2020-03-30,170,22.302158,4,4,162,2.352941,2.352941,0.0014999779415008603,66668,2833375
2020-03-29,139,16.806723,4,3,132,2.877698,2.158273,0.0012264525521683504,81536,3777833
2020-03-28,119,48.75,4,3,112,3.361345,2.521008,0.0010499845590506022,95239,3777833
2020-03-27,80,19.402985,4,2,74,5,2.5,0.0007058719724709931,141669,5666750
2020-03-26,67,17.54386,1,2,64,1.492537,2.985075,0.0005911677769444567,169157,5666750
2020-03-25,57,18.75,1,1,55,1.754386,1.754386,0.0005029337803855825,198833,11333500
2020-03-24,48,20,1,1,46,2.083333,2.083333,0.00042352318348259585,236115,11333500
2020-03-23,40,14.285714,0,1,39,0,2.5,0.00035293598623549656,283338,11333500
2020-03-22,35,66.666667,0,1,34,0,2.857143,0.00030881898795605945,323814,11333500
2020-03-21,21,31.25,0,1,20,0,4.761905,0.0001852913927736357,539690,11333500
2020-03-20,16,45.454545,0,1,15,0,6.25,0.0001411743944941986,708344,11333500
2020-03-19,11,57.142857,0,1,10,0,9.090909,9.705739621476155e-05,1030318,11333500
2020-03-18,7,40,0,1,6,0,14.285714,6.176379759121189e-05,1619071,11333500
2020-03-17,5,25,0,0,5,0,0,4.411699827943707e-05,2266700,
2020-03-16,4,0,0,0,4,0,0,3.529359862354965e-05,2833375,
2020-03-15,4,0,0,0,4,0,0,3.529359862354965e-05,2833375,
2020-03-14,4,0,0,0,4,0,0,3.529359862354965e-05,2833375,
2020-03-13,4,33.333333,0,0,4,0,0,3.529359862354965e-05,2833375,
2020-03-12,3,,0,0,3,0,0,2.647019896766224e-05,3777833,

