"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every","Confirmed per 1000","Died per 1000"
2020-12-29,8934,2.843329,7048,175,1711,78.889635,1.958809,0.7781552129605435,129,6561,7.781552129605435,0.15242574688615976
2020-12-28,8687,2.392739,7026,167,1494,80.879475,1.922413,0.756641407542897,132,6875,7.566414075428971,0.14545771274279246
2020-12-27,8484,1.398351,7016,165,1303,82.696841,1.944837,0.7389600209041024,135,6958,7.389600209041025,0.14371570420695062
2020-12-26,8367,2.411261,7016,163,1188,83.853233,1.94813,0.7287692709694278,137,7044,7.287692709694278,0.1419736956711088
2020-12-25,8170,1.718127,7016,154,1000,85.875153,1.884945,0.7116104868913857,141,7455,7.116104868913858,0.13413465725982057
2020-12-24,8032,2.084392,6952,154,926,86.553785,1.917331,0.6995906279940771,143,7455,6.9959062799407725,0.13413465725982057
2020-12-23,7868,1.98315,6879,153,836,87.430097,1.944586,0.6853061580001742,146,7504,6.853061580001743,0.13326365299189968
2020-12-22,7715,2.023274,6821,142,752,88.412184,1.84057,0.6719797927009842,149,8085,6.719797927009843,0.12368260604476963
2020-12-21,7562,1.817692,6761,141,660,89.407564,1.864586,0.6586534274017942,152,8143,6.586534274017943,0.12281160177684872
2020-12-20,7427,1.670089,6696,140,591,90.157533,1.885014,0.646894869784862,155,8201,6.46894869784862,0.1219405975089278
2020-12-19,7305,1.430158,6662,137,506,91.19781,1.875428,0.6362686177162268,157,8380,6.362686177162269,0.11932758470516507
2020-12-18,7202,1.536726,6624,136,442,91.974452,1.888364,0.6272972737566415,159,8442,6.272972737566414,0.11845658043724415
2020-12-17,7093,0.953601,6579,135,379,92.753419,1.903285,0.6178033272363035,162,8504,6.178033272363035,0.11758557616932323
2020-12-16,7026,1.649306,6531,135,360,92.95474,1.921435,0.6119675986412333,163,8504,6.119675986412334,0.11758557616932323
2020-12-15,6912,1.274725,6476,132,304,93.69213,1.909722,0.602038149986935,166,8698,6.02038149986935,0.1149725633655605
