Москва	 1488078	3406	 1331614	 25106
Санкт-Петербург	 517200	1934	 492550	 18840
Московская область	 375284	2191	 303655	 7041
Нижегородская область	 137335	534	 125134	 4901
Ростовская область	 107201	379	 95357	 5061
Свердловская область	 104424	491	 97151	 4243
Воронежская область	 101133	475	 94449	 3472
Красноярский край	 88086	484	 74186	 4315
Иркутская область	 83056	399	 71677	 3536
Самарская область	 73942	336	 69248	 2564
Архангельская область	 72658	219	 68406	 1082
Саратовская область	 71568	243	 66935	 1653
Челябинская область	 71526	315	 64664	 2059
Пермский край	 70414	429	 62311	 3098
Волгоградская область	 69343	317	 62011	 1735
Ханты-Мансийский АО	 64163	194	 60759	 912
Ульяновская область	 64072	261	 59931	 1930
Хабаровский край	 63528	325	 57284	 601
Ставропольский край	 62728	299	 55961	 1841
Алтайский край	 60458	273	 48490	 2820
Мурманская область	 60370	253	 50729	 1511
Омская область	 58980	370	 53481	 1623
Республика Крым	 57541	394	 48964	 1700
Краснодарский край	 57481	253	 46830	 4019
Республика Карелия	 54815	174	 51306	 703
Пензенская область	 54811	230	 46116	 1476
Ленинградская область	 54634	244	 46720	 2034
Забайкальский край	 54607	295	 49065	 901
Оренбургская область	 54334	311	 45792	 1222
Республика Коми	 53505	281	 47066	 1164
Вологодская область	 53389	229	 47674	 1334
Приморский край	 53005	258	 46747	 894
Брянская область	 52448	297	 47679	 740
Тверская область	 52095	263	 44037	 1305
Новосибирская область	 51499	218	 44105	 2278
Республика Бурятия	 51084	227	 46374	 1643
Кировская область	 49571	123	 46727	 423
Ярославская область	 48535	197	 43041	 823
Республика Башкортостан	 46708	248	 43103	 728
Тульская область	 46554	146	 40759	 2394
Курская область	 45307	193	 42639	 1060
Тюменская область	 44902	271	 41972	 940
Кемеровская область	 44639	198	 42008	 945
Республика Саха (Якутия)	 43807	122	 39443	 872
Белгородская область	 43746	143	 40858	 860
Псковская область	 42931	122	 35532	 547
Ямало-Ненецкий автономный округ	 42842	128	 40774	 462
Владимирская область	 41966	218	 39084	 1408
Калининградская область	 41785	225	 38994	 567
Астраханская область	 41646	291	 36064	 1036
Ивановская область	 40708	113	 37725	 1369
Республика Дагестан	 40504	203	 36201	 1668
Смоленская область	 40350	208	 33841	 1286
Калужская область	 40323	134	 37866	 448
Орловская область	 39673	84	 37466	 818
Удмуртская Республика	 38982	145	 33302	 1167
Липецкая область	 38264	247	 33264	 1084
Тамбовская область	 37114	95	 35126	 677
Томская область	 36457	125	 33235	 496
Новгородская область	 35542	150	 33391	 205
Рязанская область	 34389	135	 32034	 769
Республика Хакасия	 29219	179	 25460	 714
Республика Чувашия	 28850	69	 26300	 1681
Амурская область	 26905	128	 24418	 334
Сахалинская область	 26787	99	 25085	 106
Кабардино-Балкарская Республика	 26483	83	 24475	 576
Костромская область	 26356	139	 21789	 589
Курганская область	 25003	126	 22938	 476
Республика Калмыкия	 24111	116	 21488	 462
Республика Татарстан	 23624	52	 21011	 595
Республика Мордовия	 23451	69	 20770	 391
Карачаево-Черкесская Республика	 22038	55	 20612	 268
Республика Тыва	 20300	180	 17352	 228
Севастополь	 19785	161	 17309	 822
Республика Алтай	 19114	62	 17752	 266
Республика Северная Осетия — Алания	 18381	57	 17011	 249
Республика Ингушетия	 17304	56	 16108	 208
Камчатский край	 16460	52	 14420	 238
Республика Адыгея	 15966	50	 14930	 285
Республика Марий Эл	 15720	60	 14534	 360
Чеченская Республика	 15221	126	 12830	 280
Магаданская область	 9320	27	 8604	 146
Еврейская автономная область	 5502	40	 4457	 172
Ненецкий автономный округ	 1510	15	 1262	 10
Чукотский автономный округ	 1091	6	 812	 9
