Москва	 838554	5142	 160620	 666282	 11652
Санкт-Петербург	 263997	3341	 97363	 158499	 8135
Московская область	 163479	1097	 39721	 120752	 3006
Нижегородская область	 72654	464	 5981	 64931	 1742
Свердловская область	 60973	389	 6015	 53344	 1614
Ростовская область	 53994	391	 7529	 44308	 2157
Воронежская область	 48540	393	 2858	 44462	 1220
Красноярский край	 48433	320	 3228	 43400	 1805
Архангельская область	 44998	243	 8230	 36320	 448
Ханты-Мансийский АО	 42617	202	 3130	 38920	 567
Иркутская область	 42112	262	 3922	 36897	 1293
Ульяновская область	 37901	245	 2852	 34575	 474
Мурманская область	 37600	242	 3085	 33842	 673
Хабаровский край	 37070	320	 4047	 32819	 204
Волгоградская область	 36993	255	 1417	 35087	 489
Саратовская область	 36925	257	 4984	 31507	 434
Ставропольский край	 36543	240	 2911	 32862	 770
Челябинская область	 36508	300	 12543	 23400	 565
Алтайский край	 34162	205	 1676	 31552	 934
Самарская область	 33188	291	 1994	 30534	 660
Ямало-Ненецкий автономный округ	 33065	149	 6557	 26163	 345
Пермский край	 32503	295	 5624	 25685	 1194
Республика Коми	 31833	230	 1459	 29780	 594
Омская область	 31646	254	 2084	 28646	 916
Приморский край	 30686	235	 8212	 22074	 400
Оренбургская область	 29819	177	 3236	 26216	 367
Республика Карелия	 29526	289	 5872	 23480	 174
Краснодарский край	 28850	187	 8442	 19387	 1021
Новосибирская область	 28770	141	 2648	 25107	 1015
Забайкальский край	 28671	235	 1594	 26686	 391
Пензенская область	 27249	203	 5041	 21875	 333
Республика Саха (Якутия)	 27211	120	 2089	 24720	 402
Кировская область	 27029	225	 6135	 20657	 237
Республика Крым	 26702	225	 5137	 21009	 556
Республика Бурятия	 26675	138	 2014	 24055	 606
Кемеровская область	 26554	127	 2408	 23667	 479
Томская область	 25343	132	 3859	 21262	 222
Вологодская область	 25329	310	 4212	 20662	 455
Ленинградская область	 25146	213	 2390	 22477	 279
Псковская область	 24755	242	 11710	 12943	 102
Республика Дагестан	 24413	158	 2197	 21075	 1141
Брянская область	 24341	199	 2151	 21972	 218
Тюменская область	 24306	159	 1252	 22847	 207
Тульская область	 24066	201	 2074	 21186	 806
Тверская область	 23645	229	 4483	 18697	 465
Ярославская область	 23431	192	 1230	 21985	 216
Белгородская область	 22951	186	 2102	 20575	 274
Орловская область	 22409	175	 2135	 19992	 282
Ивановская область	 22372	181	 4784	 17033	 555
Калужская область	 22057	168	 1513	 20358	 186
Курская область	 21841	173	 2037	 19489	 315
Удмуртская Республика	 20940	213	 3277	 17256	 407
Республика Башкортостан	 20077	167	 4633	 15294	 150
Астраханская область	 20045	168	 6502	 13134	 409
Владимирская область	 19599	168	 1710	 17356	 533
Новгородская область	 19520	185	 5187	 14234	 99
Калининградская область	 19077	215	 1644	 17244	 189
Рязанская область	 18965	132	 1515	 17273	 177
Тамбовская область	 18610	158	 2098	 16312	 200
Республика Хакасия	 18156	76	 2649	 15216	 291
Смоленская область	 18009	158	 3570	 14090	 349
Липецкая область	 17027	172	 4081	 12668	 278
Республика Чувашия	 16997	92	 1085	 15321	 591
Амурская область	 16660	127	 1683	 14872	 105
Сахалинская область	 16599	142	 2612	 13970	 17
Кабардино-Балкарская Республика	 16424	99	 1508	 14645	 271
Карачаево-Черкесская Республика	 15645	85	 1527	 14076	 42
Костромская область	 15449	84	 3614	 11592	 243
Республика Калмыкия	 15350	96	 2327	 12821	 202
Республика Тыва	 14890	24	 1020	 13713	 157
Республика Алтай	 14066	47	 740	 13218	 108
Республика Мордовия	 14010	85	 2311	 11601	 98
Республика Татарстан	 13818	90	 2774	 10841	 203
Курганская область	 12632	107	 1361	 11076	 195
Республика Ингушетия	 12544	62	 1828	 10573	 143
Республика Северная Осетия — Алания	 12518	82	 1312	 11105	 101
Республика Адыгея	 11497	77	 1948	 9454	 95
Камчатский край	 10551	75	 1228	 9241	 82
Республика Марий Эл	 9486	51	 1002	 8359	 125
Чеченская Республика	 9304	97	 3797	 5412	 95
Севастополь	 7284	90	 306	 6720	 258
Магаданская область	 7221	30	 461	 6695	 65
Еврейская автономная область	 3842	15	 672	 3096	 74
Ненецкий автономный округ	 808	1	 103	 705	 0
Чукотский автономный округ	 546	0	 55	 487	 4
