Москва	 130	 760	 843	 13
Санкт-Петербург	 89	 612	 412	 12
Московская область	 38	 287	 257	 0
Свердловская область	 70	 780	 388	 2
Нижегородская область	 30	 429	 176	 2
Самарская область	 31	 316	 260	 2
Воронежская область	 13	 198	 101	 1
Пермский край	 41	 138	 192	 1
Ростовская область	 27	 134	 90	 0
Красноярский край	 34	 254	 112	 3
Челябинская область	 35	 433	 128	 4
Иркутская область	 31	 59	 108	 2
Краснодарский край	 19	 128	 113	 1
Республика Башкортостан	 39	 418	 235	 1
Алтайский край	 12	 86	 114	 0
Новосибирская область	 16	 153	 125	 0
Саратовская область	 9	 117	 97	 0
Архангельская область	 14	 104	 71	 0
Волгоградская область	 13	 99	 55	 0
Ханты-Мансийский АО	 10	 137	 107	 2
Тюменская область	 10	 128	 116	 0
Ставропольский край	 10	 225	 75	 0
Оренбургская область	 5	 63	 22	 0
Ленинградская область	 11	 119	 60	 0
Омская область	 19	 48	 42	 0
Ульяновская область	 9	 49	 21	 0
Хабаровский край	 10	 62	 46	 0
Удмуртская Республика	 15	 304	 116	 0
Пензенская область	 21	 97	 64	 0
Вологодская область	 9	 106	 58	 0
Республика Саха (Якутия)	 12	 75	 40	 0
Кемеровская область	 17	 144	 95	 2
Республика Крым	 10	 43	 31	 0
Приморский край	 18	 0	 47	 0
Калининградская область	 18	 108	 53	 1
Республика Коми	 13	 263	 49	 1
Республика Татарстан	 32	 159	 136	 0
Забайкальский край	 17	 79	 47	 1
Тульская область	 7	 81	 34	 1
Ярославская область	 3	 135	 94	 0
Брянская область	 3	 56	 32	 2
Тверская область	 6	 41	 26	 0
Владимирская область	 12	 64	 40	 1
Липецкая область	 8	 63	 44	 2
Кировская область	 9	 35	 45	 1
Белгородская область	 14	 104	 81	 1
Республика Карелия	 5	 72	 43	 0
Томская область	 20	 148	 61	 0
Республика Бурятия	 2	 35	 31	 1
Ямало-Ненецкий автономный округ	 2	 54	 23	 0
Курская область	 16	 76	 49	 0
Рязанская область	 4	 40	 33	 1
Смоленская область	 6	 21	 21	 1
Мурманская область	 4	 25	 19	 0
Тамбовская область	 3	 85	 49	 2
Орловская область	 10	 25	 29	 1
Астраханская область	 9	 4	 3	 1
Ивановская область	 13	 30	 33	 1
Псковская область	 8	 30	 23	 1
Амурская область	 14	 71	 49	 0
Курганская область	 14	 154	 49	 2
Калужская область	 16	 11	 29	 0
Новгородская область	 6	 23	 21	 0
Чувашская Республика	 9	 54	 48	 0
Республика Хакасия	 4	 24	 34	 0
Костромская область	 4	 52	 22	 1
Республика Дагестан	 0	 10	 10	 0
Севастополь	 9	 122	 23	 1
Республика Мордовия	 6	 40	 30	 0
Кабардино-Балкарская Республика	 0	 12	 10	 0
Сахалинская область	 9	 41	 39	 0
Республика Калмыкия	 0	 5	 1	 0
Республика Адыгея	 0	 4	 8	 1
Республика Тыва	 0	 2	 1	 0
Карачаево-Черкесская Республика	 0	 81	 9	 0
Республика Марий Эл	 5	 17	 17	 0
Чеченская Республика	 0	 3	 4	 0
Республика Северная Осетия — Алания	 6	 24	 10	 0
Камчатский край	 10	 12	 10	 0
Республика Ингушетия	 0	 24	 2	 0
Республика Алтай	 1	 16	 11	 0
Еврейская автономная область	 0	 3	 5	 0
Магаданская область	 1	 29	 15	 0
Ненецкий автономный округ	 0	 1	 3	 0
Чукотский автономный округ	 0	 1	 0	 0
