Москва	 964609	1972	 69211	 880767	 14631
Санкт-Петербург	 358562	1087	 65950	 281926	 10686
Московская область	 208209	687	 33798	 170018	 4393
Нижегородская область	 92970	416	 5633	 84988	 2349
Свердловская область	 75921	216	 4846	 68794	 2281
Ростовская область	 70326	320	 6767	 60542	 3017
Воронежская область	 65097	341	 4428	 58834	 1835
Красноярский край	 61040	172	 2043	 56313	 2684
Архангельская область	 55310	174	 5355	 49376	 579
Иркутская область	 53514	247	 2022	 49778	 1714
Ханты-Мансийский АО	 50355	135	 1618	 48015	 722
Челябинская область	 48858	238	 5422	 42494	 942
Хабаровский край	 48112	115	 3108	 44728	 276
Саратовская область	 47640	220	 4379	 42642	 619
Волгоградская область	 47585	201	 1370	 45497	 718
Ульяновская область	 46648	123	 2633	 43270	 745
Ставропольский край	 46357	160	 3354	 41974	 1029
Самарская область	 45986	292	 2842	 42244	 900
Мурманская область	 45901	121	 1314	 43678	 909
Пермский край	 44878	243	 6169	 37069	 1640
Алтайский край	 42256	152	 3087	 37753	 1416
Омская область	 40003	108	 2240	 36589	 1174
Республика Карелия	 39543	162	 4084	 35177	 282
Приморский край	 39474	112	 6046	 32821	 607
Республика Коми	 38702	81	 540	 37424	 738
Забайкальский край	 37615	135	 1157	 35946	 512
Вологодская область	 37568	220	 3688	 33139	 741
Краснодарский край	 37014	165	 4681	 30542	 1791
Оренбургская область	 36731	110	 2861	 33305	 565
Ямало-Ненецкий автономный округ	 36718	48	 1937	 34387	 394
Пензенская область	 36664	193	 5371	 30869	 424
Кировская область	 35312	136	 4913	 30114	 285
Республика Крым	 35015	117	 3451	 30681	 883
Новосибирская область	 34676	118	 1082	 32226	 1368
Ленинградская область	 34534	188	 2816	 31159	 559
Республика Бурятия	 32705	105	 1572	 30435	 698
Тверская область	 32390	154	 2560	 29237	 593
Республика Саха (Якутия)	 32132	58	 1515	 30106	 511
Брянская область	 31956	117	 782	 30924	 250
Тульская область	 31881	138	 1210	 29495	 1176
Ярославская область	 31435	161	 1378	 29688	 369
Псковская область	 31108	115	 10522	 20423	 163
Кемеровская область	 31035	70	 452	 30032	 551
Тюменская область	 30515	91	 1554	 28692	 269
Белгородская область	 30476	135	 2380	 27632	 464
Томская область	 29744	64	 1838	 27607	 299
Ивановская область	 29650	126	 1479	 27292	 879
Курская область	 29433	151	 2879	 26124	 430
Орловская область	 29428	104	 2625	 26385	 418
Республика Дагестан	 29351	60	 1090	 26945	 1316
Калужская область	 28742	131	 2068	 26429	 245
Удмуртская Республика	 27379	92	 2718	 24079	 582
Республика Башкортостан	 27298	152	 5381	 21672	 245
Астраханская область	 27267	129	 8637	 18093	 537
Калининградская область	 27177	131	 2450	 24494	 233
Новгородская область	 26392	102	 3450	 22829	 113
Владимирская область	 26242	135	 2158	 23275	 809
Смоленская область	 25406	122	 1948	 22899	 559
Тамбовская область	 25159	128	 1794	 23044	 321
Рязанская область	 23778	85	 1685	 21818	 275
Липецкая область	 23614	127	 3250	 19950	 414
Республика Хакасия	 21123	29	 897	 19789	 437
Сахалинская область	 21092	63	 1259	 19800	 33
Республика Чувашия	 20899	57	 774	 19144	 981
Амурская область	 20598	44	 1437	 19002	 159
Кабардино-Балкарская Республика	 20331	76	 970	 19003	 358
Карачаево-Черкесская Республика	 18667	50	 1657	 16950	 60
Республика Калмыкия	 18609	46	 777	 17545	 287
Костромская область	 18022	44	 2611	 15071	 340
Республика Татарстан	 17486	59	 3081	 14095	 310
Республика Мордовия	 17331	62	 1949	 15229	 153
Курганская область	 16952	81	 1651	 15022	 279
Республика Алтай	 16032	40	 306	 15581	 145
Республика Тыва	 15600	3	 923	 14484	 193
Республика Северная Осетия — Алания	 15401	39	 1330	 13924	 147
Республика Ингушетия	 14574	29	 1660	 12744	 170
Республика Адыгея	 13660	21	 1606	 11915	 139
Камчатский край	 13185	39	 1362	 11705	 118
Республика Марий Эл	 11461	37	 1142	 10154	 165
Севастополь	 11367	74	 645	 10257	 465
Чеченская Республика	 11192	12	 554	 10527	 111
Магаданская область	 8089	9	 245	 7750	 94
Еврейская автономная область	 4290	4	 84	 4088	 118
Ненецкий автономный округ	 997	5	 127	 867	 3
Чукотский автономный округ	 677	2	 48	 625	 4
