Москва	 377017	4389	 90923	 279973	 6121
Московская область	 81843	466	 19281	 61061	 1501
Санкт-Петербург	 53971	684	 15914	 34548	 3509
Нижегородская область	 37760	332	 5618	 31469	 673
Свердловская область	 33425	255	 7179	 25528	 718
Ростовская область	 27543	305	 4964	 21889	 690
Ханты-Мансийский АО	 26317	193	 3132	 22968	 217
Красноярский край	 23696	237	 6060	 17024	 612
Воронежская область	 22310	243	 2577	 19485	 248
Иркутская область	 22185	180	 3280	 18571	 334
Ставропольский край	 19421	171	 4878	 14156	 387
Ульяновская область	 18811	184	 3676	 14905	 230
Ямало-Ненецкий автономный округ	 18761	175	 4747	 13903	 111
Саратовская область	 18591	165	 6021	 12427	 143
Волгоградская область	 18363	188	 2379	 15801	 183
Мурманская область	 17965	172	 3068	 14636	 261
Челябинская область	 17630	104	 4185	 13290	 155
Архангельская область	 17598	247	 6417	 10910	 271
Алтайский край	 17103	205	 960	 15860	 283
Краснодарский край	 16055	121	 4474	 11218	 363
Оренбургская область	 15825	168	 1974	 13752	 99
Новосибирская область	 15506	186	 1705	 13259	 542
Республика Дагестан	 15200	85	 1020	 13450	 730
Самарская область	 14419	143	 2796	 11385	 238
Хабаровский край	 14338	158	 3596	 10619	 123
Омская область	 13891	173	 2174	 11341	 376
Приморский край	 13688	125	 2021	 11529	 138
Пензенская область	 13555	166	 3187	 10212	 156
Кемеровская область	 13476	182	 3803	 9490	 183
Тюменская область	 11995	138	 3752	 8188	 55
Пермский край	 11994	132	 3563	 8072	 359
Республика Саха (Якутия)	 11854	177	 3864	 7884	 106
Брянская область	 11363	126	 2675	 8638	 50
Тульская область	 11344	79	 896	 10046	 402
Республика Коми	 11268	210	 2367	 8722	 179
Калужская область	 10924	107	 2335	 8510	 79
Орловская область	 10773	120	 2456	 8171	 146
Белгородская область	 10557	99	 1322	 9175	 60
Кировская область	 10467	127	 3815	 6495	 157
Томская область	 10454	171	 2947	 7401	 106
Ивановская область	 10368	104	 2437	 7770	 161
Ярославская область	 10258	101	 869	 9335	 54
Ленинградская область	 10160	106	 3999	 6054	 107
Республика Башкортостан	 9942	69	 999	 8895	 48
Курская область	 9764	97	 2347	 7350	 67
Рязанская область	 9705	102	 2483	 7164	 58
Республика Чувашия	 9332	47	 1459	 7754	 119
Забайкальский край	 9307	223	 2922	 6290	 95
Кабардино-Балкарская Республика	 9198	100	 2020	 7055	 123
Республика Бурятия	 9175	211	 1556	 7518	 101
Тамбовская область	 9006	95	 1651	 7309	 46
Карачаево-Черкесская Республика	 8740	82	 3524	 5186	 30
Владимирская область	 8675	86	 2097	 6332	 246
Республика Тыва	 8650	78	 1224	 7318	 108
Астраханская область	 8425	87	 1412	 6865	 148
Тверская область	 8211	114	 2979	 4939	 293
Республика Калмыкия	 8133	92	 3109	 4934	 90
Республика Татарстан	 7943	44	 1036	 6803	 104
Смоленская область	 7778	82	 1552	 6027	 199
Удмуртская Республика	 7645	116	 1957	 5572	 116
Республика Мордовия	 7596	65	 1259	 6290	 47
Республика Крым	 7373	203	 3112	 4148	 113
Липецкая область	 7280	76	 1121	 6097	 62
Сахалинская область	 6947	83	 2091	 4855	 1
Республика Ингушетия	 6765	58	 1142	 5534	 89
Псковская область	 6707	85	 2228	 4411	 68
Республика Северная Осетия — Алания	 6651	49	 1523	 5058	 70
Новгородская область	 6551	74	 2217	 4247	 87
Костромская область	 6278	99	 1848	 4334	 96
Вологодская область	 6071	90	 1536	 4476	 59
Калининградская область	 5911	79	 1735	 4083	 93
Республика Хакасия	 5713	92	 1004	 4652	 57
Республика Алтай	 5702	160	 1657	 4033	 12
Республика Марий Эл	 5631	55	 923	 4647	 61
Амурская область	 5450	105	 588	 4801	 61
Республика Карелия	 5377	70	 1768	 3571	 38
Камчатский край	 5267	51	 1723	 3474	 70
Курганская область	 5074	76	 915	 4093	 66
Республика Адыгея	 5049	67	 886	 4122	 41
Магаданская область	 3865	48	 1010	 2821	 34
Чеченская Республика	 2545	4	 442	 2060	 43
Севастополь	 1743	53	 542	 1148	 53
Еврейская автономная область	 1496	30	 637	 837	 22
Ненецкий автономный округ	 401	3	 265	 136	 0
Чукотский автономный округ	 221	1	 18	 201	 2
