Москва	 1596658	2537	 1470979	 28247
Санкт-Петербург	 598773	1738	 568341	 21209
Московская область	 434569	837	 380422	 8016
Нижегородская область	 163027	446	 150347	 6251
Ростовская область	 132433	463	 114875	 6452
Свердловская область	 132229	504	 122023	 5792
Воронежская область	 126522	483	 106959	 4309
Красноярский край	 111448	348	 98216	 5544
Иркутская область	 104206	378	 92491	 4660
Самарская область	 98072	480	 82052	 3612
Пермский край	 95499	448	 84618	 4497
Челябинская область	 91229	365	 79307	 3100
Волгоградская область	 87604	340	 77842	 2557
Архангельская область	 85897	270	 78925	 1164
Саратовская область	 84987	264	 77993	 2660
Ставропольский край	 81276	355	 65150	 2689
Хабаровский край	 80280	299	 74172	 748
Омская область	 79669	370	 64461	 2082
Ульяновская область	 79055	292	 70505	 2460
Республика Крым	 75192	237	 64883	 2426
Алтайский край	 74481	236	 57564	 3934
Ханты-Мансийский АО	 73021	147	 69439	 1087
Оренбургская область	 72888	337	 61167	 1760
Краснодарский край	 71012	230	 50837	 5795
Мурманская область	 70603	143	 54121	 1975
Пензенская область	 67461	236	 56471	 2444
Республика Коми	 67147	225	 62435	 1617
Забайкальский край	 66598	168	 58476	 1121
Ленинградская область	 66276	192	 51339	 2439
Приморский край	 66114	216	 58868	 1103
Вологодская область	 65573	228	 59016	 1760
Тверская область	 63939	197	 57382	 1602
Республика Карелия	 63383	157	 60352	 820
Брянская область	 63200	151	 58878	 1306
Республика Башкортостан	 62245	315	 54637	 1373
Новосибирская область	 61364	166	 49311	 2839
Ярославская область	 59001	193	 51337	 1122
Тюменская область	 58800	219	 51588	 1784
Республика Бурятия	 57718	78	 49507	 1810
Астраханская область	 57011	248	 43612	 1586
Кировская область	 55971	117	 51714	 510
Курская область	 55155	174	 50199	 1375
Кемеровская область	 54583	170	 52113	 1224
Тульская область	 53147	104	 45521	 2882
Владимирская область	 51988	158	 47960	 1862
Калининградская область	 51929	199	 47686	 687
Республика Саха (Якутия)	 51677	172	 42316	 1137
Белгородская область	 51628	159	 47681	 1084
Республика Дагестан	 50345	121	 46138	 2399
Липецкая область	 50226	203	 43946	 1547
Удмуртская Республика	 50201	230	 41209	 1804
Ямало-Ненецкий автономный округ	 49221	93	 47452	 659
Псковская область	 48461	102	 42154	 730
Смоленская область	 47846	149	 42886	 1616
Ивановская область	 47189	117	 43689	 1547
Калужская область	 46732	102	 43947	 657
Орловская область	 44613	90	 41678	 977
Новгородская область	 42566	125	 39055	 415
Томская область	 42488	92	 35770	 556
Тамбовская область	 42113	98	 40134	 846
Рязанская область	 40680	101	 37242	 1036
Республика Хакасия	 37266	115	 34107	 1043
Амурская область	 33941	118	 27696	 426
Республика Чувашия	 32948	75	 29861	 2180
Костромская область	 32409	81	 26768	 740
Сахалинская область	 32124	75	 31175	 270
Курганская область	 31818	117	 28429	 667
Кабардино-Балкарская Республика	 30976	67	 29131	 759
Республика Калмыкия	 29544	78	 26911	 575
Севастополь	 28988	79	 26818	 1089
Республика Мордовия	 27190	68	 23504	 526
Республика Татарстан	 26318	54	 22873	 712
Республика Тыва	 25902	61	 21110	 278
Карачаево-Черкесская Республика	 24818	45	 22206	 540
Республика Северная Осетия — Алания	 22044	68	 19226	 536
Чеченская Республика	 21780	64	 20077	 556
Республика Алтай	 21170	32	 20145	 340
Республика Ингушетия	 20697	59	 19046	 303
Камчатский край	 19193	43	 15340	 295
Республика Адыгея	 18989	53	 16815	 388
Республика Марий Эл	 18937	57	 17123	 555
Магаданская область	 10763	22	 9801	 246
Еврейская автономная область	 7579	35	 6190	 245
Ненецкий автономный округ	 2133	12	 1995	 41
Чукотский автономный округ	 1679	15	 1282	 14
