Москва	 1966374	3134	 1792971	 34759
Санкт-Петербург	 802283	2412	 740382	 26553
Московская область	 601248	2215	 533098	 10775
Нижегородская область	 218437	659	 188659	 9092
Самарская область	 185163	865	 134777	 5698
Свердловская область	 183429	682	 159697	 8627
Воронежская область	 181689	727	 127661	 6013
Ростовская область	 179456	652	 153636	 8936
Красноярский край	 157038	713	 140626	 7691
Пермский край	 144926	690	 124063	 6982
Иркутская область	 142335	597	 113947	 6366
Челябинская область	 130698	640	 117162	 5316
Саратовская область	 123596	521	 106725	 4735
Республика Крым	 121924	372	 111421	 3749
Волгоградская область	 120440	428	 105946	 4795
Омская область	 118041	576	 94262	 2900
Архангельская область	 115891	365	 106015	 1393
Ставропольский край	 115616	451	 87195	 5420
Ульяновская область	 113449	336	 106453	 3461
Хабаровский край	 113239	512	 99543	 1086
Республика Башкортостан	 110282	632	 99209	 3764
Алтайский край	 107169	517	 78676	 5918
Краснодарский край	 103552	713	 78857	 9156
Оренбургская область	 102845	290	 86926	 3227
Пензенская область	 93986	357	 67744	 4333
Ленинградская область	 92712	372	 73858	 2828
Вологодская область	 92355	368	 81995	 2657
Республика Коми	 91691	279	 74251	 2350
Ханты-Мансийский АО	 91059	215	 83845	 1778
Брянская область	 90965	233	 83499	 2412
Приморский край	 90785	461	 77219	 1429
Тверская область	 90590	362	 79180	 2163
Забайкальский край	 89626	317	 76212	 1678
Мурманская область	 87795	180	 68936	 2599
Новосибирская область	 85101	387	 57953	 3893
Республика Карелия	 84668	265	 80058	 1097
Тюменская область	 82739	307	 64454	 2952
Смоленская область	 79721	192	 58479	 2185
Ярославская область	 79065	278	 63518	 1591
Курская область	 78191	245	 64453	 1846
Калининградская область	 77475	270	 70754	 1095
Липецкая область	 76827	352	 69315	 2499
Кемеровская область	 76240	363	 69640	 1599
Удмуртская Республика	 76092	204	 64214	 3103
Астраханская область	 75461	252	 66003	 2223
Белгородская область	 74860	334	 62938	 1583
Владимирская область	 74313	310	 56575	 2701
Кировская область	 73149	254	 63089	 695
Республика Саха (Якутия)	 71986	251	 65476	 1706
Республика Бурятия	 70931	231	 64288	 2226
Тульская область	 69423	242	 61024	 3964
Псковская область	 67119	185	 58950	 1117
Орловская область	 65010	271	 52428	 1330
Ивановская область	 63263	202	 53225	 2195
Республика Дагестан	 62321	156	 57602	 3010
Новгородская область	 60933	220	 50899	 652
Калужская область	 60410	199	 56700	 1070
Ямало-Ненецкий автономный округ	 59227	130	 53181	 883
Томская область	 57201	215	 41404	 637
Рязанская область	 56839	223	 48975	 2084
Тамбовская область	 55919	212	 52493	 1479
Республика Хакасия	 50722	156	 44602	 1684
Севастополь	 49960	195	 45481	 1734
Амурская область	 48075	264	 36883	 548
Курганская область	 46241	196	 36686	 903
Костромская область	 45732	179	 37374	 1003
Республика Чувашия	 43840	145	 38315	 3417
Кабардино-Балкарская Республика	 39565	103	 36036	 1240
Республика Татарстан	 39453	227	 32623	 1298
Сахалинская область	 38572	132	 36964	 454
Республика Мордовия	 37577	152	 31032	 921
Республика Калмыкия	 33577	22	 31981	 701
Республика Тыва	 30934	57	 27091	 310
Карачаево-Черкесская Республика	 30555	73	 26294	 880
Чеченская Республика	 29076	83	 27097	 851
Республика Северная Осетия — Алания	 29027	84	 25278	 795
Республика Марий Эл	 27034	122	 22206	 819
Республика Ингушетия	 26650	79	 24788	 435
Республика Адыгея	 24807	106	 20687	 680
Республика Алтай	 24539	30	 22243	 473
Камчатский край	 22699	48	 17176	 486
Магаданская область	 12990	34	 12025	 318
Еврейская автономная область	 10789	38	 9319	 351
Ненецкий автономный округ	 3289	12	 3025	 80
Чукотский автономный округ	 2878	6	 2536	 27
