Москва	 1000394	1905	 64242	 920388	 15764
Санкт-Петербург	 380585	937	 39661	 329268	 11656
Московская область	 222468	605	 35366	 182035	 5067
Нижегородская область	 101880	365	 4283	 94958	 2639
Свердловская область	 79982	164	 4334	 73116	 2532
Ростовская область	 76731	245	 5555	 67868	 3308
Воронежская область	 71588	232	 3561	 65897	 2130
Красноярский край	 64614	135	 1835	 59807	 2972
Иркутская область	 58540	195	 317	 56340	 1883
Архангельская область	 58235	95	 4039	 53448	 748
Челябинская область	 53072	139	 4905	 47069	 1098
Ханты-Мансийский АО	 52823	85	 985	 51066	 772
Самарская область	 52202	240	 2579	 48638	 985
Саратовская область	 52039	169	 4474	 46845	 720
Волгоградская область	 51505	134	 1371	 49272	 862
Хабаровский край	 49706	50	 2218	 47176	 312
Ульяновская область	 49114	104	 2502	 45722	 890
Пермский край	 49098	141	 4932	 42339	 1827
Ставропольский край	 48709	112	 2292	 45263	 1154
Мурманская область	 47801	75	 271	 46514	 1016
Алтайский край	 45282	117	 3212	 40437	 1633
Республика Карелия	 42280	107	 3356	 38582	 342
Омская область	 42193	87	 1933	 38993	 1267
Приморский край	 41401	59	 4090	 36658	 653
Вологодская область	 41045	104	 2013	 38180	 852
Республика Коми	 40480	63	 351	 39358	 771
Краснодарский край	 40349	126	 3035	 35193	 2121
Пензенская область	 40183	120	 3322	 36390	 471
Забайкальский край	 39938	87	 1093	 38279	 566
Оренбургская область	 38649	74	 2287	 35693	 669
Кировская область	 38121	104	 3902	 33911	 308
Ленинградская область	 37900	131	 1748	 35381	 771
Ямало-Ненецкий автономный округ	 37571	28	 1255	 35912	 404
Новосибирская область	 37203	98	 1573	 34099	 1531
Республика Крым	 36619	62	 2056	 33564	 999
Тверская область	 35566	119	 1571	 33310	 685
Республика Бурятия	 34936	74	 1125	 33072	 739
Тульская область	 34600	104	 1153	 32055	 1392
Ярославская область	 34471	107	 873	 33147	 451
Брянская область	 34126	80	 499	 33360	 267
Псковская область	 33097	97	 10680	 22218	 199
Республика Саха (Якутия)	 33091	37	 782	 31773	 536
Белгородская область	 32771	93	 1920	 30333	 518
Кемеровская область	 32434	59	 293	 31561	 580
Тюменская область	 32431	79	 1501	 30600	 330
Курская область	 32343	106	 2770	 29067	 506
Ивановская область	 31455	63	 772	 29704	 979
Орловская область	 31374	69	 2241	 28658	 475
Калужская область	 31146	90	 1980	 28892	 274
Томская область	 30823	38	 1134	 29360	 329
Республика Башкортостан	 30434	127	 5323	 24796	 315
Республика Дагестан	 30341	38	 885	 28087	 1369
Астраханская область	 29494	76	 4272	 24616	 606
Калининградская область	 29294	67	 2129	 26863	 302
Удмуртская Республика	 29272	79	 2570	 26005	 697
Владимирская область	 28765	71	 1852	 25974	 939
Новгородская область	 27946	51	 3110	 24719	 117
Тамбовская область	 27791	103	 1866	 25552	 373
Смоленская область	 27178	67	 476	 26024	 678
Липецкая область	 26074	95	 2933	 22668	 473
Рязанская область	 25343	60	 1555	 23459	 329
Республика Чувашия	 22047	40	 788	 20148	 1111
Кабардино-Балкарская Республика	 21904	58	 904	 20611	 389
Сахалинская область	 21817	9	 679	 21103	 35
Республика Хакасия	 21552	15	 364	 20705	 483
Амурская область	 21469	28	 1141	 20127	 201
Республика Калмыкия	 19503	32	 579	 18618	 306
Карачаево-Черкесская Республика	 19397	12	 1436	 17895	 66
Костромская область	 18940	37	 2331	 16244	 365
Республика Татарстан	 18686	50	 2968	 15343	 375
Курганская область	 18460	51	 1487	 16637	 336
Республика Мордовия	 18418	38	 1829	 16409	 180
Республика Алтай	 16448	22	 82	 16180	 186
Республика Северная Осетия — Алания	 16048	21	 1098	 14793	 157
Республика Тыва	 15726	5	 825	 14707	 194
Республика Ингушетия	 14936	10	 1549	 13209	 178
Республика Адыгея	 13944	11	 1219	 12569	 156
Камчатский край	 13849	19	 1017	 12671	 161
Севастополь	 12608	36	 401	 11674	 533
Республика Марий Эл	 12148	25	 824	 11139	 185
Чеченская Республика	 11459	11	 286	 11059	 114
Магаданская область	 8201	4	 153	 7950	 98
Еврейская автономная область	 4384	3	 90	 4172	 122
Ненецкий автономный округ	 1060	3	 88	 969	 3
Чукотский автономный округ	 708	0	 38	 665	 5
