Москва	 877428	5893	 142700	 722487	 12241
Санкт-Петербург	 287814	3041	 102642	 176523	 8649
Московская область	 173259	1263	 37504	 132567	 3188
Нижегородская область	 76287	476	 5830	 68592	 1865
Свердловская область	 64018	383	 5830	 56435	 1753
Ростовская область	 57130	392	 7535	 47302	 2293
Воронежская область	 51669	393	 4229	 46124	 1316
Красноярский край	 50983	327	 2394	 46664	 1925
Архангельская область	 46915	237	 8297	 38163	 455
Иркутская область	 44220	266	 3931	 38898	 1391
Ханты-Мансийский АО	 44144	218	 3123	 40423	 598
Ульяновская область	 39861	245	 2780	 36594	 487
Мурманская область	 39496	234	 3666	 35118	 712
Хабаровский край	 39492	304	 4259	 35020	 213
Волгоградская область	 39086	263	 1388	 37171	 527
Саратовская область	 38944	249	 5066	 33419	 459
Челябинская область	 38859	292	 12585	 25649	 625
Ставропольский край	 38471	241	 3209	 34435	 827
Алтайский край	 35752	196	 1703	 33042	 1007
Самарская область	 35441	282	 2106	 32605	 730
Пермский край	 34812	290	 5336	 28203	 1273
Ямало-Ненецкий автономный округ	 34068	112	 5730	 27977	 361
Омская область	 33615	245	 2270	 30367	 978
Республика Коми	 33570	205	 1123	 31814	 633
Приморский край	 32539	227	 8096	 24009	 434
Республика Карелия	 31403	281	 5375	 25835	 193
Оренбургская область	 31176	168	 3226	 27548	 402
Забайкальский край	 30522	227	 1733	 28366	 423
Краснодарский край	 30378	195	 8519	 20716	 1143
Новосибирская область	 29896	144	 2218	 26597	 1081
Пензенская область	 28865	212	 5450	 23068	 347
Кировская область	 28862	228	 5913	 22702	 247
Республика Крым	 28545	365	 4903	 23020	 622
Республика Саха (Якутия)	 28230	141	 2236	 25588	 406
Республика Бурятия	 27853	150	 1921	 25302	 630
Вологодская область	 27760	305	 4146	 23111	 503
Кемеровская область	 27478	111	 2322	 24662	 494
Ленинградская область	 26902	229	 2480	 24104	 318
Псковская область	 26483	199	 11877	 14498	 108
Томская область	 26377	123	 3183	 22959	 235
Брянская область	 25878	194	 2195	 23463	 220
Тульская область	 25696	207	 2043	 22766	 887
Республика Дагестан	 25681	161	 2173	 22336	 1172
Тюменская область	 25569	162	 1344	 24002	 223
Тверская область	 25459	230	 4082	 20893	 484
Ярославская область	 24941	187	 1253	 23442	 246
Белгородская область	 24403	181	 2196	 21916	 291
Орловская область	 23806	176	 2468	 21037	 301
Ивановская область	 23803	175	 4476	 18702	 625
Калужская область	 23326	158	 1865	 21267	 194
Курская область	 23229	175	 2472	 20433	 324
Удмуртская Республика	 22494	192	 3235	 18830	 429
Астраханская область	 21408	175	 7168	 13797	 443
Республика Башкортостан	 21402	167	 5130	 16111	 161
Новгородская область	 21092	190	 5458	 15534	 100
Владимирская область	 20877	156	 2050	 18261	 566
Калининградская область	 20659	208	 1679	 18776	 204
Рязанская область	 19976	125	 1621	 18157	 198
Тамбовская область	 19885	159	 1797	 17868	 220
Смоленская область	 19264	167	 4076	 14826	 362
Республика Хакасия	 18931	109	 2460	 16146	 325
Липецкая область	 18339	155	 4448	 13575	 316
Республика Чувашия	 17741	101	 1061	 16003	 677
Сахалинская область	 17695	129	 2935	 14740	 20
Амурская область	 17621	118	 1810	 15705	 106
Кабардино-Балкарская Республика	 17202	97	 1221	 15692	 289
Карачаево-Черкесская Республика	 16299	79	 1556	 14698	 45
Республика Калмыкия	 16064	91	 2465	 13378	 221
Костромская область	 16015	42	 3328	 12434	 253
Республика Тыва	 15064	23	 1018	 13872	 174
Республика Мордовия	 14682	82	 2384	 12190	 108
Республика Татарстан	 14541	92	 3209	 11114	 218
Республика Алтай	 14508	76	 958	 13439	 111
Курганская область	 13478	106	 1492	 11784	 202
Республика Северная Осетия — Алания	 13179	84	 1366	 11708	 105
Республика Ингушетия	 13127	69	 1745	 11233	 149
Республика Адыгея	 12078	70	 1923	 10051	 104
Камчатский край	 11143	73	 1298	 9763	 82
Чеченская Республика	 9968	77	 2912	 6957	 99
Республика Марий Эл	 9883	48	 1173	 8575	 135
Севастополь	 8034	95	 445	 7287	 302
Магаданская область	 7431	28	 388	 6970	 73
Еврейская автономная область	 3944	10	 460	 3404	 80
Ненецкий автономный округ	 829	4	 105	 724	 0
Чукотский автономный округ	 569	8	 57	 508	 4
