Москва	 91	 1128	 1241	 12
Санкт-Петербург	 54	 562	 664	 8
Московская область	 15	 98	 140	 1
Свердловская область	 6	 70	 171	 0
Нижегородская область	 2	 69	 76	 2
Самарская область	 11	 183	 193	 0
Воронежская область	 7	 19	 64	 2
Пермский край	 11	 76	 99	 2
Ростовская область	 0	 15	 7	 0
Красноярский край	 10	 20	 40	 1
Челябинская область	 13	 56	 60	 0
Иркутская область	 7	 55	 76	 1
Республика Башкортостан	 20	 52	 65	 3
Краснодарский край	 5	 8	 20	 0
Алтайский край	 3	 37	 41	 0
Новосибирская область	 4	 43	 52	 0
Саратовская область	 1	 90	 97	 0
Архангельская область	 3	 7	 33	 0
Волгоградская область	 4	 9	 20	 0
Ханты-Мансийский АО	 5	 32	 71	 0
Тюменская область	 3	 49	 72	 0
Ставропольский край	 1	 2	 3	 0
Ленинградская область	 3	 32	 36	 0
Оренбургская область	 4	 12	 19	 0
Удмуртская Республика	 1	 95	 152	 1
Омская область	 0	 32	 38	 1
Ульяновская область	 2	 16	 23	 0
Хабаровский край	 1	 34	 38	 0
Пензенская область	 0	 10	 36	 1
Республика Саха (Якутия)	 0	 51	 42	 0
Вологодская область	 1	 20	 28	 0
Кемеровская область	 0	 28	 21	 1
Республика Крым	 1	 27	 27	 0
Приморский край	 0	 70	 70	 0
Калининградская область	 0	 78	 70	 1
Республика Татарстан	 12	 43	 65	 0
Республика Коми	 0	 6	 27	 0
Забайкальский край	 0	 10	 40	 0
Ярославская область	 1	 7	 52	 0
Тульская область	 0	 9	 25	 0
Брянская область	 0	 2	 30	 0
Тверская область	 0	 1	 22	 0
Владимирская область	 3	 10	 17	 0
Липецкая область	 8	 6	 20	 1
Кировская область	 0	 27	 18	 0
Белгородская область	 0	 32	 37	 0
Республика Карелия	 0	 32	 25	 0
Томская область	 2	 6	 18	 0
Республика Бурятия	 0	 11	 34	 0
Ямало-Ненецкий автономный округ	 0	 9	 41	 0
Курская область	 4	 6	 23	 0
Рязанская область	 1	 6	 21	 0
Смоленская область	 0	 4	 0	 0
Мурманская область	 1	 13	 16	 0
Тамбовская область	 0	 4	 5	 0
Орловская область	 0	 3	 9	 0
Астраханская область	 5	 2	 10	 0
Ивановская область	 2	 15	 27	 0
Амурская область	 2	 14	 21	 0
Псковская область	 0	 3	 10	 0
Курганская область	 0	 3	 14	 0
Калужская область	 7	 11	 33	 1
Новгородская область	 0	 2	 3	 0
Чувашская Республика	 1	 39	 28	 1
Республика Хакасия	 3	 30	 8	 0
Костромская область	 0	 2	 9	 0
Республика Дагестан	 4	 4	 9	 0
Севастополь	 3	 20	 12	 0
Республика Мордовия	 0	 12	 12	 0
Кабардино-Балкарская Республика	 0	 5	 19	 0
Сахалинская область	 1	 6	 5	 0
Республика Калмыкия	 1	 3	 5	 0
Республика Адыгея	 0	 4	 1	 0
Республика Тыва	 0	 0	 2	 0
Республика Марий Эл	 0	 9	 12	 0
Карачаево-Черкесская Республика	 0	 3	 4	 0
Чеченская Республика	 0	 9	 7	 0
Республика Северная Осетия — Алания	 0	 0	 0	 1
Камчатский край	 9	 4	 10	 0
Республика Ингушетия	 0	 3	 1	 0
Республика Алтай	 0	 0	 1	 0
Еврейская автономная область	 0	 1	 2	 0
Магаданская область	 0	 1	 2	 0
Ненецкий автономный округ	 0	 2	 0	 0
Чукотский автономный округ	 3	 1	 2	 0
