Москва	 703502	5418	 153621	 539859	 10022
Санкт-Петербург	 182022	3765	 73065	 102497	 6460
Московская область	 130697	1392	 35938	 92219	 2540
Нижегородская область	 61811	489	 5293	 55125	 1393
Свердловская область	 52141	384	 6475	 44418	 1248
Ростовская область	 45453	381	 7287	 36464	 1702
Красноярский край	 41251	335	 5699	 34143	 1409
Воронежская область	 40003	385	 783	 38375	 845
Ханты-Мансийский АО	 37703	224	 3763	 33462	 478
Архангельская область	 37202	402	 8844	 27981	 377
Иркутская область	 36202	269	 3510	 31699	 993
Ульяновская область	 31773	294	 2569	 28789	 415
Мурманская область	 31700	279	 2218	 28923	 559
Ставропольский край	 31209	239	 2970	 27603	 636
Саратовская область	 31030	265	 4413	 26295	 322
Волгоградская область	 31029	268	 1126	 29525	 378
Челябинская область	 29737	305	 6571	 22760	 406
Хабаровский край	 29619	337	 5625	 23808	 186
Алтайский край	 29463	218	 1712	 27047	 704
Ямало-Ненецкий автономный округ	 29224	189	 7757	 21176	 291
Самарская область	 26515	296	 1677	 24330	 508
Омская область	 26214	243	 1876	 23588	 750
Оренбургская область	 25888	183	 3101	 22516	 271
Республика Коми	 25797	295	 3072	 22257	 468
Приморский край	 25461	242	 7267	 17897	 297
Пермский край	 25339	320	 5053	 19407	 879
Новосибирская область	 25304	168	 3514	 20944	 846
Краснодарский край	 24736	181	 7301	 16711	 724
Кемеровская область	 23364	164	 2888	 20044	 432
Забайкальский край	 23204	263	 1827	 21036	 341
Республика Саха (Якутия)	 23192	200	 2172	 20696	 324
Пензенская область	 22909	182	 3590	 19041	 278
Республика Бурятия	 22479	223	 1576	 20387	 516
Кировская область	 21773	240	 6451	 15110	 212
Республика Карелия	 21606	324	 7489	 13988	 129
Томская область	 21422	195	 4532	 16696	 194
Республика Дагестан	 20973	150	 1750	 18185	 1038
Тюменская область	 20748	170	 1149	 19430	 169
Ленинградская область	 20176	220	 2594	 17399	 183
Брянская область	 19919	199	 2146	 17605	 168
Республика Крым	 19634	345	 4488	 14763	 383
Тульская область	 19520	207	 1854	 17089	 577
Ярославская область	 19252	188	 1051	 18079	 122
Белгородская область	 18878	179	 1915	 16790	 173
Орловская область	 18511	175	 1958	 16327	 226
Тверская область	 18495	231	 4847	 13231	 417
Калужская область	 18333	164	 1119	 17083	 131
Ивановская область	 18333	174	 4417	 13548	 368
Курская область	 17867	180	 1512	 16110	 245
Вологодская область	 17619	368	 4298	 13031	 290
Псковская область	 16950	348	 8446	 8418	 86
Республика Башкортостан	 16472	155	 3218	 13146	 108
Удмуртская Республика	 16242	206	 3032	 12868	 342
Астраханская область	 16140	179	 4574	 11253	 313
Рязанская область	 15958	132	 1323	 14521	 114
Владимирская область	 15647	184	 1260	 13986	 401
Тамбовская область	 15219	141	 1848	 13227	 144
Новгородская область	 14964	210	 4122	 10745	 97
Республика Хакасия	 14768	178	 2976	 11621	 171
Смоленская область	 14527	152	 3591	 10637	 299
Калининградская область	 14481	200	 3209	 11133	 139
Республика Чувашия	 14436	130	 1142	 12915	 379
Кабардино-Балкарская Республика	 14199	101	 2027	 11929	 243
Республика Тыва	 13747	47	 1024	 12583	 140
Карачаево-Черкесская Республика	 13652	93	 1492	 12123	 37
Амурская область	 13611	149	 1422	 12090	 99
Липецкая область	 13433	152	 2926	 10332	 175
Сахалинская область	 13406	142	 3103	 10292	 11
Костромская область	 13198	113	 3183	 9812	 203
Республика Калмыкия	 13121	102	 2162	 10786	 173
Республика Алтай	 12597	77	 435	 12103	 59
Республика Мордовия	 12083	88	 2152	 9855	 76
Республика Татарстан	 11693	96	 1278	 10251	 164
Республика Ингушетия	 10729	87	 1511	 9095	 123
Республика Северная Осетия — Алания	 10605	86	 1184	 9340	 81
Курганская область	 10287	101	 1136	 9024	 127
Республика Адыгея	 9542	102	 1913	 7556	 73
Камчатский край	 8850	82	 969	 7799	 82
Республика Марий Эл	 8351	53	 819	 7424	 108
Чеченская Республика	 6455	137	 3309	 3062	 84
Магаданская область	 6353	40	 476	 5819	 58
Севастополь	 5445	79	 229	 5041	 175
Еврейская автономная область	 3371	25	 1048	 2266	 57
Ненецкий автономный округ	 726	3	 51	 675	 0
Чукотский автономный округ	 455	12	 54	 397	 4
