Москва	 324	 6356	 9079	 29
Санкт-Петербург	 268	 2125	 3635	 22
Московская область	 184	 3487	 2399	 0
Свердловская область	 152	 1233	 1469	 0
Нижегородская область	 113	 684	 1178	 3
Самарская область	 108	 2162	 1826	 2
Воронежская область	 113	 654	 1648	 0
Ростовская область	 79	 1750	 1492	 2
Пермский край	 122	 1398	 1578	 0
Красноярский край	 137	 826	 1204	 4
Челябинская область	 86	 499	 808	 2
Иркутская область	 87	 953	 1178	 1
Краснодарский край	 160	 2302	 1553	 2
Республика Башкортостан	 81	 157	 581	 2
Алтайский край	 65	 967	 742	 2
Новосибирская область	 57	 948	 933	 0
Саратовская область	 62	 954	 862	 0
Архангельская область	 65	 560	 731	 0
Волгоградская область	 91	 986	 816	 1
Ханты-Мансийский АО	 44	 451	 1018	 1
Оренбургская область	 24	 403	 457	 0
Ставропольский край	 65	 1027	 974	 0
Тюменская область	 54	 1174	 1040	 0
Омская область	 32	 289	 247	 0
Ленинградская область	 19	 882	 866	 0
Ульяновская область	 24	 509	 435	 0
Хабаровский край	 12	 451	 381	 0
Республика Саха (Якутия)	 33	 282	 562	 0
Вологодская область	 43	 403	 392	 0
Республика Крым	 61	 395	 461	 0
Пензенская область	 37	 527	 577	 1
Приморский край	 48	 586	 322	 0
Кемеровская область	 39	 1127	 832	 3
Удмуртская Республика	 46	 52	 791	 2
Калининградская область	 30	 38	 292	 0
Забайкальский край	 14	 343	 322	 0
Республика Коми	 47	 21	 345	 0
Тульская область	 21	 400	 372	 1
Брянская область	 13	 500	 329	 1
Тверская область	 7	 280	 239	 0
Ярославская область	 28	 84	 331	 0
Республика Татарстан	 104	 1012	 996	 0
Липецкая область	 30	 282	 432	 1
Владимирская область	 42	 420	 466	 1
Кировская область	 40	 75	 169	 0
Республика Бурятия	 32	 427	 288	 1
Республика Карелия	 34	 178	 412	 0
Белгородская область	 47	 496	 487	 1
Томская область	 38	 454	 403	 0
Ямало-Ненецкий автономный округ	 22	 117	 215	 0
Смоленская область	 21	 185	 218	 0
Мурманская область	 23	 121	 209	 3
Рязанская область	 41	 334	 385	 1
Курская область	 38	 395	 576	 0
Астраханская область	 27	 452	 293	 1
Тамбовская область	 24	 311	 517	 0
Орловская область	 43	 250	 379	 1
Ивановская область	 34	 80	 309	 1
Псковская область	 26	 404	 264	 1
Амурская область	 22	 512	 344	 0
Калужская область	 24	 476	 243	 0
Курганская область	 17	 236	 301	 1
Новгородская область	 36	 296	 283	 0
Республика Дагестан	 12	 187	 116	 1
Республика Хакасия	 15	 458	 311	 0
Костромская область	 18	 312	 214	 0
Чувашская Республика	 44	 474	 489	 0
Севастополь	 19	 206	 238	 1
Республика Мордовия	 22	 240	 215	 0
Кабардино-Балкарская Республика	 22	 217	 193	 1
Сахалинская область	 3	 35	 75	 0
Республика Калмыкия	 4	 163	 97	 0
Республика Адыгея	 10	 67	 81	 1
Республика Тыва	 24	 155	 63	 0
Карачаево-Черкесская Республика	 3	 100	 92	 0
Республика Марий Эл	 5	 20	 38	 0
Чеченская Республика	 1	 26	 30	 0
Республика Северная Осетия — Алания	 15	 50	 98	 0
Камчатский край	 12	 46	 54	 0
Республика Ингушетия	 4	 34	 45	 0
Республика Алтай	 2	 98	 63	 0
Еврейская автономная область	 7	 72	 61	 1
Магаданская область	 2	 27	 24	 0
Ненецкий автономный округ	 2	 17	 32	 0
Чукотский автономный округ	 2	 10	 11	 0
