Москва	 905	 28915	 9616	 82
Санкт-Петербург	 517	 7369	 11384	 70
Московская область	 479	 8163	 6398	 36
Нижегородская область	 300	 1130	 4820	 13
Свердловская область	 138	 1002	 4592	 10
Воронежская область	 276	 1321	 5421	 6
Самарская область	 227	 1788	 3233	 14
Ростовская область	 194	 1801	 3962	 6
Красноярский край	 112	 1925	 5257	 11
Пермский край	 294	 1198	 5545	 20
Челябинская область	 146	 4679	 5107	 16
Иркутская область	 185	 198	 3115	 13
Краснодарский край	 503	 1285	 3554	 12
Архангельская область	 60	 342	 3521	 1
Алтайский край	 266	 1245	 4817	 16
Омская область	 125	 505	 2582	 10
Саратовская область	 142	 623	 2057	 11
Ханты-Мансийский АО	 117	 1646	 3424	 7
Ставропольский край	 76	 1635	 1705	 11
Республика Башкортостан	 195	 701	 3789	 16
Волгоградская область	 273	 402	 2222	 11
Оренбургская область	 29	 1428	 3296	 6
Хабаровский край	 182	 1337	 1592	 2
Новосибирская область	 187	 404	 5824	 13
Ленинградская область	 109	 509	 2977	 6
Ульяновская область	 76	 1507	 1710	 10
Республика Крым	 115	 384	 1053	 6
Республика Саха (Якутия)	 104	 2523	 1397	 5
Тюменская область	 154	 197	 2344	 6
Вологодская область	 42	 1129	 2650	 6
Республика Коми	 100	 759	 2427	 1
Приморский край	 138	 611	 1512	 5
Тверская область	 42	 48	 1515	 1
Пензенская область	 58	 165	 1780	 12
Брянская область	 93	 1049	 1108	 7
Забайкальский край	 167	 469	 1751	 1
Тульская область	 92	 415	 2447	 7
Кемеровская область	 134	 975	 2387	 11
Калининградская область	 72	 1437	 2044	 2
Удмуртская Республика	 102	 803	 2778	 3
Мурманская область	 49	 803	 1002	 6
Владимирская область	 56	 369	 1824	 5
Республика Карелия	 43	 956	 1187	 3
Липецкая область	 113	 720	 1674	 8
Кировская область	 126	 489	 2107	 3
Ярославская область	 124	 405	 1638	 17
Республика Бурятия	 91	 597	 1403	 10
Смоленская область	 125	 601	 975	 7
Ямало-Ненецкий автономный округ	 133	 515	 2105	 1
Белгородская область	 54	 103	 1360	 5
Астраханская область	 61	 328	 860	 6
Курская область	 84	 98	 605	 4
Орловская область	 15	 288	 802	 6
Калужская область	 77	 415	 997	 1
Рязанская область	 42	 326	 1515	 7
Новгородская область	 12	 155	 1315	 2
Республика Дагестан	 62	 391	 582	 6
Тамбовская область	 64	 446	 1302	 10
Псковская область	 22	 134	 811	 7
Ивановская область	 66	 43	 1007	 5
Томская область	 101	 132	 1031	 1
Республика Татарстан	 362	 514	 3970	 4
Республика Хакасия	 91	 1080	 945	 9
Амурская область	 35	 54	 1304	 2
Курганская область	 68	 77	 1410	 6
Чувашская Республика	 194	 548	 1073	 8
Севастополь	 55	 186	 618	 5
Костромская область	 35	 117	 1075	 2
Сахалинская область	 35	 112	 243	 0
Республика Мордовия	 44	 260	 644	 4
Кабардино-Балкарская Республика	 132	 296	 501	 6
Республика Калмыкия	 25	 310	 405	 2
Республика Тыва	 35	 241	 350	 1
Чеченская Республика	 25	 71	 150	 2
Карачаево-Черкесская Республика	 38	 82	 378	 2
Республика Марий Эл	 16	 49	 475	 0
Республика Северная Осетия — Алания	 58	 72	 207	 5
Республика Адыгея	 43	 342	 530	 2
Республика Ингушетия	 19	 164	 379	 0
Камчатский край	 19	 85	 345	 0
Республика Алтай	 44	 38	 191	 1
Магаданская область	 21	 51	 157	 0
Еврейская автономная область	 4	 2	 97	 0
Ненецкий автономный округ	 7	 95	 120	 0
Чукотский автономный округ	 0	 3	 74	 0
