Москва	 1177356	3719	 96708	 1060588	 20060
Санкт-Петербург	 438867	829	 20092	 404469	 14306
Московская область	 270457	748	 42589	 221730	 6138
Нижегородская область	 117968	143	 1812	 112543	 3613
Ростовская область	 94014	179	 5499	 84091	 4424
Свердловская область	 89200	99	 2691	 83095	 3414
Воронежская область	 84817	145	 1637	 80255	 2925
Красноярский край	 73412	93	 2090	 67584	 3738
Иркутская область	 69765	114	 541	 66764	 2460
Самарская область	 64703	86	 1001	 61770	 1932
Архангельская область	 63719	70	 1678	 61058	 983
Саратовская область	 62614	112	 2172	 59362	 1080
Челябинская область	 61744	87	 2703	 57414	 1627
Волгоградская область	 59705	87	 1456	 56945	 1304
Ханты-Мансийский АО	 57454	50	 499	 56157	 798
Пермский край	 57371	96	 3352	 51597	 2422
Ульяновская область	 55852	85	 1185	 53277	 1390
Ставропольский край	 54785	75	 1438	 51841	 1506
Хабаровский край	 52524	39	 1638	 50473	 413
Алтайский край	 51581	60	 2790	 46498	 2293
Мурманская область	 51307	42	 1902	 48190	 1215
Краснодарский край	 48331	94	 1971	 43345	 3015
Омская область	 47437	59	 895	 45107	 1435
Республика Карелия	 47201	59	 1192	 45463	 546
Пензенская область	 47199	71	 1905	 44491	 803
Вологодская область	 46064	41	 2026	 42944	 1094
Ленинградская область	 45149	90	 1408	 42311	 1430
Приморский край	 44344	32	 2092	 41520	 732
Оренбургская область	 44198	68	 2676	 40546	 976
Республика Коми	 44113	33	 434	 42712	 967
Кировская область	 43876	52	 2054	 41456	 366
Республика Крым	 43385	98	 1587	 40448	 1350
Новосибирская область	 43267	77	 2211	 39182	 1874
Забайкальский край	 43156	30	 825	 41661	 670
Тверская область	 42082	72	 1728	 39312	 1042
Ярославская область	 40980	77	 1342	 39030	 608
Брянская область	 40211	74	 517	 39338	 356
Тульская область	 40083	51	 463	 37590	 2030
Ямало-Ненецкий автономный округ	 39082	19	 799	 37864	 419
Белгородская область	 38727	61	 1820	 36217	 690
Республика Бурятия	 38417	83	 549	 36973	 895
Курская область	 38384	63	 777	 36795	 812
Республика Саха (Якутия)	 38363	107	 3655	 34033	 675
Республика Башкортостан	 38111	90	 1531	 36059	 521
Псковская область	 37751	35	 4756	 32590	 405
Кемеровская область	 36917	53	 597	 35601	 719
Тюменская область	 36725	52	 978	 35174	 573
Ивановская область	 36224	60	 836	 34178	 1210
Калужская область	 35627	51	 1214	 34074	 339
Орловская область	 35614	48	 1108	 33846	 660
Астраханская область	 34220	47	 778	 32664	 778
Удмуртская Республика	 34070	44	 2188	 30928	 954
Республика Дагестан	 33563	46	 931	 31143	 1489
Владимирская область	 33494	52	 1136	 31166	 1192
Калининградская область	 33489	54	 604	 32392	 493
Томская область	 32831	23	 628	 31767	 436
Тамбовская область	 32797	56	 1451	 30812	 534
Липецкая область	 31613	56	 2162	 28699	 752
Смоленская область	 31020	60	 771	 29228	 1021
Новгородская область	 30949	36	 627	 30165	 157
Рязанская область	 29217	48	 944	 27745	 528
Республика Чувашия	 25730	48	 796	 23507	 1427
Кабардино-Балкарская Республика	 24313	14	 233	 23613	 467
Республика Хакасия	 23115	28	 504	 22059	 552
Сахалинская область	 22981	26	 388	 22542	 51
Амурская область	 22727	14	 297	 22138	 292
Костромская область	 21495	34	 2248	 18772	 475
Республика Татарстан	 21454	31	 2512	 18446	 496
Курганская область	 21341	32	 688	 20234	 419
Республика Мордовия	 20935	29	 2042	 18613	 280
Республика Калмыкия	 20808	15	 267	 20165	 376
Карачаево-Черкесская Республика	 20431	12	 221	 20078	 132
Республика Алтай	 17044	19	 156	 16642	 246
Республика Северная Осетия — Алания	 16995	9	 390	 16393	 212
Республика Тыва	 15955	4	 63	 15689	 203
Республика Ингушетия	 15764	10	 243	 15332	 189
Севастополь	 14886	38	 546	 13658	 682
Камчатский край	 14680	9	 395	 14054	 231
Республика Адыгея	 14667	6	 331	 14134	 202
Республика Марий Эл	 13512	16	 147	 13118	 247
Чеченская Республика	 12284	12	 130	 12020	 134
Магаданская область	 8459	5	 96	 8254	 109
Еврейская автономная область	 4495	1	 35	 4318	 142
Ненецкий автономный округ	 1107	1	 15	 1088	 4
Чукотский автономный округ	 768	1	 28	 733	 7
