Москва	 1220312	5853	 111566	 1087975	 20771
Санкт-Петербург	 449001	863	 16139	 418057	 14805
Московская область	 279779	837	 42717	 230812	 6250
Нижегородская область	 119879	177	 2282	 113797	 3800
Ростовская область	 95932	158	 3968	 87407	 4557
Свердловская область	 90439	121	 2535	 84346	 3558
Воронежская область	 86533	153	 1529	 81922	 3082
Красноярский край	 74580	109	 2220	 68546	 3814
Иркутская область	 71099	118	 555	 68016	 2528
Самарская область	 65515	59	 911	 62530	 2074
Архангельская область	 64555	78	 1618	 61933	 1004
Саратовская область	 63932	112	 1789	 60979	 1164
Челябинская область	 62770	86	 2301	 58759	 1710
Волгоградская область	 60759	86	 1414	 57943	 1402
Пермский край	 58522	97	 3101	 52897	 2524
Ханты-Мансийский АО	 58131	69	 619	 56711	 801
Ульяновская область	 56856	83	 1070	 54314	 1472
Ставропольский край	 55480	59	 1221	 52691	 1568
Хабаровский край	 53148	75	 1677	 51039	 432
Алтайский край	 52280	65	 2898	 47025	 2357
Мурманская область	 51904	62	 2121	 48545	 1238
Краснодарский край	 49495	100	 2022	 44321	 3152
Омская область	 48251	73	 941	 45860	 1450
Пензенская область	 48075	74	 2077	 45130	 868
Республика Карелия	 47906	65	 1131	 46199	 576
Вологодская область	 46604	50	 2077	 43406	 1121
Ленинградская область	 46257	108	 1358	 43337	 1562
Оренбургская область	 45001	67	 2398	 41576	 1027
Приморский край	 44940	58	 2375	 41826	 739
Республика Крым	 44659	115	 1818	 41434	 1407
Кировская область	 44611	89	 2106	 42131	 374
Республика Коми	 44539	42	 174	 43397	 968
Новосибирская область	 44274	103	 2274	 40066	 1934
Забайкальский край	 43815	69	 1197	 41933	 685
Тверская область	 43003	88	 1576	 40319	 1108
Ярославская область	 41928	80	 1438	 39850	 640
Брянская область	 41175	87	 603	 40198	 374
Тульская область	 40730	58	 477	 38156	 2097
Республика Бурятия	 39614	130	 564	 38113	 937
Республика Саха (Якутия)	 39579	99	 3108	 35764	 707
Белгородская область	 39452	59	 1496	 37242	 714
Ямало-Ненецкий автономный округ	 39339	21	 675	 38243	 421
Республика Башкортостан	 39193	95	 1404	 37252	 537
Курская область	 39127	64	 757	 37513	 857
Псковская область	 38229	48	 4942	 32861	 426
Кемеровская область	 37639	69	 539	 36355	 745
Тюменская область	 37365	57	 927	 35827	 611
Ивановская область	 36918	56	 734	 34945	 1239
Калужская область	 36221	49	 1245	 34628	 348
Орловская область	 36156	46	 1117	 34350	 689
Астраханская область	 34726	55	 485	 33440	 801
Удмуртская Республика	 34557	39	 2107	 31462	 988
Калининградская область	 34223	69	 634	 33076	 513
Республика Дагестан	 34166	46	 1060	 31605	 1501
Владимирская область	 34076	49	 1137	 31716	 1223
Тамбовская область	 33495	58	 1146	 31787	 562
Томская область	 33209	38	 866	 31896	 447
Липецкая область	 32279	55	 2140	 29333	 806
Смоленская область	 31953	90	 785	 30110	 1058
Новгородская область	 31356	32	 633	 30541	 182
Рязанская область	 29810	49	 958	 28294	 558
Республика Чувашия	 26290	46	 757	 24068	 1465
Кабардино-Балкарская Республика	 24474	13	 248	 23748	 478
Республика Хакасия	 23501	44	 469	 22469	 563
Сахалинская область	 23396	45	 594	 22747	 55
Амурская область	 22966	35	 347	 22324	 295
Костромская область	 21896	36	 2221	 19179	 496
Республика Татарстан	 21814	30	 2261	 19042	 511
Курганская область	 21711	27	 531	 20750	 430
Республика Мордовия	 21278	28	 2044	 18939	 295
Республика Калмыкия	 21008	21	 278	 20342	 388
Карачаево-Черкесская Республика	 20580	11	 189	 20235	 156
Республика Алтай	 17277	21	 247	 16783	 247
Республика Северная Осетия — Алания	 17095	9	 443	 16432	 220
Республика Тыва	 16024	7	 89	 15732	 203
Республика Ингушетия	 15898	11	 155	 15553	 190
Севастополь	 15217	29	 639	 13879	 699
Камчатский край	 14800	9	 477	 14085	 238
Республика Адыгея	 14764	8	 302	 14249	 213
Республика Марий Эл	 13757	25	 232	 13264	 261
Чеченская Республика	 12408	11	 127	 12141	 140
Магаданская область	 8517	5	 96	 8309	 112
Еврейская автономная область	 4539	13	 65	 4330	 144
Ненецкий автономный округ	 1118	2	 8	 1106	 4
Чукотский автономный округ	 775	0	 26	 741	 8
