Москва	 1761650	7803	 1556721	 30619
Санкт-Петербург	 683103	3360	 623226	 23296
Московская область	 496126	2783	 425214	 8447
Нижегородская область	 184927	761	 166671	 7404
Свердловская область	 151960	626	 138218	 7227
Ростовская область	 151176	598	 127437	 7487
Воронежская область	 148143	729	 117702	 4789
Красноярский край	 126206	564	 111497	 6343
Самарская область	 122727	997	 95757	 4406
Иркутская область	 118135	430	 104425	 5172
Пермский край	 114448	634	 97776	 5543
Челябинская область	 105361	432	 88603	 4014
Волгоградская область	 100662	391	 89046	 3327
Саратовская область	 97318	452	 87007	 3612
Архангельская область	 97055	394	 89864	 1232
Ставропольский край	 94377	401	 74309	 3752
Омская область	 93346	420	 73732	 2388
Ульяновская область	 91372	450	 80982	 2889
Республика Крым	 91348	638	 77618	 2869
Хабаровский край	 91026	354	 84305	 883
Оренбургская область	 86105	408	 74004	 2419
Алтайский край	 85054	409	 61114	 4716
Республика Башкортостан	 80811	667	 70179	 2339
Ханты-Мансийский АО	 80068	249	 75239	 1260
Краснодарский край	 79377	262	 57771	 7057
Пензенская область	 77331	343	 58799	 3304
Мурманская область	 76936	237	 58014	 2256
Республика Коми	 76319	299	 68258	 1924
Ленинградская область	 75559	321	 57209	 2526
Вологодская область	 75487	339	 67973	 2121
Забайкальский край	 74232	289	 63888	 1290
Приморский край	 74095	255	 65906	 1231
Тверская область	 73557	378	 61029	 1793
Брянская область	 72601	407	 65826	 1736
Республика Карелия	 72042	384	 68112	 946
Новосибирская область	 68437	294	 52922	 3274
Тюменская область	 68129	321	 57485	 2243
Ярославская область	 66826	264	 57674	 1331
Астраханская область	 64282	250	 51789	 1892
Курская область	 63564	310	 55692	 1563
Кировская область	 61734	237	 56502	 579
Республика Бурятия	 61683	158	 53425	 1940
Калининградская область	 61555	343	 54013	 835
Кемеровская область	 61078	252	 58467	 1420
Удмуртская Республика	 60568	386	 48975	 2439
Владимирская область	 60280	307	 52116	 2168
Республика Саха (Якутия)	 59820	283	 45406	 1378
Белгородская область	 59762	325	 53340	 1271
Липецкая область	 59604	348	 51815	 1928
Тульская область	 58272	199	 50230	 3319
Смоленская область	 57253	504	 47072	 1868
Псковская область	 55476	274	 47482	 880
Республика Дагестан	 54759	147	 50637	 2703
Ивановская область	 53544	216	 47538	 1773
Ямало-Ненецкий автономный округ	 53094	129	 50263	 734
Калужская область	 51571	167	 49218	 814
Орловская область	 50879	265	 46509	 1054
Новгородская область	 48440	212	 44336	 484
Тамбовская область	 46858	173	 44202	 1045
Томская область	 46374	158	 37912	 585
Рязанская область	 46162	200	 41926	 1318
Республика Хакасия	 42204	181	 35357	 1264
Амурская область	 38506	147	 32654	 475
Курганская область	 37136	190	 32710	 784
Костромская область	 37117	175	 30763	 857
Республика Чувашия	 36525	145	 32028	 2626
Севастополь	 36326	312	 31431	 1242
Сахалинская область	 34305	79	 33413	 348
Кабардино-Балкарская Республика	 34120	119	 31717	 894
Республика Калмыкия	 31822	63	 30177	 642
Республика Мордовия	 30561	140	 25743	 666
Республика Татарстан	 29385	146	 24563	 906
Республика Тыва	 28029	70	 24596	 282
Карачаево-Черкесская Республика	 26865	71	 23479	 729
Республика Северная Осетия — Алания	 24753	90	 22386	 681
Чеченская Республика	 24366	102	 22879	 678
Республика Ингушетия	 23046	73	 21149	 356
Республика Алтай	 22479	57	 20809	 392
Республика Марий Эл	 21509	118	 19999	 668
Республика Адыгея	 20975	72	 18379	 526
Камчатский край	 20660	42	 15979	 420
Магаданская область	 11491	25	 10826	 274
Еврейская автономная область	 8900	43	 7468	 286
Ненецкий автономный округ	 2628	16	 2472	 58
Чукотский автономный округ	 2231	16	 1783	 19
