Москва	 1046226	2006	 70251	 958783	 17192
Санкт-Петербург	 401688	699	 31597	 357509	 12582
Московская область	 238058	587	 36847	 195655	 5556
Нижегородская область	 110028	245	 2357	 104733	 2938
Свердловская область	 83830	126	 3717	 77285	 2828
Ростовская область	 83243	240	 4762	 74685	 3796
Воронежская область	 77123	190	 2818	 71823	 2482
Красноярский край	 67998	120	 1861	 62868	 3269
Иркутская область	 63226	160	 830	 60305	 2091
Архангельская область	 60500	79	 3407	 56249	 844
Самарская область	 57729	201	 1993	 54525	 1211
Челябинская область	 56633	120	 3202	 52132	 1299
Саратовская область	 56274	147	 4491	 50915	 868
Ханты-Мансийский АО	 54861	68	 662	 53413	 786
Волгоградская область	 54744	116	 1357	 52387	 1000
Пермский край	 52371	110	 3148	 47202	 2021
Ульяновская область	 51737	86	 2128	 48562	 1047
Ставропольский край	 51347	97	 1678	 48404	 1265
Хабаровский край	 51089	41	 1951	 48776	 362
Мурманская область	 49685	51	 1301	 47269	 1115
Алтайский край	 48041	85	 3019	 43100	 1922
Республика Карелия	 44585	68	 1773	 42397	 415
Омская область	 44472	69	 1708	 41421	 1343
Вологодская область	 43545	77	 2039	 40574	 932
Краснодарский край	 43445	107	 2910	 38096	 2439
Пензенская область	 43030	102	 2174	 40289	 567
Приморский край	 42849	46	 2022	 40133	 694
Республика Коми	 42270	61	 339	 41100	 831
Забайкальский край	 41565	47	 841	 40124	 600
Оренбургская область	 40847	82	 2886	 37191	 770
Ленинградская область	 40792	89	 1572	 38187	 1033
Кировская область	 40594	81	 3070	 37193	 331
Новосибирская область	 39566	87	 1026	 36864	 1676
Республика Крым	 38489	91	 1327	 36041	 1121
Тверская область	 38342	93	 1221	 36349	 772
Ямало-Ненецкий автономный округ	 38195	20	 922	 36864	 409
Тульская область	 37133	87	 866	 34618	 1649
Ярославская область	 36967	87	 1262	 35207	 498
Брянская область	 36534	85	 538	 35702	 294
Республика Бурятия	 36465	46	 685	 34977	 803
Белгородская область	 35131	85	 1390	 33155	 586
Псковская область	 34965	70	 10265	 24425	 275
Курская область	 34918	83	 2478	 31822	 618
Тюменская область	 34126	52	 1443	 32258	 425
Республика Саха (Якутия)	 33844	28	 546	 32724	 574
Кемеровская область	 33788	56	 283	 32873	 632
Республика Башкортостан	 33396	102	 3623	 29381	 392
Ивановская область	 33191	63	 387	 31722	 1082
Орловская область	 33039	57	 2077	 30445	 517
Калужская область	 32932	57	 1853	 30784	 295
Томская область	 31636	22	 648	 30616	 372
Республика Дагестан	 31475	44	 928	 29128	 1419
Удмуртская Республика	 31442	74	 2638	 28028	 776
Астраханская область	 31413	77	 816	 29906	 691
Калининградская область	 30723	51	 1888	 28486	 349
Владимирская область	 30675	70	 1833	 27808	 1034
Тамбовская область	 30264	80	 2207	 27627	 430
Новгородская область	 29098	45	 2584	 26393	 121
Смоленская область	 28494	36	 533	 27160	 801
Липецкая область	 28428	80	 2485	 25370	 573
Рязанская область	 26823	51	 1477	 24946	 400
Республика Чувашия	 23220	43	 778	 21164	 1278
Кабардино-Балкарская Республика	 23187	35	 561	 22196	 430
Сахалинская область	 22167	21	 314	 21813	 40
Амурская область	 22053	15	 802	 20990	 261
Республика Хакасия	 21986	18	 206	 21268	 512
Республика Калмыкия	 20165	8	 515	 19326	 324
Костромская область	 20054	40	 2367	 17277	 410
Карачаево-Черкесская Республика	 19815	12	 326	 19416	 73
Республика Татарстан	 19768	36	 2420	 16915	 433
Курганская область	 19624	41	 1315	 17947	 362
Республика Мордовия	 19417	35	 1784	 17415	 218
Республика Алтай	 16734	7	 132	 16398	 204
Республика Северная Осетия — Алания	 16495	15	 718	 15596	 181
Республика Тыва	 15776	1	 525	 15051	 200
Республика Ингушетия	 15213	7	 1548	 13484	 181
Камчатский край	 14253	12	 544	 13496	 213
Республика Адыгея	 14209	13	 422	 13619	 168
Севастополь	 13566	33	 503	 12484	 579
Республика Марий Эл	 12736	18	 600	 11918	 218
Чеченская Республика	 11775	10	 184	 11474	 117
Магаданская область	 8274	1	 95	 8080	 99
Еврейская автономная область	 4454	1	 68	 4261	 125
Ненецкий автономный округ	 1092	0	 59	 1029	 4
Чукотский автономный округ	 738	0	 34	 698	 6
