Москва	16146	1394	113
Московская область	3054	91	33
Санкт-Петербург	1083	110	7
Республика Коми	441	6	3
Нижегородская область	404	21	4
Ленинградская область	330	5	0
Мурманская область	306	15	1
Краснодарский край	260	40	3
Красноярский край	202	17	0
Брянская область	201	23	0
Республика Башкортостан	191	9	5
Тульская область	174	19	0
Владимирская область	159	1	5
Республика Дагестан	154	9	6
Рязанская область	154	4	0
Республика Ингушетия	153	1	2
Тверская область	151	9	0
Республика Марий Эл	147	8	1
Ростовская область	145	8	0
Ставропольский край	143	11	2
Ивановская область	136	8	0
Тамбовская область	133	6	0
Смоленская область	132	1	1
Пермский край	132	19	3
Республика Татарстан	128	14	0
Республика Чувашия	125	2	1
Ульяновская область	123	2	0
Курская область	120	5	2
Тюменская область	112	10	1
Свердловская область	111	44	0
Ханты-Мансийский АО	110	15	0
Чеченская Республика	108	15	5
Пензенская область	107	4	2
Калужская область	102	8	1
Республика Бурятия	100	24	2
Липецкая область	96	22	0
Ямало-Ненецкий автономный округ	95	0	1
Калининградская область	92	26	1
Хабаровский край	91	7	2
Воронежская область	89	20	1
Оренбургская область	82	12	2
Орловская область	73	7	0
Кировская область	73	9	0
Республика Мордовия	71	5	1
Саратовская область	70	8	0
Кабардино-Балкарская Республика	69	3	0
Вологодская область	67	8	0
Новосибирская область	64	14	1
Ярославская область	62	7	0
Астраханская область	60	2	3
Белгородская область	58	3	2
Волгоградская область	58	7	0
Новгородская область	53	4	0
Челябинская область	53	22	0
Республика Северная Осетия — Алания	52	3	2
Самарская область	50	14	0
Алтайский край	48	3	0
Иркутская область	45	4	2
Республика Адыгея	43	15	1
Удмуртская Республика	42	4	0
Приморский край	40	3	2
Костромская область	38	3	2
Республика Крым	37	14	0
Республика Калмыкия	36	9	2
Республика Саха (Якутия)	35	15	0
Архангельская область	33	10	0
Псковская область	32	8	4
Карачаево-Черкесская Республика	30	0	0
Забайкальский край	28	1	0
Республика Хакасия	27	3	0
Омская область	23	9	0
Камчатский край	21	0	0
Томская область	21	4	0
Кемеровская область	18	5	0
Магаданская область	18	1	0
Сахалинская область	12	6	0
Курганская область	11	3	0
Еврейская автономная область	10	0	0
Амурская область	9	1	0
Республика Тыва	8	0	0
Республика Карелия	8	0	0
Севастополь	8	2	0
Чукотский автономный округ	1	0	0
Ненецкий автономный округ	1	0	0
