Москва	 1103403	2050	 86899	 997957	 18547
Санкт-Петербург	 418608	709	 27004	 378252	 13352
Московская область	 252446	625	 39142	 207420	 5884
Нижегородская область	 114542	113	 1313	 109993	 3236
Ростовская область	 88862	220	 5243	 79526	 4093
Свердловская область	 86599	104	 3143	 80314	 3142
Воронежская область	 81173	149	 1935	 76557	 2681
Красноярский край	 70793	113	 2049	 65205	 3539
Иркутская область	 66715	132	 791	 63652	 2272
Архангельская область	 62183	54	 2541	 58699	 943
Самарская область	 62103	139	 1308	 59253	 1542
Саратовская область	 59535	126	 4600	 53990	 945
Челябинская область	 59305	105	 2919	 54936	 1450
Волгоградская область	 57299	98	 1452	 54715	 1132
Ханты-Мансийский АО	 56207	46	 527	 54887	 793
Пермский край	 54856	100	 3096	 49556	 2204
Ульяновская область	 53766	88	 1581	 50977	 1208
Ставропольский край	 53279	51	 1626	 50276	 1377
Хабаровский край	 51775	22	 1696	 49695	 384
Мурманская область	 50419	25	 1515	 47738	 1166
Алтайский край	 49951	67	 3003	 44862	 2086
Омская область	 45935	53	 1032	 43514	 1389
Республика Карелия	 45888	44	 1386	 44022	 480
Краснодарский край	 45883	95	 2805	 40361	 2717
Пензенская область	 45248	86	 2028	 42555	 665
Вологодская область	 44994	40	 1904	 42072	 1018
Приморский край	 43634	21	 1920	 40998	 716
Республика Коми	 43380	27	 345	 42134	 901
Ленинградская область	 42931	90	 1560	 40186	 1185
Оренбургская область	 42599	62	 3058	 38668	 873
Забайкальский край	 42420	27	 830	 40958	 632
Кировская область	 42345	66	 2262	 39731	 352
Новосибирская область	 41401	75	 1763	 37870	 1768
Республика Крым	 40869	98	 1859	 37778	 1232
Тверская область	 40185	67	 1111	 38173	 901
Ярославская область	 38955	79	 1213	 37202	 540
Тульская область	 38718	53	 535	 36300	 1883
Ямало-Ненецкий автономный округ	 38616	17	 797	 37403	 416
Брянская область	 38459	71	 541	 37609	 309
Республика Бурятия	 37251	27	 411	 35984	 856
Белгородская область	 37064	72	 1646	 34779	 639
Курская область	 36714	69	 1461	 34535	 718
Псковская область	 36499	69	 8065	 28081	 353
Республика Башкортостан	 35763	96	 2070	 33232	 461
Республика Саха (Якутия)	 35583	85	 1846	 33129	 608
Кемеровская область	 35356	65	 526	 34158	 672
Тюменская область	 35336	45	 1166	 33697	 473
Ивановская область	 34657	62	 674	 32829	 1154
Орловская область	 34328	50	 1445	 32287	 596
Калужская область	 34271	52	 1466	 32490	 315
Астраханская область	 33048	58	 877	 31435	 736
Удмуртская Республика	 32916	48	 2377	 29697	 842
Республика Дагестан	 32501	44	 916	 30128	 1457
Томская область	 32222	26	 604	 31211	 407
Владимирская область	 32165	54	 1341	 29704	 1120
Калининградская область	 32053	56	 1246	 30388	 419
Тамбовская область	 31723	45	 2032	 29210	 481
Липецкая область	 30088	61	 2236	 27187	 665
Новгородская область	 30049	38	 1545	 28380	 124
Смоленская область	 29650	51	 708	 28034	 908
Рязанская область	 27999	50	 1095	 26446	 458
Республика Чувашия	 24420	52	 788	 22253	 1379
Кабардино-Балкарская Республика	 23853	22	 375	 23027	 451
Сахалинская область	 22583	2	 399	 22142	 42
Республика Хакасия	 22435	19	 349	 21560	 526
Амурская область	 22352	14	 535	 21534	 283
Костромская область	 20705	29	 2271	 17997	 437
Республика Татарстан	 20602	35	 2518	 17619	 465
Курганская область	 20498	33	 1016	 19084	 398
Республика Калмыкия	 20460	7	 326	 19784	 350
Республика Мордовия	 20185	29	 1788	 18151	 246
Карачаево-Черкесская Республика	 20113	12	 122	 19916	 75
Республика Алтай	 16825	1	 64	 16521	 240
Республика Северная Осетия — Алания	 16764	10	 458	 16108	 198
Республика Тыва	 15822	2	 141	 15479	 202
Республика Ингушетия	 15476	11	 1694	 13595	 187
Камчатский край	 14486	8	 421	 13835	 230
Республика Адыгея	 14457	8	 366	 13913	 178
Севастополь	 14148	19	 538	 12977	 633
Республика Марий Эл	 13121	15	 358	 12532	 231
Чеченская Республика	 12033	10	 188	 11720	 125
Магаданская область	 8346	2	 69	 8176	 101
Еврейская автономная область	 4468	0	 48	 4288	 132
Ненецкий автономный округ	 1097	0	 8	 1085	 4
Чукотский автономный округ	 750	0	 10	 733	 7
