Москва	 280408	1050	 33637	 241656	 5115
Московская область	 72321	205	 15812	 55205	 1304
Санкт-Петербург	 41574	215	 10484	 28251	 2839
Нижегородская область	 31390	160	 3222	 27612	 556
Свердловская область	 28299	131	 6322	 21390	 587
Ханты-Мансийский АО	 21646	130	 759	 20704	 183
Ростовская область	 20793	189	 3745	 16580	 468
Красноярский край	 19362	102	 3844	 14976	 542
Иркутская область	 18586	80	 2936	 15369	 281
Воронежская область	 17037	162	 1265	 15603	 169
Челябинская область	 15295	75	 3914	 11259	 122
Ставропольский край	 15199	142	 4204	 10693	 302
Саратовская область	 14859	104	 4833	 9931	 95
Ульяновская область	 14771	120	 1903	 12713	 155
Ямало-Ненецкий автономный округ	 14750	81	 1313	 13338	 99
Мурманская область	 14510	75	 2293	 12012	 205
Волгоградская область	 14468	108	 1731	 12601	 136
Краснодарский край	 13408	95	 2816	 10330	 262
Алтайский край	 13298	81	 1019	 12095	 184
Республика Дагестан	 12933	82	 1252	 11110	 571
Архангельская область	 12755	102	 2564	 9933	 258
Новосибирская область	 12715	63	 677	 11610	 428
Оренбургская область	 12231	102	 1036	 11113	 82
Хабаровский край	 11667	76	 2163	 9402	 102
Приморский край	 11332	70	 1384	 9833	 115
Самарская область	 11109	110	 2263	 8668	 178
Омская область	 10521	72	 1030	 9216	 275
Пензенская область	 10342	93	 1573	 8644	 125
Тульская область	 9965	30	 635	 8965	 365
Пермский край	 9374	75	 2650	 6463	 261
Брянская область	 9155	38	 1710	 7408	 37
Тюменская область	 9072	67	 1544	 7492	 36
Кемеровская область	 8965	136	 2089	 6789	 87
Республика Саха (Якутия)	 8882	75	 1996	 6791	 95
Калужская область	 8863	40	 1319	 7470	 74
Республика Башкортостан	 8556	35	 98	 8422	 36
Белгородская область	 8483	61	 687	 7739	 57
Республика Чувашия	 8434	27	 1194	 7151	 89
Ивановская область	 8407	47	 1430	 6845	 132
Ярославская область	 8281	46	 340	 7895	 46
Орловская область	 8233	52	 1467	 6640	 126
Кировская область	 8111	71	 2381	 5605	 125
Рязанская область	 7931	40	 1244	 6638	 49
Курская область	 7845	44	 1190	 6599	 56
Республика Коми	 7811	71	 1169	 6537	 105
Ленинградская область	 7789	57	 2256	 5435	 98
Республика Тыва	 7517	38	 763	 6670	 84
Тамбовская область	 7478	39	 903	 6529	 46
Кабардино-Балкарская Республика	 7400	40	 898	 6411	 91
Республика Татарстан	 7087	22	 1041	 5999	 47
Владимирская область	 7067	33	 1034	 5830	 203
Томская область	 7025	65	 1163	 5781	 81
Астраханская область	 6804	55	 457	 6247	 100
Карачаево-Черкесская Республика	 6613	67	 1831	 4754	 28
Смоленская область	 6489	20	 688	 5663	 138
Республика Бурятия	 6483	66	 902	 5516	 65
Республика Мордовия	 6220	32	 981	 5199	 40
Тверская область	 6034	35	 1341	 4460	 233
Республика Калмыкия	 6021	67	 2400	 3552	 69
Липецкая область	 5881	34	 599	 5240	 42
Забайкальский край	 5799	72	 998	 4735	 66
Республика Северная Осетия — Алания	 5609	34	 885	 4656	 68
Сахалинская область	 5382	35	 1544	 3838	 0
Республика Ингушетия	 5380	52	 730	 4568	 82
Псковская область	 5244	25	 1193	 3986	 65
Новгородская область	 4993	40	 1255	 3652	 86
Республика Марий Эл	 4720	22	 525	 4146	 49
Удмуртская Республика	 4658	81	 1085	 3508	 65
Костромская область	 4454	37	 1128	 3267	 59
Камчатский край	 4343	27	 1005	 3271	 67
Вологодская область	 4343	43	 691	 3607	 45
Республика Хакасия	 4141	37	 543	 3550	 48
Калининградская область	 4118	39	 866	 3179	 73
Амурская область	 4108	30	 401	 3657	 50
Республика Крым	 3972	83	 1330	 2586	 56
Республика Адыгея	 3897	24	 510	 3356	 31
Республика Карелия	 3740	38	 989	 2734	 17
Курганская область	 3611	28	 496	 3087	 28
Республика Алтай	 3113	65	 729	 2372	 12
Магаданская область	 2720	40	 571	 2124	 25
Чеченская Республика	 2397	4	 521	 1836	 40
Севастополь	 888	23	 283	 580	 25
Еврейская автономная область	 837	14	 172	 655	 10
Ненецкий автономный округ	 329	2	 207	 122	 0
Чукотский автономный округ	 185	0	 8	 175	 2
