Москва	 922559	2897	 111860	 797462	 13237
Санкт-Петербург	 327160	2128	 95577	 222012	 9571
Московская область	 189547	939	 35906	 149984	 3657
Нижегородская область	 83029	469	 5820	 75132	 2077
Свердловская область	 69399	369	 5462	 61948	 1989
Ростовская область	 62568	375	 7942	 52040	 2586
Воронежская область	 57090	382	 4301	 51255	 1534
Красноярский край	 55501	317	 2130	 51100	 2271
Архангельская область	 50500	244	 7159	 42875	 466
Иркутская область	 47875	263	 3579	 42764	 1532
Ханты-Мансийский АО	 47107	188	 2700	 43752	 655
Хабаровский край	 43661	291	 3556	 39858	 247
Ульяновская область	 43210	219	 3124	 39493	 593
Челябинская область	 42980	285	 11102	 31122	 756
Мурманская область	 42643	187	 2711	 39124	 808
Волгоградская область	 42623	242	 1370	 40660	 593
Саратовская область	 42459	253	 4883	 37048	 528
Ставропольский край	 41791	234	 3250	 37625	 916
Самарская область	 39409	273	 2199	 36402	 808
Пермский край	 38939	288	 5316	 32208	 1415
Алтайский край	 38455	184	 2625	 34675	 1155
Омская область	 36650	166	 2104	 33474	 1072
Республика Коми	 35957	144	 615	 34657	 685
Приморский край	 35700	213	 8120	 27071	 509
Ямало-Ненецкий автономный округ	 35425	71	 3978	 31072	 375
Республика Карелия	 35178	240	 5050	 29906	 222
Оренбургская область	 33589	169	 3339	 29787	 463
Забайкальский край	 33588	205	 1579	 31549	 460
Краснодарский край	 33125	193	 7811	 23902	 1412
Пензенская область	 32038	225	 6318	 25344	 376
Вологодская область	 31977	285	 4164	 27219	 594
Кировская область	 31867	185	 5225	 26379	 263
Республика Крым	 31861	184	 5172	 25952	 737
Новосибирская область	 31843	134	 1532	 29110	 1201
Республика Саха (Якутия)	 30248	122	 2449	 27317	 482
Ленинградская область	 30042	224	 2564	 27083	 395
Республика Бурятия	 29958	145	 1819	 27480	 659
Кемеровская область	 29047	107	 1596	 26936	 515
Псковская область	 28871	98	 11546	 17197	 128
Брянская область	 28543	185	 1005	 27299	 239
Тверская область	 28477	199	 3433	 24534	 510
Тульская область	 28411	178	 1841	 25591	 979
Томская область	 27947	115	 2667	 25025	 255
Тюменская область	 27799	148	 1397	 26157	 245
Республика Дагестан	 27652	88	 1914	 24506	 1232
Ярославская область	 27567	187	 1393	 25868	 306
Белгородская область	 26934	172	 2085	 24492	 357
Ивановская область	 26259	174	 2853	 22674	 732
Орловская область	 26235	165	 2774	 23121	 340
Курская область	 25749	178	 2742	 22646	 361
Калужская область	 25524	155	 1966	 23344	 214
Удмуртская Республика	 25115	174	 3186	 21442	 487
Астраханская область	 23951	171	 8493	 14983	 475
Республика Башкортостан	 23745	168	 5641	 17924	 180
Новгородская область	 23582	165	 4009	 19463	 110
Калининградская область	 23503	198	 2582	 20706	 215
Владимирская область	 23042	148	 2155	 20225	 662
Тамбовская область	 22089	156	 1430	 20397	 262
Смоленская область	 21811	186	 2626	 18742	 443
Рязанская область	 21582	105	 1690	 19667	 225
Липецкая область	 20483	150	 3626	 16494	 363
Республика Хакасия	 20221	45	 1232	 18611	 378
Сахалинская область	 19408	103	 2930	 16455	 23
Амурская область	 19217	91	 1607	 17472	 138
Республика Чувашия	 19198	96	 1054	 17302	 842
Кабардино-Балкарская Республика	 18512	89	 910	 17282	 320
Карачаево-Черкесская Республика	 17366	69	 1666	 15648	 52
Республика Калмыкия	 17194	81	 2013	 14933	 248
Костромская область	 16885	57	 2982	 13619	 284
Республика Мордовия	 15814	78	 2439	 13242	 133
Республика Татарстан	 15790	83	 3286	 12234	 270
Республика Тыва	 15362	11	 983	 14192	 187
Республика Алтай	 15273	77	 1015	 14125	 133
Курганская область	 14950	98	 1586	 13160	 204
Республика Северная Осетия — Алания	 14252	66	 1436	 12703	 113
Республика Ингушетия	 13826	42	 1635	 12032	 159
Республика Адыгея	 12895	51	 1796	 10982	 117
Камчатский край	 12106	62	 1317	 10705	 84
Чеченская Республика	 10690	44	 1363	 9221	 106
Республика Марий Эл	 10533	44	 1184	 9197	 152
Севастополь	 9401	98	 539	 8481	 381
Магаданская область	 7790	20	 349	 7356	 85
Еврейская автономная область	 4139	17	 334	 3701	 104
Ненецкий автономный округ	 898	8	 126	 772	 0
Чукотский автономный округ	 621	6	 58	 559	 4
