Москва	 1323757	7916	 166301	 1135580	 21876
Санкт-Петербург	 462895	1194	 10394	 436708	 15793
Московская область	 301291	2436	 48751	 246121	 6419
Нижегородская область	 123156	311	 3497	 115568	 4091
Ростовская область	 98244	190	 3760	 89840	 4644
Свердловская область	 92702	213	 2518	 86424	 3760
Воронежская область	 89202	239	 1589	 84450	 3163
Красноярский край	 76552	185	 2848	 69790	 3914
Иркутская область	 73007	207	 1463	 68895	 2649
Самарская область	 66650	166	 846	 63580	 2224
Архангельская область	 66073	198	 1740	 63309	 1024
Саратовская область	 65576	128	 1897	 62404	 1275
Челябинская область	 64159	129	 2109	 60292	 1758
Волгоградская область	 62115	117	 1726	 58905	 1484
Пермский край	 60251	165	 3185	 54412	 2654
Ханты-Мансийский АО	 59302	99	 982	 57513	 807
Ульяновская область	 58230	107	 935	 55653	 1642
Ставропольский край	 56535	108	 1322	 53572	 1641
Хабаровский край	 54573	151	 2139	 51966	 468
Алтайский край	 53560	142	 3995	 47148	 2417
Мурманская область	 53197	141	 2887	 49025	 1285
Краснодарский край	 51056	130	 2604	 45120	 3332
Омская область	 49745	164	 1061	 47199	 1485
Пензенская область	 49201	99	 2815	 45409	 977
Республика Карелия	 49164	137	 1428	 47122	 614
Ленинградская область	 47902	162	 1734	 44474	 1694
Вологодская область	 47463	83	 2287	 44027	 1149
Республика Крым	 47029	232	 2779	 42775	 1475
Оренбургская область	 46400	164	 2847	 42471	 1082
Кировская область	 46187	118	 2143	 43658	 386
Приморский край	 46170	124	 3077	 42330	 763
Новосибирская область	 46010	151	 2818	 41169	 2023
Республика Коми	 45660	155	 669	 43995	 996
Забайкальский край	 45473	193	 1885	 42874	 714
Тверская область	 44869	199	 2699	 41003	 1167
Ярославская область	 43231	118	 1862	 40683	 686
Брянская область	 43030	213	 1212	 41370	 448
Республика Бурятия	 42716	281	 1525	 40071	 1120
Тульская область	 42018	140	 830	 39004	 2184
Республика Саха (Якутия)	 40882	95	 2790	 37334	 758
Республика Башкортостан	 40666	122	 1699	 38389	 578
Белгородская область	 40426	75	 1313	 38374	 739
Курская область	 40179	91	 778	 38490	 911
Ямало-Ненецкий автономный округ	 39792	45	 778	 38586	 428
Кемеровская область	 39131	162	 979	 37359	 793
Псковская область	 39075	90	 5415	 33205	 455
Тюменская область	 38434	106	 971	 36814	 649
Ивановская область	 37832	73	 923	 35633	 1276
Калужская область	 37020	70	 1292	 35361	 367
Орловская область	 36948	80	 1148	 35069	 731
Калининградская область	 35545	120	 734	 34271	 540
Астраханская область	 35472	105	 580	 34053	 839
Удмуртская Республика	 35215	68	 2161	 32020	 1034
Владимирская область	 35207	160	 1237	 32707	 1263
Республика Дагестан	 35159	125	 1309	 32320	 1530
Тамбовская область	 34418	73	 919	 32906	 593
Томская область	 33851	60	 1228	 32159	 464
Смоленская область	 33441	151	 1272	 31074	 1095
Липецкая область	 33115	66	 2218	 30032	 865
Новгородская область	 31921	48	 695	 31043	 183
Рязанская область	 30643	71	 991	 29063	 589
Республика Чувашия	 27014	57	 806	 24688	 1520
Кабардино-Балкарская Республика	 24753	30	 357	 23905	 491
Республика Хакасия	 24428	99	 910	 22941	 577
Сахалинская область	 24188	63	 863	 23264	 61
Амурская область	 23686	78	 433	 22951	 302
Костромская область	 22722	83	 2579	 19638	 505
Республика Татарстан	 22250	35	 1707	 20011	 532
Курганская область	 22160	43	 565	 21153	 442
Республика Мордовия	 21757	45	 1937	 19501	 319
Республика Калмыкия	 21373	40	 356	 20613	 404
Карачаево-Черкесская Республика	 20788	21	 279	 20339	 170
Республика Алтай	 17630	32	 424	 16958	 248
Республика Северная Осетия — Алания	 17233	13	 463	 16541	 229
Республика Тыва	 16243	30	 143	 15892	 208
Республика Ингушетия	 16067	18	 228	 15648	 191
Севастополь	 16054	96	 881	 14453	 720
Камчатский край	 15078	38	 733	 14107	 238
Республика Адыгея	 14931	15	 317	 14379	 235
Республика Марий Эл	 14127	32	 261	 13585	 281
Чеченская Республика	 12625	28	 189	 12286	 150
Магаданская область	 8634	15	 139	 8379	 116
Еврейская автономная область	 4644	10	 129	 4366	 149
Ненецкий автономный округ	 1180	8	 52	 1123	 5
Чукотский автономный округ	 800	3	 45	 747	 8
