Москва	 1019122	1813	 64057	 938673	 16392
Санкт-Петербург	 391050	782	 36192	 342756	 12102
Московская область	 229330	559	 35587	 188368	 5375
Нижегородская область	 105987	326	 3472	 99723	 2792
Свердловская область	 81827	133	 4041	 75102	 2684
Ростовская область	 79628	242	 4812	 71332	 3484
Воронежская область	 74118	209	 3015	 68744	 2359
Красноярский край	 66165	127	 1820	 61238	 3107
Иркутская область	 60735	173	 966	 57798	 1971
Архангельская область	 59285	80	 3694	 54778	 813
Самарская область	 54736	198	 2240	 51441	 1055
Челябинская область	 54727	135	 3953	 49585	 1189
Саратовская область	 54011	158	 4563	 48661	 787
Ханты-Мансийский АО	 53801	81	 735	 52285	 781
Волгоградская область	 53040	120	 1358	 50752	 930
Пермский край	 50653	120	 3967	 44768	 1918
Хабаровский край	 50396	62	 2104	 47953	 339
Ульяновская область	 50321	99	 2426	 46952	 943
Ставропольский край	 50029	135	 1898	 46921	 1210
Мурманская область	 48698	74	 799	 46836	 1063
Алтайский край	 46620	110	 3190	 41670	 1760
Республика Карелия	 43419	85	 2475	 40570	 374
Омская область	 43318	56	 1975	 40044	 1299
Вологодская область	 42249	99	 1997	 39363	 889
Приморский край	 42088	55	 3357	 38061	 670
Краснодарский край	 41815	116	 2876	 36673	 2266
Пензенская область	 41505	103	 2862	 38131	 512
Республика Коми	 41287	64	 371	 40121	 795
Забайкальский край	 40771	56	 932	 39251	 588
Оренбургская область	 39600	82	 2522	 36358	 720
Ленинградская область	 39371	104	 1595	 36880	 896
Кировская область	 39294	93	 3405	 35570	 319
Новосибирская область	 38343	101	 1271	 35474	 1598
Ямало-Ненецкий автономный округ	 37875	25	 1072	 36397	 406
Республика Крым	 37283	60	 1375	 34859	 1049
Тверская область	 36892	105	 1391	 34780	 721
Тульская область	 35793	94	 1086	 33208	 1499
Республика Бурятия	 35725	55	 907	 34046	 772
Ярославская область	 35647	93	 1112	 34060	 475
Брянская область	 35180	92	 549	 34349	 282
Псковская область	 33962	76	 10533	 23202	 227
Белгородская область	 33847	87	 1719	 31579	 549
Курская область	 33541	97	 2698	 30296	 547
Республика Саха (Якутия)	 33436	25	 575	 32319	 542
Тюменская область	 33300	65	 1570	 31367	 363
Кемеровская область	 33011	47	 273	 32134	 604
Ивановская область	 32226	65	 605	 30595	 1026
Орловская область	 32122	61	 2194	 29429	 499
Калужская область	 32035	66	 1931	 29823	 281
Республика Башкортостан	 31817	110	 4832	 26640	 345
Томская область	 31253	29	 790	 30114	 349
Республика Дагестан	 30817	46	 920	 28502	 1395
Астраханская область	 30363	68	 1778	 27932	 653
Удмуртская Республика	 30264	80	 2620	 26896	 748
Калининградская область	 30030	55	 2086	 27618	 326
Владимирская область	 29641	72	 1934	 26717	 990
Тамбовская область	 28953	93	 2048	 26507	 398
Новгородская область	 28473	41	 2912	 25443	 118
Смоленская область	 27920	59	 526	 26649	 745
Липецкая область	 27173	89	 2876	 23787	 510
Рязанская область	 26044	55	 1601	 24091	 352
Республика Чувашия	 22572	48	 790	 20597	 1185
Кабардино-Балкарская Республика	 22550	50	 732	 21409	 409
Сахалинская область	 21937	9	 320	 21579	 38
Амурская область	 21786	25	 1028	 20527	 231
Республика Хакасия	 21769	18	 242	 21026	 501
Республика Калмыкия	 19837	26	 548	 18978	 311
Карачаево-Черкесская Республика	 19590	21	 1065	 18455	 70
Костромская область	 19439	45	 2335	 16719	 385
Республика Татарстан	 19235	40	 2825	 16001	 409
Курганская область	 19014	43	 1407	 17261	 346
Республика Мордовия	 18868	37	 1813	 16858	 197
Республика Алтай	 16619	17	 190	 16242	 187
Республика Северная Осетия — Алания	 16256	15	 867	 15230	 159
Республика Тыва	 15755	2	 699	 14859	 197
Республика Ингушетия	 15068	9	 1551	 13337	 180
Республика Адыгея	 14049	10	 855	 13034	 160
Камчатский край	 14046	15	 783	 13068	 195
Севастополь	 13011	34	 390	 12063	 558
Республика Марий Эл	 12435	23	 668	 11567	 200
Чеченская Республика	 11599	11	 226	 11257	 116
Магаданская область	 8247	4	 136	 8012	 99
Еврейская автономная область	 4414	2	 77	 4213	 124
Ненецкий автономный округ	 1076	1	 60	 1012	 4
Чукотский автономный округ	 725	2	 34	 686	 5
