Москва	 1674065	6001	 1509679	 29595
Санкт-Петербург	 641870	2717	 594918	 22382
Московская область	 463189	1689	 401990	 8280
Нижегородская область	 175106	643	 159223	 6901
Свердловская область	 143763	551	 132235	 6687
Ростовская область	 143236	524	 123040	 7067
Воронежская область	 138693	624	 113855	 4539
Красноярский край	 119501	395	 105990	 6027
Иркутская область	 112491	395	 101157	 4922
Самарская область	 110947	668	 88902	 4094
Пермский край	 106221	544	 92743	 5115
Челябинская область	 99561	400	 85421	 3627
Волгоградская область	 95344	370	 84886	 2990
Архангельская область	 92151	319	 85420	 1196
Саратовская область	 91746	352	 83139	 3271
Ставропольский край	 89073	364	 70249	 3292
Омская область	 87804	384	 69743	 2268
Хабаровский край	 86593	300	 80485	 833
Ульяновская область	 86105	351	 75367	 2707
Республика Крым	 83241	493	 71086	 2672
Оренбургская область	 80615	370	 69041	 2121
Алтайский край	 80134	294	 59921	 4386
Ханты-Мансийский АО	 76896	202	 73105	 1127
Краснодарский край	 75911	229	 55416	 6512
Мурманская область	 74060	196	 55837	 2139
Пензенская область	 72934	280	 58245	 2928
Республика Коми	 72446	270	 65813	 1826
Республика Башкортостан	 71650	627	 63108	 1843
Ленинградская область	 71405	266	 53486	 2488
Вологодская область	 71167	287	 64241	 1973
Приморский край	 70855	217	 63173	 1182
Забайкальский край	 70647	201	 61416	 1209
Тверская область	 69009	280	 59609	 1692
Республика Карелия	 67836	256	 64663	 899
Брянская область	 67831	291	 62443	 1551
Новосибирская область	 65119	177	 51431	 3100
Тюменская область	 64011	263	 55372	 2016
Ярославская область	 63442	224	 55468	 1253
Астраханская область	 61035	198	 47447	 1732
Республика Бурятия	 59795	117	 51362	 1876
Курская область	 59703	245	 53295	 1491
Кировская область	 58929	163	 54819	 548
Кемеровская область	 58247	184	 55867	 1345
Калининградская область	 57252	279	 50680	 798
Владимирская область	 56306	249	 50891	 2029
Республика Саха (Якутия)	 56159	237	 42362	 1274
Тульская область	 55875	151	 48048	 3118
Белгородская область	 55785	235	 51109	 1207
Удмуртская Республика	 55672	301	 44876	 2220
Липецкая область	 55269	269	 48433	 1755
Республика Дагестан	 52920	118	 49014	 2579
Псковская область	 52005	218	 44815	 823
Смоленская область	 51937	250	 45438	 1782
Ямало-Ненецкий автономный округ	 51404	109	 49335	 704
Ивановская область	 50629	205	 45949	 1664
Калужская область	 49386	138	 46966	 749
Орловская область	 47643	190	 44892	 1020
Новгородская область	 45677	173	 42298	 461
Тамбовская область	 44643	151	 42191	 955
Томская область	 44522	100	 37089	 573
Рязанская область	 43628	162	 40197	 1186
Республика Хакасия	 40012	140	 35186	 1153
Амурская область	 36619	128	 30558	 459
Костромская область	 34895	141	 29156	 815
Республика Чувашия	 34811	100	 31448	 2427
Курганская область	 34685	162	 31371	 738
Сахалинская область	 33544	57	 32630	 318
Кабардино-Балкарская Республика	 32650	91	 30688	 824
Севастополь	 32443	221	 28950	 1154
Республика Калмыкия	 30991	57	 29361	 620
Республика Мордовия	 28914	98	 24672	 592
Республика Татарстан	 27734	94	 23595	 784
Республика Тыва	 27158	60	 23349	 282
Карачаево-Черкесская Республика	 25963	60	 22919	 658
Республика Северная Осетия — Алания	 23588	70	 21543	 643
Чеченская Республика	 23239	71	 21591	 630
Республика Ингушетия	 22101	68	 20416	 336
Республика Алтай	 21866	40	 20650	 373
Республика Марий Эл	 20279	66	 19247	 620
Республика Адыгея	 20099	52	 17893	 458
Камчатский край	 20087	41	 15702	 376
Магаданская область	 11198	21	 10500	 261
Еврейская автономная область	 8348	37	 6831	 269
Ненецкий автономный округ	 2415	16	 2280	 46
Чукотский автономный округ	 1990	15	 1620	 18
