Москва	 108	 267	 335	 14
Санкт-Петербург	 92	 358	 358	 13
Московская область	 58	 247	 244	 1
Свердловская область	 21	 211	 156	 1
Нижегородская область	 22	 249	 135	 3
Самарская область	 23	 71	 71	 3
Воронежская область	 32	 272	 171	 3
Ростовская область	 16	 107	 159	 1
Пермский край	 17	 147	 95	 0
Красноярский край	 9	 44	 45	 3
Челябинская область	 34	 107	 135	 3
Иркутская область	 17	 80	 75	 1
Республика Башкортостан	 25	 44	 62	 3
Алтайский край	 34	 79	 69	 2
Краснодарский край	 39	 119	 126	 1
Новосибирская область	 7	 81	 74	 1
Саратовская область	 16	 152	 129	 0
Архангельская область	 9	 50	 53	 2
Волгоградская область	 42	 105	 148	 1
Оренбургская область	 8	 58	 44	 1
Ханты-Мансийский АО	 7	 60	 45	 0
Омская область	 19	 21	 41	 1
Ульяновская область	 18	 63	 39	 1
Хабаровский край	 7	 55	 63	 1
Ставропольский край	 10	 92	 59	 2
Тюменская область	 8	 42	 23	 2
Вологодская область	 1	 50	 50	 1
Ленинградская область	 6	 115	 65	 0
Пензенская область	 16	 49	 69	 3
Республика Крым	 18	 80	 41	 2
Республика Саха (Якутия)	 18	 65	 59	 0
Приморский край	 14	 40	 31	 1
Республика Коми	 4	 9	 43	 0
Забайкальский край	 14	 31	 23	 1
Калининградская область	 4	 40	 29	 1
Удмуртская Республика	 17	 45	 36	 1
Кемеровская область	 14	 106	 89	 2
Тверская область	 5	 171	 47	 1
Брянская область	 8	 57	 28	 2
Ярославская область	 3	 70	 68	 1
Тульская область	 6	 134	 65	 1
Кировская область	 0	 35	 29	 1
Владимирская область	 10	 47	 38	 1
Липецкая область	 23	 57	 64	 2
Республика Татарстан	 41	 586	 185	 1
Ямало-Ненецкий автономный округ	 7	 19	 15	 0
Республика Бурятия	 8	 36	 32	 0
Республика Карелия	 0	 55	 59	 1
Мурманская область	 1	 16	 14	 0
Томская область	 18	 68	 55	 0
Смоленская область	 5	 75	 58	 2
Белгородская область	 7	 35	 27	 2
Рязанская область	 8	 65	 57	 1
Курская область	 4	 147	 35	 1
Астраханская область	 8	 61	 40	 1
Тамбовская область	 2	 57	 38	 1
Орловская область	 6	 39	 39	 0
Ивановская область	 12	 43	 36	 1
Псковская область	 2	 21	 41	 1
Амурская область	 1	 59	 41	 0
Курганская область	 8	 7	 23	 0
Калужская область	 18	 49	 39	 0
Новгородская область	 0	 31	 18	 0
Республика Дагестан	 1	 23	 11	 0
Костромская область	 8	 32	 18	 0
Республика Хакасия	 0	 2	 11	 0
Севастополь	 17	 30	 28	 1
Чувашская Республика	 32	 56	 42	 0
Республика Мордовия	 7	 30	 35	 0
Сахалинская область	 5	 2	 17	 0
Кабардино-Балкарская Республика	 11	 3	 12	 0
Республика Калмыкия	 0	 11	 19	 0
Республика Адыгея	 1	 31	 7	 1
Карачаево-Черкесская Республика	 2	 14	 8	 0
Республика Марий Эл	 1	 4	 5	 0
Республика Тыва	 2	 2	 1	 0
Чеченская Республика	 0	 3	 12	 0
Республика Ингушетия	 0	 6	 9	 0
Республика Северная Осетия — Алания	 1	 12	 6	 0
Камчатский край	 0	 19	 10	 0
Республика Алтай	 0	 52	 13	 0
Магаданская область	 1	 2	 1	 0
Еврейская автономная область	 0	 11	 8	 0
Ненецкий автономный округ	 0	 2	 2	 0
Чукотский автономный округ	 1	 2	 1	 0
