Москва	 101	 216	 191	 12
Санкт-Петербург	 36	 65	 253	 11
Московская область	 47	 19	 98	 0
Свердловская область	 6	 152	 104	 0
Нижегородская область	 37	 180	 116	 1
Воронежская область	 33	 145	 133	 2
Самарская область	 27	 142	 74	 1
Ростовская область	 17	 76	 102	 1
Пермский край	 18	 71	 71	 2
Красноярский край	 18	 56	 47	 2
Челябинская область	 40	 81	 109	 1
Иркутская область	 20	 38	 67	 1
Республика Башкортостан	 36	 82	 91	 4
Алтайский край	 19	 64	 65	 2
Краснодарский край	 23	 36	 43	 1
Новосибирская область	 7	 63	 52	 1
Саратовская область	 3	 187	 108	 0
Архангельская область	 12	 19	 51	 0
Волгоградская область	 23	 138	 137	 0
Оренбургская область	 10	 44	 36	 0
Ханты-Мансийский АО	 4	 34	 22	 0
Омская область	 12	 38	 40	 1
Ульяновская область	 15	 51	 31	 2
Хабаровский край	 2	 57	 75	 1
Ставропольский край	 10	 129	 77	 1
Тюменская область	 0	 13	 19	 0
Вологодская область	 0	 55	 51	 1
Ленинградская область	 11	 64	 45	 2
Пензенская область	 21	 41	 42	 3
Республика Крым	 7	 142	 25	 1
Республика Саха (Якутия)	 8	 22	 42	 0
Приморский край	 10	 13	 27	 0
Республика Коми	 5	 0	 43	 0
Забайкальский край	 1	 8	 22	 0
Калининградская область	 6	 21	 20	 1
Удмуртская Республика	 6	 30	 30	 0
Кемеровская область	 11	 89	 81	 4
Тверская область	 0	 40	 37	 1
Брянская область	 7	 16	 21	 0
Ярославская область	 2	 91	 62	 0
Тульская область	 4	 150	 54	 1
Кировская область	 7	 53	 13	 1
Владимирская область	 8	 40	 39	 0
Липецкая область	 10	 71	 55	 2
Республика Татарстан	 37	 99	 121	 0
Ямало-Ненецкий автономный округ	 2	 12	 11	 0
Республика Бурятия	 5	 15	 17	 0
Республика Карелия	 3	 63	 62	 0
Мурманская область	 4	 4	 15	 0
Томская область	 9	 39	 35	 0
Смоленская область	 7	 29	 26	 0
Белгородская область	 6	 28	 31	 2
Рязанская область	 5	 24	 52	 0
Курская область	 9	 62	 34	 0
Астраханская область	 6	 41	 31	 0
Тамбовская область	 1	 37	 33	 0
Орловская область	 2	 40	 40	 0
Ивановская область	 3	 10	 33	 1
Псковская область	 3	 37	 35	 0
Амурская область	 5	 32	 43	 0
Курганская область	 3	 4	 21	 0
Калужская область	 16	 10	 18	 0
Новгородская область	 0	 23	 21	 2
Республика Дагестан	 1	 3	 6	 0
Костромская область	 4	 6	 15	 0
Республика Хакасия	 4	 2	 8	 0
Севастополь	 11	 32	 33	 1
Чувашская Республика	 24	 72	 40	 0
Республика Мордовия	 10	 30	 26	 0
Сахалинская область	 0	 7	 7	 0
Кабардино-Балкарская Республика	 1	 12	 8	 3
Республика Калмыкия	 0	 17	 6	 0
Республика Адыгея	 0	 3	 5	 0
Карачаево-Черкесская Республика	 0	 4	 1	 0
Республика Марий Эл	 0	 4	 2	 0
Республика Тыва	 1	 0	 1	 0
Чеченская Республика	 5	 3	 16	 0
Республика Ингушетия	 1	 6	 2	 0
Республика Северная Осетия — Алания	 2	 5	 5	 0
Камчатский край	 0	 24	 7	 0
Республика Алтай	 0	 32	 6	 0
Магаданская область	 1	 0	 1	 0
Еврейская автономная область	 0	 5	 6	 1
Ненецкий автономный округ	 0	 0	 0	 0
Чукотский автономный округ	 0	 1	 0	 0
