Москва	 1542159	1954	 1410177	 26597
Санкт-Петербург	 556610	1668	 529649	 19981
Московская область	 406093	1359	 339258	 7570
Нижегородская область	 148707	539	 135043	 5459
Ростовская область	 116649	488	 102172	 5550
Свердловская область	 115230	526	 106675	 4704
Воронежская область	 111133	477	 99819	 3664
Красноярский край	 97947	454	 84009	 4799
Иркутская область	 91406	397	 76573	 4146
Самарская область	 83177	447	 73914	 2897
Пермский край	 80170	474	 70654	 3655
Челябинская область	 78881	378	 70132	 2421
Архангельская область	 77340	247	 71830	 1094
Саратовская область	 76919	252	 71450	 2019
Волгоградская область	 76164	334	 67677	 2046
Хабаровский край	 70187	313	 63933	 662
Ульяновская область	 69707	290	 64164	 2119
Ставропольский край	 69594	345	 58923	 2034
Ханты-Мансийский АО	 68038	164	 64144	 1015
Омская область	 67057	389	 57098	 1769
Алтайский край	 66225	279	 50935	 3246
Республика Крым	 65574	387	 54428	 1962
Мурманская область	 65323	211	 52026	 1690
Краснодарский край	 62930	252	 48180	 4700
Оренбургская область	 61568	358	 50614	 1389
Забайкальский край	 60280	256	 53430	 1005
Пензенская область	 59749	237	 47478	 1904
Ленинградская область	 59610	230	 48501	 2332
Республика Коми	 59327	266	 49587	 1330
Приморский край	 58424	254	 52049	 983
Республика Карелия	 58293	164	 54902	 745
Вологодская область	 58164	227	 51812	 1500
Брянская область	 57629	215	 52832	 934
Тверская область	 57298	231	 49116	 1428
Новосибирская область	 55630	181	 46332	 2491
Республика Бурятия	 54693	129	 48201	 1754
Ярославская область	 52696	193	 45231	 925
Республика Башкортостан	 52300	286	 47956	 906
Кировская область	 52165	126	 48581	 455
Тюменская область	 50777	274	 45941	 1155
Тульская область	 49385	130	 42119	 2566
Курская область	 49323	187	 45482	 1183
Кемеровская область	 48809	191	 46085	 1055
Астраханская область	 47685	290	 38009	 1259
Белгородская область	 46808	144	 43155	 955
Республика Саха (Якутия)	 46736	142	 40615	 961
Владимирская область	 46259	196	 42615	 1559
Калининградская область	 45867	170	 42297	 595
Ямало-Ненецкий автономный округ	 45604	131	 43416	 543
Псковская область	 45292	104	 38243	 621
Республика Дагестан	 44723	204	 39927	 1987
Смоленская область	 43466	120	 36890	 1409
Липецкая область	 43321	238	 37160	 1269
Ивановская область	 43220	129	 39578	 1431
Калужская область	 43103	125	 39861	 529
Удмуртская Республика	 42803	213	 35045	 1335
Орловская область	 41632	114	 38890	 901
Тамбовская область	 39086	97	 36891	 739
Томская область	 39010	125	 34063	 524
Новгородская область	 38463	130	 35591	 290
Рязанская область	 37007	119	 33954	 861
Республика Хакасия	 32892	173	 27706	 843
Республика Чувашия	 30439	76	 27696	 1851
Амурская область	 29798	138	 25667	 365
Костромская область	 29216	134	 23980	 647
Сахалинская область	 29032	101	 27015	 175
Кабардино-Балкарская Республика	 28328	88	 26381	 657
Курганская область	 27720	131	 24764	 545
Республика Калмыкия	 26473	104	 23007	 506
Республика Мордовия	 24915	69	 21748	 442
Республика Татарстан	 24686	51	 21794	 650
Севастополь	 23831	227	 20340	 942
Республика Тыва	 23417	117	 18586	 241
Карачаево-Черкесская Республика	 23228	54	 21067	 384
Республика Алтай	 20117	47	 18634	 289
Республика Северная Осетия — Алания	 19739	69	 17664	 303
Республика Ингушетия	 18512	65	 16906	 255
Чеченская Республика	 17987	166	 14052	 402
Камчатский край	 17593	53	 14739	 244
Республика Адыгея	 17159	55	 15604	 308
Республика Марий Эл	 16996	62	 15261	 430
Магаданская область	 9916	28	 8988	 191
Еврейская автономная область	 6331	42	 4821	 191
Ненецкий автономный округ	 1758	12	 1609	 21
Чукотский автономный округ	 1328	12	 975	 10
