Москва	 300613	2884	 43212	 252087	 5314
Московская область	 74335	259	 16182	 56795	 1358
Санкт-Петербург	 43966	358	 11385	 29547	 3034
Нижегородская область	 32975	199	 3730	 28659	 586
Свердловская область	 29640	165	 6966	 22063	 611
Ханты-Мансийский АО	 22966	153	 1429	 21347	 190
Ростовская область	 22571	219	 4072	 17976	 523
Красноярский край	 20345	113	 4235	 15553	 557
Иркутская область	 19363	97	 2689	 16375	 299
Воронежская область	 18527	177	 1676	 16663	 188
Ставропольский край	 16528	153	 4328	 11869	 331
Челябинская область	 15926	79	 3957	 11834	 135
Саратовская область	 15877	135	 5046	 10722	 109
Ульяновская область	 15869	129	 2272	 13425	 172
Ямало-Ненецкий автономный округ	 15803	134	 2191	 13511	 101
Волгоградская область	 15474	124	 1700	 13623	 151
Мурманская область	 15270	96	 2403	 12642	 225
Краснодарский край	 14290	106	 3366	 10635	 289
Алтайский край	 14125	103	 1158	 12750	 217
Архангельская область	 13896	160	 3378	 10257	 261
Республика Дагестан	 13684	85	 1235	 11809	 640
Новосибирская область	 13393	79	 815	 12117	 461
Оренбургская область	 13183	111	 1091	 12005	 87
Хабаровский край	 12316	78	 2323	 9886	 107
Самарская область	 12107	111	 2446	 9458	 203
Приморский край	 11970	72	 1518	 10333	 119
Омская область	 11311	98	 895	 10111	 305
Пензенская область	 11174	96	 1919	 9118	 137
Кемеровская область	 10339	168	 2726	 7503	 110
Тульская область	 10266	36	 590	 9299	 377
Пермский край	 10077	86	 2899	 6890	 288
Тюменская область	 9765	91	 2020	 7705	 40
Республика Саха (Якутия)	 9650	93	 2402	 7151	 97
Брянская область	 9601	67	 1814	 7749	 38
Калужская область	 9376	65	 1578	 7724	 74
Белгородская область	 9067	67	 848	 8161	 58
Республика Башкортостан	 8917	44	 319	 8557	 41
Ивановская область	 8881	59	 1683	 7061	 137
Орловская область	 8777	70	 1481	 7164	 132
Ярославская область	 8760	60	 506	 8208	 46
Кировская область	 8745	77	 2794	 5817	 134
Республика Чувашия	 8678	28	 1263	 7318	 97
Республика Коми	 8632	99	 1344	 7168	 120
Ленинградская область	 8405	79	 2674	 5631	 100
Рязанская область	 8319	49	 1479	 6788	 52
Курская область	 8262	53	 1376	 6828	 58
Республика Тыва	 7868	33	 906	 6878	 84
Тамбовская область	 7865	48	 1058	 6761	 46
Кабардино-Балкарская Республика	 7820	55	 1176	 6548	 96
Томская область	 7768	98	 1275	 6406	 87
Владимирская область	 7429	48	 1233	 5973	 223
Республика Татарстан	 7311	27	 1020	 6240	 51
Карачаево-Черкесская Республика	 7274	80	 2350	 4895	 29
Астраханская область	 7251	49	 689	 6444	 118
Республика Бурятия	 7126	84	 994	 6060	 72
Смоленская область	 6697	34	 790	 5763	 144
Республика Калмыкия	 6657	79	 2596	 3986	 75
Республика Мордовия	 6553	39	 1045	 5466	 42
Тверская область	 6518	69	 1667	 4597	 254
Забайкальский край	 6514	87	 1322	 5123	 69
Липецкая область	 6231	43	 695	 5490	 46
Республика Северная Осетия — Алания	 5924	36	 1014	 4840	 70
Республика Ингушетия	 5833	54	 938	 4812	 83
Сахалинская область	 5760	66	 1679	 4081	 0
Удмуртская Республика	 5594	118	 1618	 3903	 73
Псковская область	 5562	48	 1383	 4113	 66
Новгородская область	 5415	57	 1507	 3822	 86
Республика Марий Эл	 4929	25	 578	 4300	 51
Костромская область	 4902	60	 1288	 3535	 79
Вологодская область	 4780	57	 900	 3831	 49
Республика Крым	 4755	98	 1755	 2931	 69
Камчатский край	 4572	27	 1169	 3333	 70
Калининградская область	 4570	64	 1069	 3421	 80
Республика Хакасия	 4513	47	 592	 3873	 48
Амурская область	 4401	39	 430	 3919	 52
Республика Адыгея	 4186	37	 596	 3555	 35
Республика Карелия	 4132	72	 1099	 2995	 38
Курганская область	 3911	37	 551	 3326	 34
Республика Алтай	 3769	87	 966	 2791	 12
Магаданская область	 3049	39	 661	 2362	 26
Чеченская Республика	 2447	6	 499	 1908	 40
Севастополь	 1084	26	 376	 679	 29
Еврейская автономная область	 983	18	 276	 693	 14
Ненецкий автономный округ	 336	1	 204	 132	 0
Чукотский автономный округ	 199	3	 15	 182	 2
