Москва	 1578005	1187	 1457119	 27787
Санкт-Петербург	 584589	626	 559606	 20840
Московская область	 427474	880	 372190	 7911
Нижегородская область	 158821	391	 146482	 5994
Ростовская область	 127753	475	 110494	 6181
Свердловская область	 127188	510	 117340	 5432
Воронежская область	 121814	461	 104141	 4118
Красноярский край	 107864	381	 94404	 5326
Иркутская область	 100466	377	 86983	 4530
Самарская область	 93367	460	 79552	 3384
Пермский край	 91016	460	 80239	 4260
Челябинская область	 87568	370	 76588	 2886
Волгоградская область	 84161	347	 74641	 2399
Архангельская область	 83342	249	 75550	 1141
Саратовская область	 82507	238	 76220	 2455
Ставропольский край	 77720	354	 63340	 2478
Хабаровский край	 77309	296	 71175	 716
Ульяновская область	 76241	275	 68385	 2359
Омская область	 75952	378	 61767	 1982
Республика Крым	 72863	239	 62368	 2294
Алтайский край	 72129	240	 55336	 3722
Ханты-Мансийский АО	 71568	136	 67814	 1073
Оренбургская область	 69519	338	 57766	 1638
Мурманская область	 69184	139	 53563	 1889
Краснодарский край	 68669	240	 49829	 5465
Пензенская область	 65136	228	 54152	 2269
Республика Коми	 64959	216	 57796	 1531
Забайкальский край	 64954	165	 57095	 1087
Ленинградская область	 64433	187	 50453	 2421
Приморский край	 63892	228	 56882	 1070
Вологодская область	 63346	218	 56755	 1681
Тверская область	 61976	187	 55328	 1559
Республика Карелия	 61971	130	 58839	 796
Брянская область	 61685	151	 57338	 1204
Новосибирская область	 59683	169	 48341	 2731
Республика Башкортостан	 59163	301	 52776	 1218
Ярославская область	 57117	191	 49247	 1062
Республика Бурятия	 56941	84	 49208	 1798
Тюменская область	 56554	230	 49638	 1585
Кировская область	 54825	111	 50542	 492
Астраханская область	 54309	290	 41431	 1507
Курская область	 53425	168	 48436	 1313
Кемеровская область	 52898	169	 50337	 1173
Тульская область	 52113	104	 44527	 2780
Владимирская область	 50395	157	 46086	 1750
Белгородская область	 50108	146	 46166	 1038
Республика Саха (Якутия)	 50060	146	 42084	 1080
Калининградская область	 50008	185	 45993	 648
Республика Дагестан	 48962	169	 44408	 2299
Ямало-Ненецкий автономный округ	 48277	99	 46393	 644
Липецкая область	 48255	191	 41712	 1470
Удмуртская Республика	 47933	226	 39594	 1661
Псковская область	 47512	91	 41421	 701
Смоленская область	 46458	133	 41681	 1549
Ивановская область	 46046	116	 42465	 1503
Калужская область	 45725	104	 42470	 617
Орловская область	 43790	79	 40684	 955
Томская область	 41558	111	 35204	 550
Новгородская область	 41317	120	 37972	 397
Тамбовская область	 41187	89	 39201	 811
Рязанская область	 39669	104	 36047	 988
Республика Хакасия	 36191	112	 32835	 995
Амурская область	 32767	123	 26886	 409
Республика Чувашия	 32213	74	 29233	 2084
Костромская область	 31615	80	 25837	 704
Сахалинская область	 31264	96	 30191	 241
Курганская область	 30655	122	 26730	 622
Кабардино-Балкарская Республика	 30270	75	 28315	 735
Республика Калмыкия	 28709	85	 25724	 554
Севастополь	 28095	126	 25479	 1044
Республика Мордовия	 26511	67	 22981	 501
Республика Татарстан	 25811	47	 22559	 698
Республика Тыва	 25294	60	 20131	 266
Карачаево-Черкесская Республика	 24361	48	 21833	 494
Республика Северная Осетия — Алания	 21365	71	 18373	 446
Чеченская Республика	 21159	82	 19234	 522
Республика Алтай	 20880	16	 19616	 323
Республика Ингушетия	 20097	63	 18532	 287
Камчатский край	 18738	48	 15157	 268
Республика Адыгея	 18466	55	 16369	 364
Республика Марий Эл	 18374	57	 16384	 525
Магаданская область	 10522	24	 9503	 235
Еврейская автономная область	 7228	36	 5673	 221
Ненецкий автономный округ	 2020	14	 1920	 38
Чукотский автономный округ	 1546	4	 1161	 11
