Москва	 101	 235	 226	 14
Санкт-Петербург	 80	 257	 212	 11
Московская область	 116	 12	 229	 1
Свердловская область	 37	 203	 112	 1
Нижегородская область	 37	 102	 108	 1
Воронежская область	 26	 134	 134	 1
Самарская область	 31	 63	 65	 2
Ростовская область	 12	 173	 118	 0
Пермский край	 12	 77	 62	 2
Красноярский край	 41	 71	 48	 1
Челябинская область	 60	 56	 96	 2
Иркутская область	 24	 132	 83	 1
Республика Башкортостан	 36	 62	 71	 3
Алтайский край	 22	 25	 59	 2
Краснодарский край	 20	 87	 64	 2
Новосибирская область	 23	 94	 58	 0
Саратовская область	 25	 87	 97	 2
Архангельская область	 25	 65	 55	 0
Волгоградская область	 27	 195	 128	 1
Оренбургская область	 17	 36	 30	 1
Ханты-Мансийский АО	 5	 35	 27	 1
Омская область	 45	 36	 42	 2
Ульяновская область	 6	 64	 31	 1
Хабаровский край	 18	 86	 61	 0
Ставропольский край	 30	 31	 79	 1
Тюменская область	 9	 13	 9	 0
Вологодская область	 16	 31	 49	 0
Ленинградская область	 7	 34	 52	 0
Пензенская область	 18	 31	 45	 2
Республика Крым	 15	 62	 34	 2
Республика Саха (Якутия)	 18	 49	 42	 0
Приморский край	 14	 8	 21	 0
Республика Коми	 6	 75	 27	 1
Забайкальский край	 12	 43	 21	 0
Калининградская область	 6	 11	 11	 0
Удмуртская Республика	 4	 32	 19	 1
Кемеровская область	 43	 59	 60	 3
Тверская область	 10	 90	 30	 0
Ярославская область	 13	 129	 60	 0
Брянская область	 8	 31	 18	 1
Тульская область	 12	 17	 37	 1
Владимирская область	 7	 17	 19	 0
Кировская область	 11	 31	 13	 0
Липецкая область	 13	 51	 47	 1
Республика Татарстан	 51	 88	 103	 0
Ямало-Ненецкий автономный округ	 3	 10	 10	 0
Республика Бурятия	 6	 15	 27	 0
Республика Карелия	 32	 78	 59	 0
Мурманская область	 1	 21	 16	 1
Томская область	 10	 48	 30	 0
Смоленская область	 8	 54	 32	 1
Белгородская область	 20	 33	 31	 0
Рязанская область	 13	 80	 39	 1
Курская область	 14	 10	 43	 1
Астраханская область	 6	 64	 27	 0
Тамбовская область	 5	 47	 30	 2
Орловская область	 14	 31	 30	 0
Ивановская область	 11	 38	 34	 1
Псковская область	 5	 29	 27	 1
Амурская область	 14	 58	 36	 0
Курганская область	 7	 29	 20	 0
Калужская область	 12	 8	 28	 0
Новгородская область	 4	 36	 27	 1
Республика Дагестан	 5	 12	 6	 0
Костромская область	 4	 15	 11	 0
Республика Хакасия	 7	 25	 21	 0
Севастополь	 12	 35	 27	 1
Чувашская Республика	 40	 31	 37	 0
Республика Мордовия	 12	 12	 17	 1
Сахалинская область	 4	 12	 12	 0
Кабардино-Балкарская Республика	 3	 4	 7	 0
Республика Калмыкия	 0	 12	 3	 0
Республика Адыгея	 0	 24	 1	 0
Карачаево-Черкесская Республика	 0	 0	 3	 0
Республика Марий Эл	 4	 1	 4	 0
Республика Тыва	 1	 1	 0	 0
Чеченская Республика	 2	 15	 13	 0
Республика Ингушетия	 2	 5	 4	 0
Республика Северная Осетия — Алания	 8	 3	 5	 0
Камчатский край	 4	 28	 20	 0
Республика Алтай	 6	 37	 13	 0
Магаданская область	 0	 5	 2	 0
Еврейская автономная область	 2	 8	 7	 1
Ненецкий автономный округ	 0	 2	 1	 0
Чукотский автономный округ	 0	 1	 2	 0
