Москва	 1429238	5410	 1228601	 23648
Санкт-Петербург	 489928	2007	 468969	 17495
Московская область	 342446	2511	 276339	 6726
Нижегородская область	 129901	525	 119362	 4513
Ростовская область	 102409	316	 91610	 4815
Свердловская область	 97669	425	 90973	 4013
Воронежская область	 94672	430	 89527	 3279
Красноярский край	 81387	408	 71519	 4075
Иркутская область	 77590	361	 69796	 3052
Самарская область	 69991	281	 66395	 2398
Архангельская область	 69539	229	 66127	 1059
Саратовская область	 68308	214	 64235	 1472
Челябинская область	 67432	263	 62456	 1888
Волгоградская область	 65215	259	 60230	 1592
Пермский край	 64844	357	 57693	 2827
Ханты-Мансийский АО	 61567	175	 58817	 841
Ульяновская область	 60658	211	 57553	 1780
Ставропольский край	 59099	204	 54610	 1746
Хабаровский край	 58904	336	 54278	 530
Мурманская область	 56734	259	 49881	 1391
Алтайский край	 56722	247	 47591	 2580
Краснодарский край	 54185	220	 45991	 3661
Омская область	 54077	330	 50466	 1546
Республика Карелия	 52177	196	 48912	 660
Республика Крым	 52063	368	 45370	 1591
Пензенская область	 51615	205	 45732	 1227
Ленинградская область	 51192	246	 45627	 1879
Забайкальский край	 50282	329	 45836	 800
Оренбургская область	 50274	273	 43899	 1153
Вологодская область	 50223	219	 45260	 1233
Республика Коми	 49549	289	 45632	 1077
Приморский край	 49391	253	 43943	 837
Новосибирская область	 48785	179	 42739	 2152
Тверская область	 48396	256	 42443	 1246
Брянская область	 48078	330	 44210	 623
Кировская область	 47979	108	 45313	 402
Республика Бурятия	 47662	275	 43340	 1453
Ярославская область	 45729	204	 41730	 757
Тульская область	 44459	155	 39935	 2291
Республика Башкортостан	 43349	208	 40387	 650
Курская область	 42603	185	 40593	 986
Республика Саха (Якутия)	 42370	94	 38739	 804
Белгородская область	 41885	115	 39778	 793
Кемеровская область	 41850	189	 39402	 874
Тюменская область	 41324	236	 39247	 769
Ямало-Ненецкий автономный округ	 41154	111	 39345	 440
Псковская область	 41130	140	 34240	 502
Ивановская область	 39217	102	 36614	 1326
Владимирская область	 38797	246	 36130	 1319
Калининградская область	 38552	220	 36741	 555
Калужская область	 38505	119	 36596	 404
Орловская область	 38453	91	 36387	 772
Астраханская область	 38104	215	 34983	 906
Республика Дагестан	 37728	191	 33959	 1583
Смоленская область	 37395	250	 32533	 1193
Удмуртская Республика	 36986	137	 32673	 1093
Тамбовская область	 35760	96	 34045	 635
Липецкая область	 35030	188	 30863	 967
Томская область	 34951	74	 32922	 487
Новгородская область	 33370	145	 32112	 187
Рязанская область	 32447	138	 30527	 691
Республика Чувашия	 27945	59	 25519	 1610
Республика Хакасия	 26747	171	 23952	 645
Кабардино-Балкарская Республика	 25460	62	 24085	 524
Сахалинская область	 25441	87	 24121	 78
Амурская область	 25189	109	 23723	 314
Костромская область	 24492	125	 20635	 550
Курганская область	 23334	108	 21983	 465
Республика Татарстан	 22905	51	 20449	 565
Республика Мордовия	 22567	57	 20167	 355
Республика Калмыкия	 22562	95	 20995	 428
Карачаево-Черкесская Республика	 21280	47	 20439	 206
Республика Алтай	 18355	60	 17291	 259
Севастополь	 17919	121	 15596	 776
Республика Тыва	 17791	135	 16644	 225
Республика Северная Осетия — Алания	 17652	42	 16745	 234
Республика Ингушетия	 16570	45	 15838	 199
Камчатский край	 15764	47	 14260	 238
Республика Адыгея	 15382	39	 14593	 267
Республика Марий Эл	 14907	57	 14087	 328
Чеченская Республика	 13553	91	 12515	 191
Магаданская область	 8942	20	 8472	 124
Еврейская автономная область	 5007	29	 4408	 159
Ненецкий автономный округ	 1326	16	 1181	 10
Чукотский автономный округ	 914	7	 765	 8
