Москва	 334813	4395	 66434	 262750	 5629
Московская область	 77831	440	 17683	 58731	 1417
Санкт-Петербург	 48129	538	 13257	 31631	 3241
Нижегородская область	 35076	271	 4930	 29528	 618
Свердловская область	 31342	218	 7485	 23202	 655
Ростовская область	 24898	274	 4473	 19829	 596
Ханты-Мансийский АО	 24548	208	 2328	 22015	 205
Красноярский край	 21739	174	 5138	 16023	 578
Иркутская область	 20568	162	 3073	 17177	 318
Воронежская область	 20262	204	 2142	 17911	 209
Ставропольский край	 17904	156	 4689	 12863	 352
Ульяновская область	 17226	164	 2972	 14070	 184
Ямало-Ненецкий автономный округ	 17140	154	 3360	 13674	 106
Саратовская область	 17139	141	 5463	 11552	 124
Волгоградская область	 16790	161	 2057	 14572	 161
Челябинская область	 16743	94	 4226	 12375	 142
Мурманская область	 16479	151	 2963	 13282	 234
Архангельская область	 15669	242	 4895	 10508	 266
Алтайский край	 15338	169	 1341	 13743	 254
Краснодарский край	 15187	102	 3975	 10890	 322
Республика Дагестан	 14427	82	 1128	 12615	 684
Оренбургская область	 14332	147	 1275	 12968	 89
Новосибирская область	 14205	115	 1201	 12508	 496
Самарская область	 13186	129	 2761	 10216	 209
Хабаровский край	 13151	110	 2835	 10199	 117
Приморский край	 12713	92	 1790	 10801	 122
Омская область	 12407	149	 1429	 10637	 341
Пензенская область	 12138	133	 2355	 9644	 139
Кемеровская область	 11878	178	 3545	 8190	 143
Пермский край	 10922	104	 3215	 7386	 321
Тюменская область	 10745	128	 2801	 7899	 45
Тульская область	 10702	57	 678	 9633	 391
Республика Саха (Якутия)	 10607	120	 3041	 7461	 105
Брянская область	 10360	85	 2079	 8240	 41
Калужская область	 10083	84	 1935	 8074	 74
Республика Коми	 9773	148	 1801	 7836	 136
Белгородская область	 9719	77	 1042	 8619	 58
Орловская область	 9665	112	 2008	 7520	 137
Ивановская область	 9531	83	 2057	 7329	 145
Кировская область	 9493	100	 3321	 6025	 147
Ярославская область	 9378	81	 649	 8679	 50
Республика Башкортостан	 9340	50	 678	 8616	 46
Ленинградская область	 9244	99	 3351	 5793	 100
Республика Чувашия	 8954	35	 1372	 7477	 105
Курская область	 8935	83	 1816	 7059	 60
Рязанская область	 8899	88	 1924	 6921	 54
Томская область	 8892	151	 1828	 6971	 93
Кабардино-Балкарская Республика	 8414	78	 1583	 6724	 107
Тамбовская область	 8368	63	 1380	 6942	 46
Республика Тыва	 8179	43	 1093	 7001	 85
Карачаево-Черкесская Республика	 8003	82	 2967	 5006	 30
Республика Бурятия	 7987	98	 1293	 6612	 82
Владимирская область	 7959	62	 1623	 6099	 237
Астраханская область	 7746	62	 1005	 6610	 131
Республика Татарстан	 7584	35	 1139	 6381	 64
Забайкальский край	 7583	169	 2094	 5417	 72
Республика Калмыкия	 7363	84	 2731	 4553	 79
Тверская область	 7248	98	 2263	 4714	 271
Смоленская область	 7147	65	 1115	 5878	 154
Республика Мордовия	 7011	65	 1149	 5818	 44
Липецкая область	 6679	54	 971	 5656	 52
Удмуртская Республика	 6613	110	 2084	 4443	 86
Республика Ингушетия	 6296	50	 1059	 5151	 86
Сахалинская область	 6263	58	 1809	 4454	 0
Республика Северная Осетия — Алания	 6259	39	 1249	 4940	 70
Псковская область	 6019	63	 1710	 4242	 67
Новгородская область	 5949	64	 1889	 3974	 86
Республика Крым	 5862	152	 2313	 3460	 89
Костромская область	 5501	69	 1553	 3858	 90
Вологодская область	 5338	65	 1203	 4081	 54
Республика Марий Эл	 5207	36	 716	 4435	 56
Калининградская область	 5185	75	 1447	 3650	 88
Республика Хакасия	 5028	65	 795	 4185	 48
Камчатский край	 4856	37	 1399	 3387	 70
Амурская область	 4833	57	 476	 4300	 57
Республика Карелия	 4664	51	 1420	 3206	 38
Республика Алтай	 4595	81	 1290	 3293	 12
Республика Адыгея	 4556	43	 720	 3798	 38
Курганская область	 4434	65	 658	 3732	 44
Магаданская область	 3434	45	 815	 2591	 28
Чеченская Республика	 2498	7	 421	 2035	 42
Севастополь	 1355	34	 446	 870	 39
Еврейская автономная область	 1231	28	 438	 774	 19
Ненецкий автономный округ	 353	2	 217	 136	 0
Чукотский автономный округ	 210	0	 21	 187	 2
