Москва	 107	 258	 246	 13
Санкт-Петербург	 68	 223	 220	 7
Московская область	 43	 189	 187	 5
Свердловская область	 41	 105	 98	 0
Нижегородская область	 27	 69	 97	 2
Воронежская область	 18	 156	 121	 0
Самарская область	 32	 23	 46	 1
Ростовская область	 9	 136	 101	 1
Пермский край	 23	 43	 41	 1
Красноярский край	 31	 34	 33	 1
Челябинская область	 51	 68	 93	 2
Иркутская область	 24	 94	 91	 1
Республика Башкортостан	 39	 5	 52	 3
Алтайский край	 27	 68	 54	 0
Краснодарский край	 30	 61	 69	 1
Новосибирская область	 21	 52	 58	 0
Саратовская область	 14	 68	 59	 0
Архангельская область	 24	 74	 53	 0
Волгоградская область	 32	 51	 100	 1
Оренбургская область	 14	 22	 29	 0
Ханты-Мансийский АО	 6	 17	 16	 0
Омская область	 43	 68	 36	 3
Хабаровский край	 8	 29	 16	 0
Ульяновская область	 5	 25	 20	 1
Ставропольский край	 15	 30	 49	 1
Вологодская область	 6	 94	 38	 1
Тюменская область	 6	 21	 17	 1
Ленинградская область	 4	 31	 27	 0
Пензенская область	 14	 40	 40	 1
Республика Крым	 7	 32	 25	 1
Республика Саха (Якутия)	 18	 58	 34	 0
Приморский край	 8	 10	 25	 0
Республика Коми	 10	 5	 19	 1
Забайкальский край	 14	 25	 19	 1
Калининградская область	 10	 25	 11	 1
Удмуртская Республика	 6	 15	 17	 0
Кемеровская область	 12	 80	 61	 2
Тверская область	 5	 40	 15	 0
Ярославская область	 8	 58	 51	 1
Брянская область	 1	 7	 12	 2
Тульская область	 3	 55	 43	 0
Липецкая область	 12	 48	 47	 1
Республика Татарстан	 35	 103	 59	 0
Владимирская область	 4	 25	 13	 0
Кировская область	 14	 2	 7	 0
Ямало-Ненецкий автономный округ	 4	 8	 5	 0
Республика Бурятия	 6	 21	 25	 0
Республика Карелия	 22	 50	 52	 1
Мурманская область	 2	 9	 5	 0
Томская область	 15	 37	 25	 0
Смоленская область	 3	 33	 28	 1
Белгородская область	 7	 58	 26	 1
Рязанская область	 5	 41	 27	 1
Курская область	 13	 67	 36	 1
Астраханская область	 13	 6	 32	 0
Тамбовская область	 1	 61	 14	 1
Орловская область	 22	 21	 34	 0
Ивановская область	 2	 43	 28	 1
Псковская область	 4	 25	 20	 2
Амурская область	 16	 20	 19	 0
Курганская область	 4	 19	 17	 0
Калужская область	 6	 22	 20	 0
Новгородская область	 6	 27	 26	 0
Республика Дагестан	 0	 18	 11	 0
Костромская область	 6	 12	 9	 1
Республика Хакасия	 4	 13	 6	 0
Севастополь	 5	 29	 7	 0
Чувашская Республика	 33	 32	 33	 0
Республика Мордовия	 11	 21	 15	 0
Сахалинская область	 0	 5	 7	 1
Кабардино-Балкарская Республика	 9	 11	 6	 0
Республика Калмыкия	 1	 9	 6	 0
Республика Адыгея	 0	 1	 2	 0
Карачаево-Черкесская Республика	 0	 1	 3	 0
Республика Марий Эл	 3	 6	 5	 0
Республика Тыва	 0	 1	 1	 0
Чеченская Республика	 3	 6	 16	 0
Республика Ингушетия	 2	 2	 5	 0
Республика Северная Осетия — Алания	 3	 0	 6	 0
Камчатский край	 2	 12	 11	 0
Республика Алтай	 0	 11	 6	 0
Магаданская область	 1	 2	 1	 0
Еврейская автономная область	 18	 14	 5	 0
Ненецкий автономный округ	 1	 0	 0	 0
Чукотский автономный округ	 0	 1	 1	 0
