Москва	 152	 616	 485	 18
Санкт-Петербург	 132	 494	 492	 14
Московская область	 92	 423	 301	 3
Свердловская область	 59	 249	 239	 3
Нижегородская область	 70	 234	 175	 3
Самарская область	 49	 278	 129	 2
Воронежская область	 41	 489	 236	 6
Ростовская область	 39	 398	 198	 3
Пермский край	 42	 209	 168	 2
Красноярский край	 57	 210	 87	 2
Челябинская область	 57	 267	 181	 4
Иркутская область	 33	 156	 101	 3
Республика Башкортостан	 51	 155	 139	 5
Алтайский край	 51	 181	 101	 3
Краснодарский край	 91	 215	 165	 2
Новосибирская область	 53	 112	 110	 3
Саратовская область	 39	 197	 148	 0
Архангельская область	 44	 96	 95	 1
Волгоградская область	 43	 310	 224	 3
Оренбургская область	 13	 134	 72	 3
Ханты-Мансийский АО	 27	 91	 80	 0
Омская область	 69	 107	 67	 5
Ульяновская область	 28	 95	 58	 2
Хабаровский край	 46	 151	 94	 1
Ставропольский край	 40	 59	 99	 3
Тюменская область	 29	 123	 96	 1
Вологодская область	 17	 136	 107	 4
Ленинградская область	 12	 118	 94	 0
Пензенская область	 38	 119	 118	 7
Республика Крым	 32	 97	 55	 3
Республика Саха (Якутия)	 55	 156	 131	 0
Приморский край	 38	 117	 67	 1
Республика Коми	 22	 87	 54	 1
Забайкальский край	 24	 92	 53	 0
Калининградская область	 12	 56	 50	 2
Удмуртская Республика	 35	 52	 48	 1
Кемеровская область	 83	 149	 116	 2
Брянская область	 10	 77	 37	 4
Тверская область	 30	 131	 90	 1
Ярославская область	 18	 106	 100	 2
Тульская область	 33	 138	 125	 2
Кировская область	 14	 10	 51	 2
Владимирская область	 28	 46	 45	 1
Липецкая область	 18	 140	 93	 2
Республика Татарстан	 61	 238	 215	 3
Ямало-Ненецкий автономный округ	 12	 45	 22	 0
Республика Бурятия	 13	 43	 39	 1
Мурманская область	 8	 287	 16	 2
Республика Карелия	 29	 75	 50	 1
Смоленская область	 19	 118	 68	 1
Томская область	 22	 115	 91	 0
Белгородская область	 42	 107	 66	 1
Рязанская область	 27	 104	 77	 1
Курская область	 10	 177	 89	 2
Астраханская область	 14	 62	 44	 1
Тамбовская область	 44	 161	 91	 1
Орловская область	 15	 129	 71	 1
Ивановская область	 15	 58	 55	 1
Псковская область	 11	 77	 60	 2
Амурская область	 21	 105	 48	 0
Курганская область	 9	 82	 47	 0
Калужская область	 9	 53	 51	 0
Новгородская область	 18	 58	 47	 1
Республика Дагестан	 8	 18	 16	 0
Костромская область	 8	 16	 30	 1
Республика Хакасия	 3	 25	 22	 1
Севастополь	 18	 58	 41	 1
Чувашская Республика	 43	 45	 33	 1
Республика Мордовия	 38	 151	 42	 1
Сахалинская область	 6	 14	 14	 0
Кабардино-Балкарская Республика	 5	 29	 19	 2
Республика Калмыкия	 7	 20	 18	 0
Республика Адыгея	 11	 53	 17	 0
Карачаево-Черкесская Республика	 2	 11	 9	 0
Республика Марий Эл	 4	 12	 6	 0
Республика Тыва	 1	 13	 2	 0
Чеченская Республика	 12	 369	 19	 0
Республика Ингушетия	 10	 9	 8	 0
Республика Северная Осетия — Алания	 9	 6	 5	 0
Камчатский край	 9	 39	 15	 0
Республика Алтай	 3	 80	 10	 1
Магаданская область	 2	 5	 1	 0
Еврейская автономная область	 10	 59	 7	 0
Ненецкий автономный округ	 0	 6	 4	 0
Чукотский автономный округ	 0	 14	 4	 0
