Москва	 130	 323	 396	 16
Санкт-Петербург	 95	 374	 373	 14
Московская область	 48	 351	 309	 1
Свердловская область	 14	 148	 124	 2
Нижегородская область	 25	 178	 134	 4
Самарская область	 38	 94	 66	 3
Воронежская область	 27	 157	 148	 4
Ростовская область	 36	 182	 127	 4
Пермский край	 23	 150	 120	 1
Красноярский край	 28	 61	 66	 1
Челябинская область	 43	 161	 166	 5
Иркутская область	 19	 169	 111	 1
Республика Башкортостан	 20	 56	 101	 2
Алтайский край	 35	 50	 78	 3
Краснодарский край	 43	 114	 114	 2
Новосибирская область	 17	 98	 81	 2
Саратовская область	 34	 146	 118	 1
Архангельская область	 12	 40	 56	 2
Волгоградская область	 47	 183	 173	 1
Оренбургская область	 7	 84	 51	 1
Ханты-Мансийский АО	 11	 54	 44	 0
Омская область	 11	 53	 47	 2
Ульяновская область	 20	 83	 38	 2
Хабаровский край	 17	 78	 51	 1
Ставропольский край	 4	 91	 74	 2
Тюменская область	 5	 82	 55	 2
Вологодская область	 10	 80	 69	 3
Ленинградская область	 18	 170	 53	 0
Пензенская область	 21	 56	 90	 3
Республика Крым	 18	 44	 59	 2
Республика Саха (Якутия)	 25	 132	 72	 0
Приморский край	 11	 57	 47	 0
Республика Коми	 6	 16	 34	 0
Забайкальский край	 16	 19	 27	 0
Калининградская область	 7	 30	 30	 0
Удмуртская Республика	 20	 45	 43	 0
Кемеровская область	 13	 130	 101	 1
Тверская область	 11	 100	 69	 1
Брянская область	 5	 69	 27	 1
Ярославская область	 8	 139	 84	 2
Тульская область	 1	 105	 87	 1
Кировская область	 0	 49	 43	 0
Владимирская область	 2	 37	 34	 1
Липецкая область	 5	 80	 71	 4
Республика Татарстан	 61	 200	 196	 1
Ямало-Ненецкий автономный округ	 5	 19	 17	 0
Республика Бурятия	 11	 49	 30	 1
Республика Карелия	 6	 59	 57	 1
Мурманская область	 4	 62	 16	 0
Томская область	 9	 57	 61	 0
Смоленская область	 10	 52	 49	 1
Белгородская область	 6	 47	 33	 2
Рязанская область	 5	 93	 65	 1
Курская область	 14	 107	 39	 1
Астраханская область	 22	 36	 37	 0
Тамбовская область	 1	 138	 62	 2
Орловская область	 10	 48	 45	 1
Ивановская область	 17	 76	 46	 1
Псковская область	 8	 38	 37	 0
Амурская область	 5	 50	 46	 0
Курганская область	 9	 17	 29	 0
Калужская область	 13	 68	 32	 0
Новгородская область	 1	 45	 28	 1
Республика Дагестан	 4	 18	 7	 0
Костромская область	 4	 32	 24	 1
Республика Хакасия	 1	 7	 20	 0
Севастополь	 12	 35	 23	 2
Чувашская Республика	 20	 82	 36	 1
Республика Мордовия	 10	 90	 37	 0
Сахалинская область	 3	 10	 8	 0
Кабардино-Балкарская Республика	 11	 15	 14	 2
Республика Калмыкия	 3	 14	 19	 0
Республика Адыгея	 2	 36	 11	 0
Карачаево-Черкесская Республика	 0	 13	 9	 0
Республика Марий Эл	 2	 5	 3	 0
Республика Тыва	 1	 4	 1	 0
Чеченская Республика	 2	 15	 8	 0
Республика Ингушетия	 3	 7	 8	 0
Республика Северная Осетия — Алания	 6	 5	 4	 0
Камчатский край	 0	 23	 12	 1
Республика Алтай	 1	 60	 7	 0
Магаданская область	 0	 4	 1	 0
Еврейская автономная область	 0	 18	 7	 0
Ненецкий автономный округ	 0	 2	 2	 0
Чукотский автономный округ	 0	 8	 0	 0
