Москва	 321812	3701	 57155	 259127	 5530
Московская область	 76556	411	 17123	 58036	 1397
Санкт-Петербург	 46562	469	 12531	 30847	 3184
Нижегородская область	 34286	247	 4369	 29312	 605
Свердловская область	 30717	191	 7311	 22766	 640
Ростовская область	 24083	265	 4312	 19203	 568
Ханты-Мансийский АО	 23952	175	 1973	 21779	 200
Красноярский край	 21214	165	 4732	 15912	 570
Иркутская область	 20092	146	 2782	 16995	 315
Воронежская область	 19654	195	 2053	 17400	 201
Ставропольский край	 17443	157	 4518	 12582	 343
Ульяновская область	 16750	150	 2695	 13882	 173
Саратовская область	 16704	144	 5196	 11388	 120
Ямало-Ненецкий автономный округ	 16683	149	 2948	 13630	 105
Челябинская область	 16460	92	 4123	 12195	 142
Волгоградская область	 16315	151	 1776	 14379	 160
Мурманская область	 16028	143	 2634	 13163	 231
Архангельская область	 14982	183	 4264	 10453	 265
Краснодарский край	 14877	102	 3764	 10804	 309
Алтайский край	 14853	142	 1221	 13384	 248
Республика Дагестан	 14182	82	 1183	 12327	 672
Оренбургская область	 13906	130	 1050	 12769	 87
Новосибирская область	 13877	87	 996	 12398	 483
Хабаровский край	 12836	101	 2576	 10148	 112
Самарская область	 12805	121	 2552	 10046	 207
Приморский край	 12448	81	 1680	 10646	 122
Омская область	 11968	132	 1171	 10469	 328
Пензенская область	 11767	107	 2109	 9520	 138
Кемеровская область	 11361	168	 3143	 8085	 133
Пермский край	 10621	96	 3118	 7194	 309
Тульская область	 10542	53	 636	 9521	 385
Тюменская область	 10383	112	 2491	 7849	 43
Республика Саха (Якутия)	 10249	107	 2763	 7381	 105
Брянская область	 10092	92	 2011	 8041	 40
Калужская область	 9834	82	 1778	 7982	 74
Белгородская область	 9488	78	 906	 8524	 58
Республика Коми	 9342	135	 1557	 7654	 131
Орловская область	 9324	100	 1776	 7412	 136
Ивановская область	 9295	73	 1854	 7298	 143
Кировская область	 9222	80	 3093	 5984	 145
Республика Башкортостан	 9191	47	 557	 8591	 43
Ярославская область	 9137	73	 559	 8530	 48
Ленинградская область	 8932	97	 3077	 5755	 100
Республика Чувашия	 8855	32	 1308	 7445	 102
Курская область	 8687	80	 1645	 6982	 60
Рязанская область	 8654	65	 1714	 6887	 53
Томская область	 8454	131	 1613	 6751	 90
Кабардино-Балкарская Республика	 8188	70	 1427	 6658	 103
Тамбовская область	 8182	58	 1232	 6904	 46
Республика Тыва	 8056	36	 1045	 6926	 85
Владимирская область	 7772	56	 1467	 6068	 237
Карачаево-Черкесская Республика	 7757	80	 2750	 4978	 29
Республика Бурятия	 7694	96	 1136	 6477	 81
Астраханская область	 7566	57	 873	 6565	 128
Республика Татарстан	 7480	32	 1061	 6362	 57
Республика Калмыкия	 7119	78	 2711	 4331	 77
Забайкальский край	 7115	129	 1713	 5330	 72
Тверская область	 6958	86	 2005	 4685	 268
Смоленская область	 6947	55	 945	 5851	 151
Республика Мордовия	 6827	50	 1100	 5684	 43
Липецкая область	 6516	52	 836	 5630	 50
Удмуртская Республика	 6275	116	 1871	 4328	 76
Республика Северная Осетия — Алания	 6142	38	 1150	 4922	 70
Республика Ингушетия	 6140	55	 1027	 5027	 86
Сахалинская область	 6085	56	 1670	 4415	 0
Псковская область	 5855	37	 1583	 4205	 67
Новгородская область	 5766	61	 1740	 3940	 86
Республика Крым	 5413	125	 1927	 3402	 84
Костромская область	 5296	70	 1522	 3687	 87
Вологодская область	 5136	65	 1086	 3996	 54
Республика Марий Эл	 5099	35	 643	 4401	 55
Калининградская область	 4970	67	 1364	 3521	 85
Республика Хакасия	 4836	65	 657	 4131	 48
Камчатский край	 4751	35	 1309	 3372	 70
Амурская область	 4664	53	 436	 4171	 57
Республика Карелия	 4464	72	 1291	 3135	 38
Республика Адыгея	 4434	42	 688	 3710	 36
Республика Алтай	 4296	103	 1124	 3160	 12
Курганская область	 4239	61	 566	 3632	 41
Магаданская область	 3297	43	 748	 2522	 27
Чеченская Республика	 2479	6	 472	 1966	 41
Севастополь	 1253	32	 397	 820	 36
Еврейская автономная область	 1146	28	 366	 761	 19
Ненецкий автономный округ	 342	2	 206	 136	 0
Чукотский автономный округ	 208	4	 20	 186	 2
