Москва	 123	 1063	 1728	 16
Санкт-Петербург	 131	 378	 442	 12
Московская область	 28	 214	 161	 0
Свердловская область	 31	 214	 248	 1
Нижегородская область	 17	 33	 62	 0
Самарская область	 29	 99	 170	 1
Воронежская область	 11	 49	 36	 0
Пермский край	 17	 41	 86	 0
Ростовская область	 3	 17	 28	 0
Красноярский край	 30	 148	 53	 0
Челябинская область	 23	 33	 38	 3
Иркутская область	 20	 88	 82	 1
Республика Башкортостан	 24	 259	 103	 1
Краснодарский край	 12	 13	 27	 1
Алтайский край	 4	 19	 41	 0
Новосибирская область	 15	 38	 62	 1
Саратовская область	 0	 87	 47	 0
Архангельская область	 3	 21	 42	 0
Волгоградская область	 6	 13	 25	 0
Ханты-Мансийский АО	 2	 51	 82	 0
Тюменская область	 8	 55	 75	 0
Ставропольский край	 13	 54	 49	 0
Оренбургская область	 0	 14	 19	 0
Ленинградская область	 3	 112	 88	 0
Удмуртская Республика	 11	 40	 105	 0
Омская область	 15	 40	 27	 1
Ульяновская область	 6	 6	 21	 0
Хабаровский край	 6	 18	 25	 0
Пензенская область	 10	 12	 32	 2
Республика Саха (Якутия)	 8	 36	 57	 0
Вологодская область	 3	 25	 25	 0
Кемеровская область	 14	 38	 27	 1
Республика Крым	 14	 22	 24	 0
Приморский край	 11	 29	 51	 0
Республика Татарстан	 12	 92	 60	 0
Калининградская область	 13	 51	 78	 1
Республика Коми	 8	 29	 18	 0
Забайкальский край	 7	 16	 45	 0
Ярославская область	 3	 30	 29	 0
Тульская область	 2	 26	 16	 0
Брянская область	 0	 6	 20	 0
Тверская область	 1	 4	 8	 0
Владимирская область	 5	 24	 19	 0
Липецкая область	 2	 8	 16	 0
Кировская область	 10	 24	 22	 1
Белгородская область	 9	 18	 14	 0
Республика Карелия	 3	 53	 39	 0
Томская область	 7	 37	 40	 1
Республика Бурятия	 7	 33	 45	 0
Ямало-Ненецкий автономный округ	 0	 6	 28	 0
Курская область	 18	 28	 19	 0
Рязанская область	 1	 17	 15	 0
Смоленская область	 1	 2	 1	 0
Мурманская область	 5	 13	 18	 0
Тамбовская область	 2	 5	 8	 1
Орловская область	 8	 7	 10	 1
Астраханская область	 9	 40	 18	 0
Ивановская область	 6	 2	 17	 0
Амурская область	 9	 13	 16	 0
Псковская область	 4	 10	 9	 0
Курганская область	 0	 15	 12	 0
Калужская область	 3	 19	 12	 0
Новгородская область	 2	 7	 3	 0
Чувашская Республика	 6	 87	 67	 0
Республика Хакасия	 4	 12	 15	 0
Костромская область	 0	 4	 4	 0
Республика Дагестан	 6	 25	 18	 0
Севастополь	 3	 10	 15	 1
Республика Мордовия	 8	 17	 17	 0
Кабардино-Балкарская Республика	 3	 1	 12	 0
Сахалинская область	 5	 19	 18	 0
Республика Калмыкия	 1	 9	 9	 0
Республика Адыгея	 0	 5	 3	 0
Республика Тыва	 0	 0	 2	 0
Республика Марий Эл	 1	 27	 16	 0
Карачаево-Черкесская Республика	 0	 1	 3	 0
Чеченская Республика	 1	 12	 5	 0
Республика Северная Осетия — Алания	 5	 7	 5	 0
Камчатский край	 21	 0	 5	 0
Республика Ингушетия	 0	 5	 5	 0
Республика Алтай	 0	 2	 2	 0
Еврейская автономная область	 3	 7	 2	 0
Магаданская область	 1	 2	 5	 0
Ненецкий автономный округ	 0	 1	 3	 0
Чукотский автономный округ	 0	 4	 4	 0
