Москва	 238641	694	 59245	 174985	 4411
Московская область	 62892	139	 16259	 45535	 1098
Санкт-Петербург	 30807	172	 5809	 23043	 1955
Нижегородская область	 23172	188	 5115	 17689	 368
Свердловская область	 19725	252	 4983	 14502	 240
Ханты-Мансийский АО	 15630	188	 4119	 11383	 128
Иркутская область	 12813	165	 5156	 7503	 154
Красноярский край	 12581	162	 1238	 11038	 305
Ростовская область	 12405	135	 2398	 9802	 205
Воронежская область	 10803	89	 2281	 8444	 78
Челябинская область	 10712	128	 4462	 6160	 90
Ямало-Ненецкий автономный округ	 10537	123	 4216	 6248	 73
Мурманская область	 9627	158	 4284	 5275	 68
Республика Дагестан	 9103	41	 632	 8029	 442
Саратовская область	 9015	95	 3690	 5270	 55
Новосибирская область	 8930	104	 1897	 6827	 206
Волгоградская область	 8778	89	 3656	 5063	 59
Ульяновская область	 8671	102	 2672	 5933	 66
Алтайский край	 8665	134	 2077	 6524	 64
Архангельская область	 8434	69	 1521	 6761	 152
Тульская область	 8198	33	 1225	 6757	 216
Краснодарский край	 7880	96	 1052	 6724	 104
Ставропольский край	 7770	92	 2630	 4995	 145
Брянская область	 7245	24	 1436	 5774	 35
Калужская область	 7111	21	 1309	 5746	 56
Хабаровский край	 7091	118	 2792	 4246	 53
Самарская область	 6697	37	 2155	 4461	 81
Республика Башкортостан	 6607	36	 1725	 4861	 21
Республика Чувашия	 6567	38	 2927	 3589	 51
Оренбургская область	 6485	111	 1646	 4798	 41
Приморский край	 6390	109	 1499	 4821	 70
Ивановская область	 6330	27	 1551	 4693	 86
Пензенская область	 6324	38	 826	 5418	 80
Омская область	 6298	114	 2264	 3972	 62
Рязанская область	 6183	28	 368	 5788	 27
Курская область	 6116	29	 1550	 4517	 49
Республика Тыва	 5988	32	 2263	 3676	 49
Кабардино-Балкарская Республика	 5916	16	 413	 5437	 66
Ярославская область	 5877	42	 667	 5185	 25
Тамбовская область	 5842	37	 1203	 4609	 30
Белгородская область	 5784	39	 247	 5491	 46
Ленинградская область	 5710	41	 1203	 4451	 56
Пермский край	 5578	76	 1296	 4143	 139
Смоленская область	 5571	18	 1799	 3679	 93
Республика Саха (Якутия)	 5565	44	 262	 5253	 50
Орловская область	 5523	30	 1290	 4146	 87
Владимирская область	 5490	28	 252	 5113	 125
Тюменская область	 5484	95	 1516	 3943	 25
Республика Татарстан	 5469	33	 1035	 4412	 22
Республика Коми	 5144	44	 1787	 3316	 41
Кировская область	 4570	59	 105	 4400	 65
Липецкая область	 4499	11	 930	 3548	 21
Республика Северная Осетия — Алания	 4483	18	 492	 3924	 67
Тверская область	 4478	27	 549	 3797	 132
Астраханская область	 4437	32	 958	 3435	 44
Карачаево-Черкесская Республика	 4397	19	 1424	 2953	 20
Республика Мордовия	 4360	32	 1057	 3270	 33
Забайкальский край	 4038	12	 475	 3516	 47
Республика Бурятия	 3934	32	 809	 3088	 37
Томская область	 3926	54	 1483	 2413	 30
Республика Марий Эл	 3697	22	 565	 3101	 31
Новгородская область	 3672	16	 1303	 2299	 70
Псковская область	 3618	36	 1156	 2410	 52
Республика Ингушетия	 3605	27	 715	 2817	 73
Камчатский край	 3270	30	 463	 2765	 42
Кемеровская область	 3260	67	 1227	 2017	 16
Калининградская область	 2805	15	 454	 2308	 43
Республика Хакасия	 2769	20	 445	 2294	 30
Амурская область	 2632	32	 780	 1805	 47
Республика Адыгея	 2604	36	 552	 2032	 20
Республика Калмыкия	 2510	15	 714	 1759	 37
Вологодская область	 2297	26	 394	 1882	 21
Сахалинская область	 2294	59	 1472	 822	 0
Удмуртская Республика	 2279	25	 514	 1742	 23
Республика Карелия	 2170	19	 905	 1261	 4
Костромская область	 2137	18	 658	 1453	 26
Курганская область	 2091	36	 830	 1254	 7
Чеченская Республика	 2010	10	 644	 1335	 31
Республика Алтай	 1462	25	 476	 985	 1
Магаданская область	 1263	20	 374	 882	 7
Республика Крым	 1104	27	 263	 827	 14
Еврейская автономная область	 523	3	 69	 446	 8
Севастополь	 336	1	 77	 253	 6
Ненецкий автономный округ	 264	0	 202	 62	 0
Чукотский автономный округ	 152	1	 5	 146	 1
