Москва	 1006415	1934	 64188	 926254	 15973
Санкт-Петербург	 384279	918	 38309	 334164	 11806
Московская область	 224633	537	 35390	 184058	 5185
Нижегородская область	 103282	349	 4014	 96575	 2693
Свердловская область	 80648	166	 4236	 73828	 2584
Ростовская область	 77706	240	 5162	 69187	 3357
Воронежская область	 72459	211	 3393	 66850	 2216
Красноярский край	 65144	131	 1825	 60302	 3017
Иркутская область	 59297	186	 747	 56636	 1914
Архангельская область	 58607	91	 3970	 53866	 771
Челябинская область	 53623	136	 4680	 47811	 1132
Ханты-Мансийский АО	 53159	85	 852	 51531	 776
Самарская область	 53106	219	 2514	 49585	 1007
Саратовская область	 52704	168	 4480	 47482	 742
Волгоградская область	 52029	132	 1367	 49777	 885
Хабаровский край	 49924	57	 2166	 47436	 322
Пермский край	 49643	134	 4397	 43388	 1858
Ульяновская область	 49519	102	 2495	 46110	 914
Ставропольский край	 49112	125	 2087	 45850	 1175
Мурманская область	 48099	76	 451	 46614	 1034
Алтайский край	 45743	114	 3189	 40869	 1685
Республика Карелия	 42695	103	 3084	 39258	 353
Омская область	 42569	102	 1988	 39301	 1280
Приморский край	 41637	58	 3917	 37061	 659
Вологодская область	 41453	103	 1942	 38647	 864
Краснодарский край	 40847	126	 3002	 35674	 2171
Республика Коми	 40745	68	 360	 39606	 779
Пензенская область	 40644	113	 3248	 36911	 485
Забайкальский край	 40250	73	 967	 38707	 576
Оренбургская область	 38962	78	 2364	 35913	 685
Кировская область	 38520	100	 3738	 34469	 313
Ленинградская область	 38408	126	 1661	 35930	 817
Ямало-Ненецкий автономный округ	 37677	26	 1155	 36118	 404
Новосибирская область	 37581	90	 1493	 34535	 1553
Республика Крым	 36841	56	 2012	 33813	 1016
Тверская область	 36025	113	 1518	 33810	 697
Республика Бурятия	 35219	70	 1121	 33348	 750
Тульская область	 35012	104	 1143	 32438	 1431
Ярославская область	 34877	100	 938	 33481	 458
Брянская область	 34466	86	 514	 33676	 276
Псковская область	 33402	66	 10621	 22570	 211
Республика Саха (Якутия)	 33210	28	 696	 31975	 539
Белгородская область	 33138	90	 1872	 30740	 526
Курская область	 32750	102	 2755	 29471	 524
Тюменская область	 32734	78	 1543	 30842	 349
Кемеровская область	 32644	48	 283	 31770	 591
Ивановская область	 31707	63	 706	 30006	 995
Орловская область	 31635	63	 2237	 28910	 488
Калужская область	 31474	75	 1981	 29214	 279
Томская область	 30982	47	 969	 29679	 334
Республика Башкортостан	 30917	120	 5296	 25296	 325
Республика Дагестан	 30486	36	 887	 28227	 1372
Астраханская область	 29790	74	 3439	 25729	 622
Удмуртская Республика	 29595	84	 2588	 26291	 716
Калининградская область	 29561	63	 2158	 27100	 303
Владимирская область	 29042	69	 1880	 26204	 958
Тамбовская область	 28189	98	 1966	 25842	 381
Новгородская область	 28136	46	 3082	 24937	 117
Смоленская область	 27435	63	 583	 26158	 694
Липецкая область	 26449	92	 2988	 22972	 489
Рязанская область	 25581	58	 1583	 23663	 335
Республика Чувашия	 22212	43	 795	 20281	 1136
Кабардино-Балкарская Республика	 22131	55	 890	 20847	 394
Сахалинская область	 21865	10	 443	 21386	 36
Республика Хакасия	 21624	20	 262	 20874	 488
Амурская область	 21586	30	 1130	 20245	 211
Республика Калмыкия	 19618	31	 524	 18786	 308
Карачаево-Черкесская Республика	 19455	15	 1372	 18015	 68
Костромская область	 19094	37	 2305	 16414	 375
Республика Татарстан	 18879	49	 2864	 15627	 388
Курганская область	 18650	46	 1480	 16830	 340
Республика Мордовия	 18571	39	 1821	 16564	 186
Республика Алтай	 16499	14	 111	 16201	 187
Республика Северная Осетия — Алания	 16124	18	 1044	 14923	 157
Республика Тыва	 15744	2	 803	 14747	 194
Республика Ингушетия	 14982	14	 1554	 13248	 180
Республика Адыгея	 13977	9	 1099	 12720	 158
Камчатский край	 13918	16	 933	 12809	 176
Севастополь	 12742	34	 362	 11838	 542
Республика Марий Эл	 12249	25	 792	 11265	 192
Чеченская Республика	 11509	13	 262	 11132	 115
Магаданская область	 8220	5	 148	 7973	 99
Еврейская автономная область	 4394	3	 84	 4186	 124
Ненецкий автономный округ	 1066	4	 75	 987	 4
Чукотский автономный округ	 714	2	 36	 673	 5
