Москва	 273273	750	 35551	 232706	 5016
Московская область	 70831	173	 15700	 53870	 1261
Санкт-Петербург	 39888	207	 9788	 27399	 2701
Нижегородская область	 30108	165	 2862	 26714	 532
Свердловская область	 27299	127	 5860	 20902	 537
Ханты-Мансийский АО	 20831	83	 635	 20017	 179
Ростовская область	 19362	167	 3199	 15747	 416
Красноярский край	 18547	102	 3556	 14466	 525
Иркутская область	 17981	76	 3258	 14457	 266
Воронежская область	 15867	116	 895	 14830	 142
Челябинская область	 14724	72	 3901	 10709	 114
Ямало-Ненецкий автономный округ	 14220	58	 915	 13208	 97
Ставропольский край	 14070	137	 4043	 9752	 275
Саратовская область	 14008	111	 4751	 9169	 88
Мурманская область	 13911	75	 2211	 11512	 188
Ульяновская область	 13788	127	 1990	 11658	 140
Волгоградская область	 13674	104	 1582	 11965	 127
Алтайский край	 12716	65	 1172	 11390	 154
Краснодарский край	 12658	95	 2412	 10017	 229
Республика Дагестан	 12260	85	 1198	 10533	 529
Новосибирская область	 12260	53	 843	 11016	 401
Архангельская область	 12007	75	 2076	 9674	 257
Оренбургская область	 11428	100	 996	 10350	 82
Хабаровский край	 11126	67	 2037	 8990	 99
Приморский край	 10771	70	 1459	 9201	 111
Самарская область	 10187	121	 2154	 7888	 145
Омская область	 10040	34	 1150	 8638	 252
Тульская область	 9716	30	 676	 8689	 351
Пензенская область	 9582	98	 1140	 8323	 119
Пермский край	 8810	64	 2456	 6112	 242
Брянская область	 8782	49	 1634	 7113	 35
Тюменская область	 8574	54	 1215	 7327	 32
Калужская область	 8534	32	 1186	 7277	 71
Республика Саха (Якутия)	 8331	68	 1738	 6503	 90
Республика Башкортостан	 8286	32	 291	 7964	 31
Республика Чувашия	 8221	27	 1212	 6926	 83
Белгородская область	 8056	48	 540	 7459	 57
Ивановская область	 8052	43	 1314	 6612	 126
Кемеровская область	 7935	126	 1891	 5989	 55
Ярославская область	 7904	53	 440	 7419	 45
Орловская область	 7826	52	 1481	 6225	 120
Рязанская область	 7647	33	 1094	 6506	 47
Курская область	 7586	28	 1118	 6412	 56
Кировская область	 7572	60	 2032	 5426	 114
Ленинградская область	 7378	39	 2005	 5282	 91
Республика Коми	 7223	58	 925	 6206	 92
Республика Тыва	 7222	35	 626	 6529	 67
Тамбовская область	 7184	31	 848	 6290	 46
Кабардино-Балкарская Республика	 7065	42	 671	 6310	 84
Республика Татарстан	 6900	20	 1154	 5702	 44
Владимирская область	 6806	34	 890	 5717	 199
Томская область	 6530	51	 1139	 5314	 77
Астраханская область	 6409	53	 246	 6073	 90
Смоленская область	 6369	11	 656	 5576	 137
Карачаево-Черкесская Республика	 6093	66	 1431	 4634	 28
Республика Бурятия	 5984	47	 813	 5109	 62
Республика Мордовия	 5961	30	 1030	 4892	 39
Тверская область	 5780	25	 1191	 4371	 218
Липецкая область	 5616	34	 605	 4976	 35
Республика Калмыкия	 5488	37	 2158	 3265	 65
Республика Северная Осетия — Алания	 5343	32	 702	 4573	 68
Забайкальский край	 5322	61	 725	 4533	 64
Сахалинская область	 5112	31	 1593	 3519	 0
Псковская область	 5001	19	 1162	 3774	 65
Республика Ингушетия	 4995	46	 594	 4323	 78
Новгородская область	 4745	29	 1190	 3469	 86
Республика Марий Эл	 4549	22	 480	 4023	 46
Костромская область	 4156	41	 1056	 3047	 53
Камчатский край	 4145	23	 844	 3234	 67
Удмуртская Республика	 4033	72	 878	 3098	 57
Вологодская область	 3992	42	 546	 3402	 44
Амурская область	 3867	25	 418	 3399	 50
Республика Хакасия	 3865	30	 507	 3311	 47
Калининградская область	 3842	32	 745	 3033	 64
Республика Адыгея	 3710	21	 496	 3184	 30
Республика Карелия	 3514	29	 933	 2565	 16
Курганская область	 3389	28	 458	 2907	 24
Республика Крым	 3341	40	 1126	 2172	 43
Республика Алтай	 2640	56	 469	 2159	 12
Магаданская область	 2406	34	 488	 1899	 19
Чеченская Республика	 2356	4	 531	 1785	 40
Еврейская автономная область	 742	9	 101	 631	 10
Севастополь	 693	18	 187	 485	 21
Ненецкий автономный округ	 324	1	 210	 114	 0
Чукотский автономный округ	 180	0	 9	 169	 2
