Москва	 1978376	3477	 1805490	 35124
Санкт-Петербург	 811251	2267	 753572	 26762
Московская область	 608638	1712	 541950	 10987
Нижегородская область	 220931	548	 191582	 9229
Самарская область	 188191	746	 137300	 5826
Свердловская область	 186106	663	 161558	 8755
Воронежская область	 184477	682	 130178	 6182
Ростовская область	 182064	654	 156036	 9074
Красноярский край	 160047	733	 143556	 7839
Пермский край	 147683	688	 126807	 7081
Иркутская область	 144742	605	 115514	 6459
Челябинская область	 133224	626	 120657	 5436
Саратовская область	 125613	499	 109141	 4802
Республика Крым	 123296	321	 113169	 3847
Волгоградская область	 122073	404	 108736	 4940
Омская область	 120331	571	 97596	 2945
Ставропольский край	 117398	447	 88877	 5539
Архангельская область	 117271	341	 107489	 1413
Хабаровский край	 115281	513	 101488	 1113
Ульяновская область	 114698	306	 109129	 3510
Республика Башкортостан	 112679	573	 101701	 3890
Алтайский край	 109253	520	 83836	 6027
Краснодарский край	 106128	693	 81702	 9281
Оренбургская область	 103932	259	 88254	 3264
Пензенская область	 95399	348	 70349	 4390
Ленинградская область	 94175	371	 75530	 2874
Вологодская область	 93798	358	 83510	 2709
Республика Коми	 92772	269	 75352	 2395
Приморский край	 92616	460	 78431	 1448
Тверская область	 92033	363	 81065	 2193
Ханты-Мансийский АО	 91914	206	 84866	 1811
Брянская область	 91897	231	 84943	 2495
Забайкальский край	 90863	310	 77959	 1697
Мурманская область	 88438	154	 69905	 2626
Новосибирская область	 86673	396	 58872	 3948
Республика Карелия	 85706	262	 81039	 1115
Тюменская область	 83960	304	 65762	 3045
Смоленская область	 80543	196	 60555	 2216
Ярославская область	 80154	270	 64574	 1633
Курская область	 78869	157	 65583	 1880
Калининградская область	 78273	208	 72626	 1113
Липецкая область	 78236	351	 70879	 2549
Кемеровская область	 77669	355	 70662	 1615
Удмуртская Республика	 76857	184	 64726	 3126
Астраханская область	 76437	247	 67093	 2245
Белгородская область	 76176	325	 64027	 1611
Владимирская область	 75517	302	 57340	 2803
Кировская область	 74160	252	 63726	 703
Республика Саха (Якутия)	 72954	244	 67039	 1717
Республика Бурятия	 71856	235	 65615	 2249
Тульская область	 70374	236	 61916	 4008
Псковская область	 67840	177	 59500	 1140
Орловская область	 66048	257	 53742	 1357
Ивановская область	 64069	203	 53955	 2256
Республика Дагестан	 62922	150	 58098	 3035
Новгородская область	 61775	192	 52028	 681
Калужская область	 61214	201	 57562	 1094
Ямало-Ненецкий автономный округ	 59739	128	 53624	 897
Томская область	 58110	234	 42300	 644
Рязанская область	 57716	217	 51017	 2163
Тамбовская область	 56761	210	 53680	 1517
Республика Хакасия	 51310	145	 46057	 1730
Севастополь	 50660	169	 46530	 1762
Амурская область	 49130	263	 37601	 558
Курганская область	 47000	188	 37523	 922
Костромская область	 46421	168	 38406	 1021
Республика Чувашия	 44400	139	 38812	 3491
Республика Татарстан	 40229	185	 33505	 1325
Кабардино-Балкарская Республика	 39969	99	 36380	 1285
Сахалинская область	 39181	167	 37379	 464
Республика Мордовия	 38167	143	 31570	 939
Республика Калмыкия	 33657	20	 32076	 705
Республика Тыва	 31142	49	 27367	 314
Карачаево-Черкесская Республика	 30832	71	 26584	 889
Чеченская Республика	 29404	82	 27400	 867
Республика Северная Осетия — Алания	 29351	80	 25787	 825
Республика Марий Эл	 27522	121	 22535	 857
Республика Ингушетия	 26988	84	 25191	 444
Республика Адыгея	 25250	115	 20963	 690
Республика Алтай	 24679	33	 22473	 482
Камчатский край	 22895	50	 17342	 494
Магаданская область	 13122	35	 12180	 322
Еврейская автономная область	 10938	36	 9450	 359
Ненецкий автономный округ	 3336	13	 3062	 84
Чукотский автономный округ	 2900	7	 2577	 28
