Москва	 115	 255	 288	 18
Санкт-Петербург	 96	 285	 334	 10
Московская область	 54	 233	 137	 2
Свердловская область	 16	 187	 159	 1
Нижегородская область	 16	 168	 131	 3
Самарская область	 40	 78	 75	 2
Воронежская область	 23	 165	 163	 3
Ростовская область	 34	 138	 131	 1
Пермский край	 15	 108	 90	 0
Красноярский край	 26	 46	 43	 0
Челябинская область	 29	 123	 132	 4
Иркутская область	 16	 53	 78	 2
Республика Башкортостан	 22	 38	 60	 0
Алтайский край	 31	 135	 68	 0
Краснодарский край	 29	 57	 39	 2
Новосибирская область	 9	 77	 75	 1
Саратовская область	 3	 167	 139	 1
Архангельская область	 3	 18	 51	 0
Волгоградская область	 48	 118	 145	 0
Оренбургская область	 5	 62	 44	 1
Ханты-Мансийский АО	 14	 51	 46	 1
Омская область	 16	 22	 40	 2
Ульяновская область	 11	 64	 40	 1
Хабаровский край	 20	 53	 62	 0
Ставропольский край	 3	 118	 30	 1
Тюменская область	 16	 31	 25	 1
Вологодская область	 0	 51	 49	 2
Ленинградская область	 5	 103	 61	 1
Пензенская область	 27	 48	 65	 2
Республика Крым	 17	 61	 35	 1
Республика Саха (Якутия)	 22	 57	 54	 0
Приморский край	 0	 12	 31	 0
Республика Коми	 0	 7	 40	 0
Забайкальский край	 0	 27	 23	 1
Калининградская область	 9	 42	 28	 1
Удмуртская Республика	 13	 40	 38	 1
Кемеровская область	 18	 76	 84	 3
Тверская область	 4	 185	 45	 1
Брянская область	 8	 20	 30	 2
Ярославская область	 2	 68	 66	 1
Тульская область	 7	 121	 68	 1
Кировская область	 5	 33	 28	 0
Владимирская область	 7	 45	 41	 1
Липецкая область	 8	 67	 65	 3
Республика Татарстан	 24	 434	 184	 0
Ямало-Ненецкий автономный округ	 5	 21	 14	 0
Республика Бурятия	 7	 29	 31	 1
Республика Карелия	 2	 41	 55	 1
Мурманская область	 2	 12	 11	 0
Томская область	 15	 71	 49	 0
Смоленская область	 3	 83	 48	 1
Белгородская область	 6	 33	 28	 1
Рязанская область	 16	 58	 56	 0
Курская область	 9	 112	 30	 0
Астраханская область	 15	 38	 37	 0
Тамбовская область	 13	 66	 35	 0
Орловская область	 11	 38	 38	 1
Ивановская область	 6	 35	 37	 1
Псковская область	 3	 27	 43	 0
Амурская область	 9	 41	 39	 0
Курганская область	 5	 4	 21	 1
Калужская область	 21	 36	 29	 0
Новгородская область	 2	 16	 15	 0
Республика Дагестан	 1	 17	 9	 0
Костромская область	 8	 23	 22	 1
Республика Хакасия	 12	 4	 15	 0
Севастополь	 19	 10	 22	 0
Чувашская Республика	 19	 33	 44	 0
Республика Мордовия	 5	 22	 34	 0
Сахалинская область	 2	 3	 6	 0
Кабардино-Балкарская Республика	 13	 3	 11	 1
Республика Калмыкия	 0	 21	 25	 0
Республика Адыгея	 4	 28	 5	 0
Карачаево-Черкесская Республика	 0	 9	 6	 0
Республика Марий Эл	 1	 6	 4	 1
Республика Тыва	 3	 1	 1	 0
Чеченская Республика	 0	 6	 14	 0
Республика Ингушетия	 0	 5	 9	 0
Республика Северная Осетия — Алания	 3	 6	 5	 0
Камчатский край	 0	 17	 10	 0
Республика Алтай	 0	 47	 16	 1
Магаданская область	 1	 1	 1	 0
Еврейская автономная область	 0	 7	 6	 0
Ненецкий автономный округ	 0	 2	 2	 0
Чукотский автономный округ	 0	 0	 0	 0
