Москва	 283	 6616	 7896	 30
Санкт-Петербург	 191	 3637	 3249	 19
Московская область	 154	 3216	 1773	 1
Свердловская область	 90	 1849	 1560	 2
Нижегородская область	 137	 1146	 996	 2
Самарская область	 77	 1759	 1738	 4
Воронежская область	 81	 1743	 1391	 0
Ростовская область	 69	 1786	 1340	 3
Пермский край	 71	 1622	 1349	 2
Красноярский край	 91	 752	 1259	 3
Челябинская область	 72	 516	 738	 2
Иркутская область	 136	 830	 1065	 1
Краснодарский край	 113	 1696	 1398	 1
Республика Башкортостан	 66	 346	 477	 1
Алтайский край	 90	 413	 724	 3
Новосибирская область	 73	 183	 842	 1
Саратовская область	 50	 664	 694	 0
Архангельская область	 57	 793	 471	 0
Волгоградская область	 93	 814	 778	 0
Оренбургская область	 20	 382	 361	 0
Ханты-Мансийский АО	 35	 859	 817	 0
Омская область	 65	 297	 253	 0
Ставропольский край	 87	 367	 739	 0
Тюменская область	 34	 1247	 890	 0
Ленинградская область	 20	 502	 754	 0
Ульяновская область	 25	 456	 401	 2
Хабаровский край	 17	 358	 401	 0
Республика Саха (Якутия)	 43	 654	 629	 0
Вологодская область	 23	 392	 373	 0
Республика Крым	 59	 225	 491	 0
Пензенская область	 35	 412	 487	 0
Приморский край	 59	 976	 511	 0
Кемеровская область	 59	 941	 833	 3
Удмуртская Республика	 48	 601	 874	 2
Калининградская область	 24	 340	 230	 1
Республика Коми	 50	 102	 236	 0
Забайкальский край	 28	 245	 356	 0
Тульская область	 21	 450	 349	 1
Брянская область	 8	 617	 340	 0
Тверская область	 12	 180	 180	 0
Ярославская область	 43	 136	 261	 0
Липецкая область	 23	 428	 348	 1
Республика Татарстан	 74	 282	 630	 0
Владимирская область	 21	 33	 401	 1
Кировская область	 48	 72	 160	 0
Республика Бурятия	 18	 367	 287	 1
Республика Карелия	 18	 314	 325	 0
Белгородская область	 44	 383	 474	 0
Томская область	 45	 555	 374	 0
Ямало-Ненецкий автономный округ	 9	 131	 164	 0
Смоленская область	 23	 224	 233	 0
Мурманская область	 15	 115	 143	 0
Рязанская область	 7	 697	 399	 1
Курская область	 35	 225	 531	 0
Астраханская область	 44	 495	 242	 2
Тамбовская область	 24	 211	 519	 0
Орловская область	 29	 230	 355	 1
Псковская область	 18	 161	 250	 0
Ивановская область	 9	 108	 277	 1
Амурская область	 25	 443	 351	 0
Калужская область	 26	 302	 268	 0
Курганская область	 17	 201	 279	 1
Новгородская область	 22	 401	 279	 0
Республика Дагестан	 20	 201	 135	 0
Республика Хакасия	 20	 393	 325	 0
Костромская область	 8	 189	 189	 0
Чувашская Республика	 42	 285	 488	 0
Севастополь	 26	 202	 243	 0
Республика Мордовия	 13	 150	 197	 0
Кабардино-Балкарская Республика	 10	 138	 207	 0
Сахалинская область	 4	 65	 66	 0
Республика Калмыкия	 3	 242	 117	 0
Республика Адыгея	 5	 48	 77	 0
Республика Тыва	 10	 325	 145	 0
Карачаево-Черкесская Республика	 0	 110	 105	 0
Республика Марий Эл	 0	 66	 33	 0
Чеченская Республика	 6	 34	 54	 0
Республика Северная Осетия — Алания	 9	 83	 81	 0
Камчатский край	 15	 26	 54	 0
Республика Ингушетия	 1	 27	 42	 0
Республика Алтай	 8	 61	 116	 0
Еврейская автономная область	 0	 71	 65	 0
Магаданская область	 2	 35	 30	 0
Ненецкий автономный округ	 6	 9	 24	 0
Чукотский автономный округ	 0	 35	 32	 0
