Москва	 543	 7459	 3333	 84
Санкт-Петербург	 424	 20360	 7572	 75
Московская область	 232	 9416	 1846	 12
Нижегородская область	 419	 4486	 2612	 19
Свердловская область	 514	 1048	 4544	 8
Красноярский край	 369	 6352	 4759	 27
Воронежская область	 320	 3241	 3442	 12
Самарская область	 411	 4825	 4218	 18
Ростовская область	 479	 5789	 3480	 6
Пермский край	 299	 7350	 4052	 23
Челябинская область	 427	 4159	 3118	 20
Иркутская область	 456	 4758	 2436	 14
Алтайский край	 268	 4823	 3250	 21
Краснодарский край	 539	 4401	 1629	 11
Республика Башкортостан	 278	 3718	 3877	 21
Архангельская область	 161	 1452	 925	 0
Новосибирская область	 308	 5377	 4796	 13
Саратовская область	 243	 2487	 1924	 14
Ханты-Мансийский АО	 112	 2445	 1494	 9
Омская область	 165	 2358	 993	 11
Оренбургская область	 174	 3374	 1955	 6
Волгоградская область	 293	 3118	 1412	 17
Ставропольский край	 224	 849	 859	 11
Хабаровский край	 260	 1806	 1753	 5
Ленинградская область	 113	 672	 1311	 6
Ульяновская область	 159	 1515	 1667	 12
Тюменская область	 172	 1983	 1031	 8
Республика Крым	 253	 996	 872	 7
Вологодская область	 156	 2234	 1823	 9
Республика Саха (Якутия)	 143	 0	 1003	 5
Республика Коми	 178	 3382	 1478	 12
Пензенская область	 213	 404	 1610	 16
Приморский край	 300	 1822	 1541	 3
Удмуртская Республика	 215	 3002	 1570	 18
Тверская область	 213	 79	 993	 4
Кемеровская область	 235	 1773	 1011	 5
Брянская область	 98	 288	 1267	 9
Калининградская область	 154	 2699	 1931	 9
Забайкальский край	 133	 920	 1893	 5
Тульская область	 143	 1434	 1058	 7
Владимирская область	 159	 456	 1363	 2
Кировская область	 248	 464	 1687	 3
Ярославская область	 107	 774	 1674	 17
Липецкая область	 115	 1299	 1109	 10
Мурманская область	 87	 667	 677	 5
Республика Карелия	 115	 854	 847	 1
Ямало-Ненецкий автономный округ	 40	 2571	 1232	 1
Республика Бурятия	 87	 985	 889	 10
Белгородская область	 113	 620	 834	 5
Смоленская область	 122	 1031	 815	 7
Республика Татарстан	 339	 3101	 2545	 5
Астраханская область	 43	 717	 593	 6
Курская область	 127	 205	 603	 3
Рязанская область	 124	 1648	 924	 8
Орловская область	 121	 304	 578	 5
Тамбовская область	 133	 1299	 986	 11
Томская область	 232	 598	 1538	 0
Калужская область	 48	 504	 552	 2
Ивановская область	 95	 533	 1137	 7
Псковская область	 68	 633	 932	 5
Новгородская область	 93	 762	 530	 7
Республика Дагестан	 164	 536	 369	 9
Амурская область	 141	 391	 1318	 0
Курганская область	 149	 1856	 1149	 5
Республика Хакасия	 83	 511	 417	 7
Костромская область	 65	 758	 998	 3
Севастополь	 77	 628	 668	 7
Чувашская Республика	 109	 46	 229	 5
Республика Мордовия	 166	 557	 479	 4
Сахалинская область	 91	 967	 739	 5
Кабардино-Балкарская Республика	 79	 152	 418	 11
Республика Калмыкия	 21	 341	 288	 2
Республика Тыва	 28	 228	 68	 0
Республика Марий Эл	 56	 301	 102	 4
Карачаево-Черкесская Республика	 14	 95	 186	 1
Чеченская Республика	 18	 47	 63	 0
Республика Адыгея	 93	 399	 520	 3
Республика Ингушетия	 21	 185	 133	 2
Республика Северная Осетия — Алания	 44	 101	 90	 1
Камчатский край	 14	 95	 397	 4
Республика Алтай	 44	 83	 85	 0
Магаданская область	 5	 91	 120	 0
Еврейская автономная область	 35	 46	 149	 2
Ненецкий автономный округ	 5	 189	 72	 0
Чукотский автономный округ	 3	 28	 20	 0
