Москва	 136	 1547	 2038	 12
Санкт-Петербург	 109	 454	 712	 10
Московская область	 23	 163	 232	 0
Свердловская область	 43	 142	 185	 0
Нижегородская область	 9	 104	 90	 0
Самарская область	 27	 211	 182	 1
Воронежская область	 9	 15	 61	 0
Пермский край	 13	 88	 94	 1
Ростовская область	 6	 16	 41	 0
Красноярский край	 20	 166	 50	 2
Челябинская область	 29	 42	 58	 1
Иркутская область	 13	 26	 87	 1
Республика Башкортостан	 26	 59	 67	 0
Краснодарский край	 10	 49	 61	 1
Алтайский край	 7	 51	 51	 0
Новосибирская область	 12	 41	 60	 1
Саратовская область	 9	 15	 67	 0
Архангельская область	 6	 36	 39	 0
Волгоградская область	 5	 7	 24	 0
Ханты-Мансийский АО	 4	 61	 102	 1
Тюменская область	 6	 69	 119	 0
Ставропольский край	 8	 42	 78	 0
Ленинградская область	 4	 64	 95	 0
Оренбургская область	 2	 11	 17	 0
Удмуртская Республика	 17	 95	 101	 0
Омская область	 6	 5	 31	 1
Ульяновская область	 2	 4	 21	 0
Хабаровский край	 4	 32	 36	 0
Пензенская область	 13	 18	 32	 0
Республика Саха (Якутия)	 13	 115	 53	 0
Вологодская область	 3	 29	 35	 0
Кемеровская область	 8	 18	 27	 1
Республика Крым	 1	 22	 24	 0
Приморский край	 12	 60	 77	 0
Калининградская область	 11	 63	 84	 1
Республика Татарстан	 28	 53	 68	 1
Республика Коми	 4	 26	 27	 0
Забайкальский край	 5	 44	 32	 0
Ярославская область	 4	 27	 38	 1
Тульская область	 3	 36	 26	 0
Брянская область	 0	 20	 39	 0
Тверская область	 4	 9	 16	 0
Владимирская область	 5	 12	 18	 0
Липецкая область	 2	 21	 29	 1
Кировская область	 1	 33	 19	 0
Белгородская область	 15	 38	 30	 0
Республика Карелия	 3	 34	 27	 0
Томская область	 0	 19	 32	 0
Республика Бурятия	 3	 20	 49	 0
Ямало-Ненецкий автономный округ	 2	 21	 35	 0
Курская область	 10	 11	 25	 0
Рязанская область	 2	 14	 21	 0
Смоленская область	 7	 2	 8	 0
Мурманская область	 1	 21	 23	 1
Тамбовская область	 2	 14	 15	 1
Орловская область	 12	 3	 12	 0
Астраханская область	 8	 6	 10	 0
Ивановская область	 4	 15	 27	 0
Амурская область	 11	 12	 19	 0
Псковская область	 3	 3	 11	 0
Курганская область	 3	 28	 18	 0
Калужская область	 3	 13	 27	 0
Новгородская область	 3	 9	 4	 0
Чувашская Республика	 8	 47	 62	 0
Республика Хакасия	 6	 24	 8	 0
Костромская область	 4	 2	 7	 0
Республика Дагестан	 7	 17	 18	 0
Севастополь	 7	 12	 23	 1
Республика Мордовия	 10	 15	 20	 0
Кабардино-Балкарская Республика	 4	 19	 19	 0
Сахалинская область	 5	 16	 20	 0
Республика Калмыкия	 1	 6	 11	 0
Республика Адыгея	 0	 4	 4	 0
Республика Тыва	 1	 2	 3	 0
Республика Марий Эл	 3	 13	 14	 0
Карачаево-Черкесская Республика	 0	 0	 3	 0
Чеченская Республика	 2	 0	 1	 0
Республика Северная Осетия — Алания	 1	 1	 3	 1
Камчатский край	 0	 3	 9	 0
Республика Ингушетия	 0	 3	 1	 0
Республика Алтай	 1	 2	 4	 0
Еврейская автономная область	 3	 1	 2	 0
Магаданская область	 0	 2	 4	 0
Ненецкий автономный округ	 0	 3	 3	 0
Чукотский автономный округ	 0	 2	 3	 0
