Москва	 189214	1998	 91750	 94715	 2749
Московская область	 41958	767	 31547	 9877	 534
Санкт-Петербург	 17444	375	 10485	 6695	 264
Нижегородская область	 11169	319	 6596	 4451	 122
Свердловская область	 6679	298	 3817	 2827	 35
Ростовская область	 5557	184	 3465	 2049	 43
Республика Дагестан	 5463	122	 679	 4497	 287
Красноярский край	 4795	141	 3386	 1363	 46
Тульская область	 4293	110	 2085	 2164	 44
Калужская область	 4270	91	 2424	 1812	 34
Краснодарский край	 4148	80	 1102	 3006	 40
Брянская область	 4078	96	 1424	 2623	 31
Рязанская область	 3801	73	 2562	 1229	 10
Республика Башкортостан	 3608	107	 2341	 1249	 18
Волгоградская область	 3541	109	 2285	 1235	 21
Саратовская область	 3457	94	 2061	 1361	 35
Ярославская область	 3430	74	 2464	 951	 15
Республика Татарстан	 3402	51	 262	 3130	 10
Мурманская область	 3375	33	 967	 2401	 7
Курская область	 3272	73	 1661	 1596	 15
Челябинская область	 3263	113	 1763	 1479	 21
Тамбовская область	 3242	67	 1829	 1405	 8
Республика Чувашия	 3231	83	 1785	 1431	 15
Новосибирская область	 3226	104	 1928	 1262	 36
Республика Северная Осетия — Алания	 3151	47	 558	 2536	 57
Кабардино-Балкарская Республика	 3126	74	 1644	 1457	 25
Ленинградская область	 3034	52	 1190	 1829	 15
Ханты-Мансийский АО	 2987	140	 1990	 979	 18
Владимирская область	 2908	55	 1893	 988	 27
Ульяновская область	 2870	100	 1997	 861	 12
Самарская область	 2833	63	 1598	 1212	 23
Ставропольский край	 2819	86	 1448	 1318	 53
Смоленская область	 2678	142	 1697	 940	 41
Пензенская область	 2669	84	 513	 2132	 24
Белгородская область	 2624	76	 1451	 1151	 22
Ямало-Ненецкий автономный округ	 2534	55	 1216	 1307	 11
Орловская область	 2528	85	 1137	 1363	 28
Архангельская область	 2496	133	 1751	 737	 8
Воронежская область	 2466	105	 855	 1595	 16
Иркутская область	 2447	138	 1926	 506	 15
Липецкая область	 2388	62	 1545	 835	 8
Хабаровский край	 2333	60	 1108	 1211	 14
Ивановская область	 2322	117	 1339	 963	 20
Республика Саха (Якутия)	 2308	94	 1226	 1071	 11
Республика Ингушетия	 2228	31	 975	 1193	 60
Приморский край	 2211	56	 900	 1290	 21
Оренбургская область	 2141	56	 857	 1276	 8
Алтайский край	 2135	69	 1224	 899	 12
Астраханская область	 2097	93	 958	 1120	 19
Республика Мордовия	 2051	39	 1021	 1016	 14
Кировская область	 1967	63	 874	 1076	 17
Пермский край	 1962	51	 670	 1266	 26
Республика Марий Эл	 1933	39	 338	 1582	 13
Тверская область	 1804	73	 473	 1294	 37
Тюменская область	 1798	49	 827	 962	 9
Калининградская область	 1665	23	 923	 718	 24
Республика Бурятия	 1633	46	 648	 975	 10
Новгородская область	 1546	53	 1112	 426	 8
Омская область	 1540	58	 956	 566	 18
Республика Коми	 1455	29	 614	 816	 25
Карачаево-Черкесская Республика	 1354	78	 978	 369	 7
Республика Тыва	 1297	76	 1068	 227	 2
Чеченская Республика	 1291	13	 304	 973	 14
Забайкальский край	 1257	39	 525	 708	 24
Республика Калмыкия	 1127	19	 534	 577	 16
Республика Хакасия	 1077	25	 412	 655	 10
Псковская область	 1066	112	 653	 403	 10
Вологодская область	 1018	20	 541	 466	 11
Камчатский край	 984	35	 687	 289	 8
Республика Адыгея	 937	33	 441	 487	 9
Костромская область	 842	17	 396	 435	 11
Удмуртская Республика	 822	52	 355	 455	 12
Томская область	 797	32	 405	 381	 11
Кемеровская область	 638	22	 370	 261	 7
Амурская область	 588	22	 367	 216	 5
Республика Карелия	 520	24	 313	 205	 2
Республика Крым	 399	7	 109	 285	 5
Еврейская автономная область	 323	6	 79	 240	 4
Магаданская область	 271	11	 65	 203	 3
Курганская область	 259	4	 111	 148	 0
Севастополь	 171	1	 27	 141	 3
Республика Алтай	 154	16	 66	 88	 0
Сахалинская область	 147	4	 85	 62	 0
Чукотский автономный округ	 91	4	 30	 60	 1
Ненецкий автономный округ	 75	1	 60	 15	 0
