Москва	 244784	687	 55294	 184969	 4521
Московская область	 64238	162	 15497	 47622	 1119
Санкт-Петербург	 32259	156	 6408	 23749	 2102
Нижегородская область	 24446	101	 3400	 20647	 399
Свердловская область	 21542	181	 3113	 18129	 300
Ханты-Мансийский АО	 17189	169	 3002	 14052	 135
Иркутская область	 14123	135	 4416	 9518	 189
Красноярский край	 13807	127	 1528	 11934	 345
Ростовская область	 13593	129	 2487	 10861	 245
Челябинская область	 11731	103	 4430	 7206	 95
Воронежская область	 11609	96	 1914	 9607	 88
Ямало-Ненецкий автономный округ	 11525	94	 1980	 9466	 79
Мурманская область	 10895	126	 3602	 7207	 86
Саратовская область	 9878	94	 3777	 6040	 61
Новосибирская область	 9846	97	 1397	 8194	 255
Ульяновская область	 9626	100	 2748	 6805	 73
Алтайский край	 9622	94	 1914	 7630	 78
Волгоградская область	 9613	96	 3647	 5899	 67
Республика Дагестан	 9475	40	 527	 8501	 447
Архангельская область	 9040	71	 453	 8384	 203
Краснодарский край	 8821	117	 1133	 7567	 121
Ставропольский край	 8779	121	 2637	 5975	 167
Тульская область	 8474	30	 1125	 7093	 256
Хабаровский край	 8058	97	 2508	 5483	 67
Брянская область	 7522	32	 1325	 6162	 35
Оренбургская область	 7450	105	 1608	 5792	 50
Калужская область	 7338	27	 1187	 6095	 56
Омская область	 7318	109	 2342	 4897	 79
Приморский край	 7316	100	 1529	 5700	 87
Самарская область	 7045	34	 1663	 5280	 102
Республика Башкортостан	 6920	34	 1582	 5315	 23
Республика Чувашия	 6915	35	 2803	 4050	 62
Пензенская область	 6749	50	 940	 5724	 85
Ивановская область	 6546	24	 1215	 5224	 107
Рязанская область	 6437	26	 515	 5891	 31
Курская область	 6345	29	 1389	 4905	 51
Тюменская область	 6271	82	 945	 5300	 26
Республика Тыва	 6241	25	 1614	 4567	 60
Ярославская область	 6229	39	 689	 5509	 31
Пермский край	 6227	68	 1600	 4458	 169
Белгородская область	 6169	46	 541	 5579	 49
Тамбовская область	 6130	27	 1106	 4988	 36
Республика Саха (Якутия)	 6058	55	 574	 5424	 60
Ленинградская область	 6055	33	 1438	 4561	 56
Кабардино-Балкарская Республика	 6055	16	 369	 5615	 71
Орловская область	 5812	36	 1269	 4450	 93
Смоленская область	 5752	16	 1249	 4398	 105
Республика Татарстан	 5751	28	 1105	 4621	 25
Владимирская область	 5705	22	 361	 5191	 153
Республика Коми	 5530	47	 1133	 4336	 61
Кировская область	 5046	33	 466	 4505	 75
Астраханская область	 4751	34	 898	 3803	 50
Тверская область	 4737	27	 717	 3870	 150
Республика Мордовия	 4647	31	 1035	 3574	 38
Липецкая область	 4631	19	 851	 3758	 22
Республика Северная Осетия — Алания	 4596	9	 410	 4119	 67
Карачаево-Черкесская Республика	 4495	10	 1187	 3285	 23
Томская область	 4411	53	 1402	 2969	 40
Республика Бурятия	 4263	25	 722	 3499	 42
Забайкальский край	 4142	11	 298	 3797	 47
Кемеровская область	 3965	94	 1152	 2795	 18
Республика Марий Эл	 3844	14	 474	 3335	 35
Новгородская область	 3843	13	 1136	 2635	 72
Псковская область	 3839	4	 1135	 2649	 55
Республика Ингушетия	 3770	15	 534	 3162	 74
Камчатский край	 3442	15	 381	 3019	 42
Республика Хакасия	 2944	22	 309	 2603	 32
Калининградская область	 2942	9	 515	 2382	 45
Республика Адыгея	 2880	25	 679	 2180	 21
Сахалинская область	 2876	65	 1458	 1418	 0
Амурская область	 2866	21	 665	 2154	 47
Республика Калмыкия	 2788	63	 676	 2072	 40
Вологодская область	 2544	28	 500	 2018	 26
Удмуртская Республика	 2463	21	 376	 2056	 31
Республика Карелия	 2418	34	 906	 1500	 12
Курганская область	 2398	30	 580	 1808	 10
Костромская область	 2390	45	 569	 1794	 27
Чеченская Республика	 2114	12	 684	 1397	 33
Республика Алтай	 1643	7	 364	 1272	 7
Магаданская область	 1421	19	 359	 1048	 14
Республика Крым	 1323	18	 344	 964	 15
Еврейская автономная область	 543	2	 49	 486	 8
Севастополь	 356	0	 53	 293	 10
Ненецкий автономный округ	 283	8	 194	 89	 0
Чукотский автономный округ	 154	0	 5	 148	 1
