Москва	 1014091	1042	 64049	 933807	 16235
Санкт-Петербург	 388657	812	 37500	 339163	 11994
Московская область	 227696	513	 35516	 186884	 5296
Нижегородская область	 105002	335	 3666	 98578	 2758
Свердловская область	 81417	147	 4110	 74657	 2650
Ростовская область	 78911	239	 4964	 70522	 3425
Воронежская область	 73490	209	 3116	 68057	 2317
Красноярский край	 65784	128	 1823	 60889	 3072
Иркутская область	 60209	180	 997	 57260	 1952
Архангельская область	 59041	84	 3804	 54436	 801
Челябинская область	 54319	138	 4127	 49023	 1169
Самарская область	 54139	200	 2318	 50794	 1027
Ханты-Мансийский АО	 53556	78	 760	 52016	 780
Саратовская область	 53533	162	 4559	 48205	 769
Волгоградская область	 52675	126	 1367	 50395	 913
Пермский край	 50286	125	 4040	 44342	 1904
Хабаровский край	 50208	59	 2128	 47745	 335
Ульяновская область	 50023	100	 2460	 46635	 928
Ставропольский край	 49667	81	 1918	 46551	 1198
Мурманская область	 48473	74	 680	 46741	 1052
Алтайский край	 46295	107	 3206	 41356	 1733
Республика Карелия	 43165	87	 2732	 40067	 366
Омская область	 43060	97	 2040	 39731	 1289
Вологодская область	 41957	97	 1991	 39086	 880
Приморский край	 41922	56	 3642	 37613	 667
Краснодарский край	 41462	119	 2932	 36297	 2233
Пензенская область	 41189	108	 3049	 37638	 502
Республика Коми	 41085	67	 372	 39924	 789
Забайкальский край	 40596	64	 952	 39059	 585
Оренбургская область	 39359	79	 2456	 36196	 707
Ленинградская область	 39039	128	 1625	 36541	 873
Кировская область	 39011	93	 3496	 35199	 316
Новосибирская область	 38062	93	 1400	 35082	 1580
Ямало-Ненецкий автономный округ	 37801	26	 1103	 36292	 406
Республика Крым	 37110	54	 1716	 34359	 1035
Тверская область	 36572	107	 1437	 34418	 717
Республика Бурятия	 35550	65	 1088	 33699	 763
Тульская область	 35508	99	 1109	 32925	 1474
Ярославская область	 35367	93	 1058	 33842	 467
Брянская область	 34900	93	 511	 34109	 280
Псковская область	 33750	68	 10655	 22878	 217
Белгородская область	 33587	87	 1875	 31174	 538
Республика Саха (Якутия)	 33356	30	 661	 32155	 540
Курская область	 33247	97	 2730	 29984	 533
Тюменская область	 33100	69	 1587	 31160	 353
Кемеровская область	 32869	46	 268	 32001	 600
Ивановская область	 32028	62	 707	 30308	 1013
Орловская область	 31942	63	 2222	 29222	 498
Калужская область	 31838	70	 1953	 29604	 281
Республика Башкортостан	 31487	110	 5077	 26073	 337
Томская область	 31158	30	 834	 29980	 344
Республика Дагестан	 30684	42	 900	 28401	 1383
Астраханская область	 30154	74	 2293	 27219	 642
Удмуртская Республика	 30023	85	 2618	 26667	 738
Калининградская область	 29876	50	 2146	 27421	 309
Владимирская область	 29418	75	 1928	 26508	 982
Тамбовская область	 28672	95	 2066	 26215	 391
Новгородская область	 28353	39	 2981	 25254	 118
Смоленская область	 27740	60	 561	 26450	 729
Липецкая область	 26906	92	 3001	 23405	 500
Рязанская область	 25872	57	 1608	 23922	 342
Республика Чувашия	 22429	45	 787	 20475	 1167
Кабардино-Балкарская Республика	 22398	52	 809	 21186	 403
Сахалинская область	 21915	5	 349	 21529	 37
Республика Хакасия	 21713	20	 269	 20949	 495
Амурская область	 21711	25	 1062	 20425	 224
Республика Калмыкия	 19754	25	 523	 18922	 309
Карачаево-Черкесская Республика	 19534	18	 1208	 18257	 69
Костромская область	 19307	43	 2297	 16633	 377
Республика Татарстан	 19109	43	 2838	 15869	 402
Курганская область	 18885	45	 1420	 17119	 346
Республика Мордовия	 18756	37	 1820	 16743	 193
Республика Алтай	 16564	6	 154	 16223	 187
Республика Северная Осетия — Алания	 16210	16	 932	 15121	 157
Республика Тыва	 15751	1	 727	 14827	 197
Республика Ингушетия	 15037	9	 1561	 13296	 180
Республика Адыгея	 14022	9	 1027	 12836	 159
Камчатский край	 13998	16	 839	 12964	 195
Севастополь	 12905	34	 383	 11970	 552
Республика Марий Эл	 12366	24	 695	 11474	 197
Чеченская Республика	 11565	12	 240	 11210	 115
Магаданская область	 8236	2	 139	 7998	 99
Еврейская автономная область	 4406	3	 78	 4204	 124
Ненецкий автономный округ	 1071	1	 68	 999	 4
Чукотский автономный округ	 721	1	 34	 682	 5
