Москва	 424148	4952	 105930	 311450	 6768
Московская область	 86821	535	 20564	 64649	 1608
Санкт-Петербург	 61376	854	 19003	 38530	 3843
Нижегородская область	 41566	397	 5513	 35270	 783
Свердловская область	 36212	278	 7137	 28303	 772
Ростовская область	 30618	313	 5375	 24410	 833
Ханты-Мансийский АО	 28271	198	 3923	 24104	 244
Красноярский край	 26445	293	 6424	 19352	 669
Воронежская область	 25071	298	 2409	 22333	 329
Иркутская область	 24311	230	 3408	 20479	 424
Ставропольский край	 21277	192	 4452	 16400	 425
Ульяновская область	 20797	205	 4025	 16511	 261
Архангельская область	 20580	334	 8327	 11966	 287
Ямало-Ненецкий автономный округ	 20557	183	 5866	 14546	 145
Саратовская область	 20513	196	 6609	 13750	 154
Волгоградская область	 20324	206	 2497	 17620	 207
Мурманская область	 19852	196	 3547	 16008	 297
Алтайский край	 19217	217	 924	 17958	 335
Челябинская область	 18995	158	 4154	 14678	 163
Оренбургская область	 17567	180	 2390	 15055	 122
Краснодарский край	 17393	135	 5288	 11684	 421
Новосибирская область	 17306	182	 2329	 14391	 586
Хабаровский край	 16294	232	 4787	 11373	 134
Республика Дагестан	 16046	85	 881	 14386	 779
Самарская область	 15968	173	 2223	 13467	 278
Омская область	 15783	198	 2839	 12532	 412
Приморский край	 15369	197	 2899	 12316	 154
Пензенская область	 15258	168	 3928	 11147	 183
Кемеровская область	 15239	182	 4088	 10924	 227
Республика Саха (Якутия)	 13661	192	 4937	 8590	 134
Пермский край	 13541	167	 4156	 8983	 402
Тюменская область	 13398	149	 4541	 8782	 75
Республика Коми	 13393	236	 3170	 10002	 221
Брянская область	 12786	153	 3318	 9404	 64
Томская область	 12371	191	 4007	 8241	 123
Тульская область	 12366	120	 1193	 10748	 425
Орловская область	 11973	127	 2826	 8990	 157
Калужская область	 11941	109	 2701	 9158	 82
Кировская область	 11920	154	 4555	 7197	 168
Белгородская область	 11575	114	 1316	 10198	 61
Забайкальский край	 11556	229	 3396	 8019	 141
Ивановская область	 11481	118	 2950	 8357	 174
Ленинградская область	 11451	138	 4719	 6616	 116
Ярославская область	 11414	127	 1001	 10354	 59
Республика Бурятия	 11331	226	 1951	 9247	 133
Курская область	 10898	124	 2647	 8152	 99
Республика Башкортостан	 10768	90	 960	 9755	 53
Рязанская область	 10723	99	 2959	 7701	 63
Кабардино-Балкарская Республика	 10096	87	 2552	 7404	 140
Республика Чувашия	 9898	57	 1256	 8497	 145
Тамбовская область	 9845	93	 1987	 7808	 50
Карачаево-Черкесская Республика	 9610	87	 3954	 5623	 33
Владимирская область	 9607	99	 2428	 6915	 264
Тверская область	 9574	152	 3689	 5561	 324
Астраханская область	 9570	124	 2069	 7331	 170
Республика Крым	 9452	227	 3912	 5405	 135
Республика Тыва	 9427	96	 948	 8361	 118
Республика Калмыкия	 9095	97	 2981	 6011	 103
Удмуртская Республика	 8870	125	 1375	 7325	 170
Смоленская область	 8804	112	 2217	 6351	 236
Республика Татарстан	 8417	43	 822	 7486	 109
Республика Мордовия	 8254	67	 1299	 6904	 51
Липецкая область	 8107	86	 1352	 6685	 70
Сахалинская область	 7807	92	 2277	 5528	 2
Псковская область	 7799	117	 3061	 4668	 70
Республика Алтай	 7449	178	 2319	 5110	 20
Новгородская область	 7361	87	 2325	 4949	 87
Республика Ингушетия	 7344	56	 1367	 5881	 96
Костромская область	 7341	123	 2394	 4810	 137
Республика Северная Осетия — Алания	 7215	63	 1770	 5375	 70
Вологодская область	 7015	99	 1634	 5311	 70
Республика Хакасия	 6961	144	 1676	 5220	 65
Калининградская область	 6841	101	 2190	 4553	 98
Амурская область	 6602	139	 884	 5655	 63
Республика Карелия	 6475	117	 1854	 4574	 47
Республика Марий Эл	 6120	45	 1019	 5037	 64
Курганская область	 5853	77	 1196	 4570	 87
Камчатский край	 5778	55	 2000	 3708	 70
Республика Адыгея	 5770	69	 1139	 4580	 51
Магаданская область	 4333	50	 1123	 3172	 38
Чеченская Республика	 2643	14	 494	 2102	 47
Севастополь	 2397	79	 760	 1569	 68
Еврейская автономная область	 1956	40	 1017	 912	 27
Ненецкий автономный округ	 468	11	 307	 161	 0
Чукотский автономный округ	 241	2	 23	 216	 2
