Москва	 134	 493	 526	 19
Санкт-Петербург	 147	 471	 364	 12
Московская область	 197	 200	 195	 2
Свердловская область	 51	 159	 128	 1
Нижегородская область	 97	 155	 116	 5
Самарская область	 55	 94	 73	 2
Воронежская область	 54	 160	 133	 0
Ростовская область	 39	 133	 78	 3
Пермский край	 36	 122	 121	 1
Красноярский край	 74	 76	 67	 4
Челябинская область	 57	 948	 169	 8
Иркутская область	 48	 117	 68	 4
Республика Башкортостан	 97	 196	 131	 1
Алтайский край	 44	 97	 82	 2
Краснодарский край	 80	 342	 211	 3
Новосибирская область	 51	 102	 90	 2
Саратовская область	 55	 223	 81	 1
Архангельская область	 33	 92	 61	 2
Волгоградская область	 42	 349	 184	 2
Оренбургская область	 20	 87	 50	 3
Ханты-Мансийский АО	 26	 72	 72	 1
Омская область	 56	 151	 47	 0
Ульяновская область	 21	 89	 48	 2
Хабаровский край	 42	 104	 65	 1
Ставропольский край	 49	 36	 87	 2
Тюменская область	 33	 189	 37	 2
Вологодская область	 31	 132	 74	 3
Ленинградская область	 33	 182	 61	 1
Пензенская область	 29	 207	 94	 4
Республика Крым	 30	 57	 55	 2
Республика Саха (Якутия)	 38	 137	 86	 0
Приморский край	 50	 125	 57	 0
Республика Коми	 32	 90	 28	 1
Забайкальский край	 27	 90	 20	 0
Калининградская область	 11	 53	 25	 1
Удмуртская Республика	 19	 35	 33	 0
Кемеровская область	 53	 134	 90	 2
Тверская область	 29	 123	 75	 1
Брянская область	 18	 79	 33	 3
Ярославская область	 8	 95	 85	 0
Тульская область	 12	 115	 102	 2
Кировская область	 9	 49	 40	 1
Владимирская область	 16	 42	 32	 1
Липецкая область	 19	 172	 76	 3
Республика Татарстан	 94	 209	 200	 0
Ямало-Ненецкий автономный округ	 4	 25	 19	 0
Республика Бурятия	 18	 67	 37	 1
Республика Карелия	 36	 73	 40	 1
Мурманская область	 7	 201	 9	 0
Смоленская область	 26	 36	 32	 1
Томская область	 45	 83	 69	 3
Белгородская область	 52	 54	 41	 2
Рязанская область	 25	 93	 64	 0
Курская область	 26	 136	 47	 2
Астраханская область	 17	 16	 32	 1
Тамбовская область	 18	 94	 72	 1
Орловская область	 41	 53	 50	 2
Ивановская область	 16	 69	 47	 0
Псковская область	 16	 40	 38	 3
Амурская область	 21	 46	 40	 0
Курганская область	 9	 110	 32	 2
Калужская область	 19	 73	 22	 0
Новгородская область	 29	 55	 30	 0
Республика Дагестан	 10	 21	 8	 0
Костромская область	 12	 32	 27	 2
Республика Хакасия	 3	 34	 10	 0
Севастополь	 18	 45	 38	 2
Чувашская Республика	 53	 98	 44	 2
Республика Мордовия	 33	 150	 39	 1
Сахалинская область	 9	 10	 8	 0
Кабардино-Балкарская Республика	 5	 19	 15	 0
Республика Калмыкия	 2	 18	 22	 0
Республика Адыгея	 4	 33	 12	 0
Карачаево-Черкесская Республика	 0	 9	 7	 0
Республика Марий Эл	 22	 5	 3	 0
Республика Тыва	 2	 6	 1	 0
Чеченская Республика	 3	 67	 1	 0
Республика Ингушетия	 16	 12	 8	 0
Республика Северная Осетия — Алания	 12	 7	 5	 0
Камчатский край	 6	 25	 12	 0
Республика Алтай	 4	 76	 3	 0
Магаданская область	 2	 3	 1	 0
Еврейская автономная область	 7	 23	 4	 0
Ненецкий автономный округ	 0	 4	 2	 0
Чукотский автономный округ	 1	 4	 0	 0
