Москва	 1506126	3514	 1360030	 25626
Санкт-Петербург	 528726	1915	 503621	 19245
Московская область	 385237	1592	 314700	 7207
Нижегородская область	 140558	539	 128056	 5068
Ростовская область	 109626	426	 97091	 5195
Свердловская область	 107421	512	 99847	 4358
Воронежская область	 104017	487	 96189	 3514
Красноярский край	 90994	471	 76356	 4443
Иркутская область	 85430	399	 72827	 3710
Самарская область	 76310	461	 70752	 2641
Архангельская область	 73932	215	 69431	 1084
Челябинская область	 73504	338	 66101	 2149
Саратовская область	 73074	259	 68198	 1747
Пермский край	 73059	458	 64808	 3218
Волгоградская область	 71248	322	 63478	 1818
Ульяновская область	 65629	263	 61249	 1975
Хабаровский край	 65456	320	 58935	 627
Ханты-Мансийский АО	 65345	205	 61610	 939
Ставропольский край	 64598	316	 56634	 1884
Алтайский край	 62089	279	 49024	 2935
Мурманская область	 61881	249	 51125	 1562
Омская область	 61237	382	 54662	 1655
Республика Крым	 59823	379	 50680	 1759
Краснодарский край	 59050	263	 47175	 4200
Забайкальский край	 56307	285	 50484	 939
Оренбургская область	 56280	332	 46892	 1267
Пензенская область	 56206	234	 46335	 1602
Ленинградская область	 56088	238	 47185	 2096
Республика Карелия	 55827	165	 52361	 722
Республика Коми	 55173	279	 47755	 1206
Вологодская область	 54754	228	 48858	 1376
Приморский край	 54566	258	 48100	 919
Брянская область	 54108	262	 49145	 801
Тверская область	 53642	255	 45610	 1335
Новосибирская область	 52720	209	 44735	 2340
Республика Бурятия	 52374	201	 47133	 1695
Кировская область	 50302	125	 47334	 432
Ярославская область	 49736	201	 43639	 851
Республика Башкортостан	 48251	256	 44612	 771
Тульская область	 47408	141	 41111	 2445
Тюменская область	 46560	280	 43252	 976
Курская область	 46446	186	 43453	 1091
Кемеровская область	 45868	200	 43169	 978
Белгородская область	 44591	143	 41538	 891
Республика Саха (Якутия)	 44561	145	 39692	 896
Псковская область	 43642	119	 36199	 566
Ямало-Ненецкий автономный округ	 43625	130	 41468	 477
Астраханская область	 43388	291	 36524	 1107
Владимирская область	 43229	210	 40170	 1451
Калининградская область	 43062	208	 39983	 578
Республика Дагестан	 41712	200	 37215	 1745
Смоленская область	 41503	178	 34415	 1318
Ивановская область	 41391	115	 38185	 1389
Калужская область	 41148	138	 38485	 472
Орловская область	 40174	83	 37902	 843
Удмуртская Республика	 39894	156	 33591	 1195
Липецкая область	 39727	243	 34318	 1140
Тамбовская область	 37682	93	 35573	 694
Томская область	 37183	119	 33458	 506
Новгородская область	 36484	150	 34079	 225
Рязанская область	 35167	124	 32696	 794
Республика Хакасия	 30293	179	 26343	 760
Республика Чувашия	 29291	75	 26689	 1720
Амурская область	 27706	135	 24797	 341
Сахалинская область	 27427	104	 25588	 127
Костромская область	 27180	136	 22595	 608
Кабардино-Балкарская Республика	 27004	87	 24923	 600
Курганская область	 25767	130	 23493	 495
Республика Калмыкия	 24818	116	 21750	 482
Республика Татарстан	 23931	55	 21274	 611
Республика Мордовия	 23864	69	 21049	 406
Карачаево-Черкесская Республика	 22385	59	 20685	 303
Республика Тыва	 21336	166	 17755	 229
Севастополь	 20801	164	 18152	 852
Республика Алтай	 19435	56	 18000	 273
Республика Северная Осетия — Алания	 18758	65	 17201	 265
Республика Ингушетия	 17636	58	 16289	 216
Камчатский край	 16779	54	 14496	 242
Республика Адыгея	 16296	58	 15112	 288
Республика Марий Эл	 16081	60	 14693	 377
Чеченская Республика	 15965	131	 12999	 324
Магаданская область	 9496	32	 8710	 156
Еврейская автономная область	 5733	38	 4467	 180
Ненецкий автономный округ	 1578	14	 1470	 11
Чукотский автономный округ	 1164	22	 856	 9
