Москва	 62658	5358	 55589	 6374	 695
Московская область	 13314	807	 12702	 503	 109
Санкт-Петербург	 4734	323	 3824	 877	 33
Нижегородская область	 2443	320	 2111	 318	 14
Республика Дагестан	 1662	109	 1480	 170	 12
Мурманская область	 1456	143	 1336	 116	 4
Краснодарский край	 1162	79	 823	 319	 20
Тульская область	 1135	88	 990	 138	 7
Ростовская область	 1106	80	 996	 101	 9
Калужская область	 1065	59	 958	 95	 12
Брянская область	 1062	73	 792	 261	 9
Рязанская область	 1021	98	 952	 64	 5
Свердловская область	 1016	81	 895	 120	 1
Ленинградская область	 975	46	 802	 170	 3
Республика Татарстан	 960	66	 858	 100	 2
Республика Башкортостан	 935	92	 745	 176	 14
Республика Северная Осетия — Алания	 921	85	 831	 86	 4
Курская область	 861	69	 754	 103	 4
Республика Ингушетия	 814	45	 639	 152	 23
Владимирская область	 775	60	 731	 37	 7
Республика Мордовия	 765	37	 668	 94	 3
Красноярский край	 764	50	 609	 146	 9
Тамбовская область	 729	54	 617	 110	 2
Республика Чувашия	 676	49	 537	 131	 8
Ставропольский край	 676	25	 546	 116	 14
Республика Коми	 656	7	 560	 91	 5
Ярославская область	 634	64	 565	 64	 5
Республика Марий Эл	 628	31	 252	 373	 3
Тверская область	 610	46	 533	 74	 3
Хабаровский край	 595	29	 489	 99	 7
Орловская область	 594	32	 500	 88	 6
Оренбургская область	 591	22	 397	 190	 4
Новосибирская область	 569	43	 457	 105	 7
Челябинская область	 568	30	 500	 66	 2
Воронежская область	 565	36	 472	 84	 9
Ямало-Ненецкий автономный округ	 557	43	 438	 118	 1
Пермский край	 556	32	 386	 161	 9
Кабардино-Балкарская Республика	 544	45	 451	 91	 2
Кировская область	 543	32	 480	 59	 4
Саратовская область	 535	48	 459	 73	 3
Чеченская Республика	 525	21	 241	 276	 8
Смоленская область	 499	44	 427	 69	 3
Пензенская область	 481	33	 326	 148	 7
Липецкая область	 481	35	 390	 89	 2
Ульяновская область	 461	32	 379	 78	 4
Тюменская область	 458	16	 315	 140	 3
Приморский край	 455	25	 390	 61	 4
Алтайский край	 451	28	 381	 69	 1
Калининградская область	 438	43	 334	 98	 6
Ивановская область	 434	31	 346	 85	 3
Самарская область	 433	41	 375	 53	 5
Волгоградская область	 432	46	 335	 88	 9
Белгородская область	 419	36	 367	 47	 5
Ханты-Мансийский АО	 414	9	 299	 112	 3
Карачаево-Черкесская Республика	 412	14	 395	 15	 2
Астраханская область	 411	27	 324	 83	 4
Республика Бурятия	 325	28	 225	 96	 4
Новгородская область	 322	25	 289	 31	 2
Камчатский край	 286	5	 264	 22	 0
Республика Хакасия	 266	9	 237	 22	 7
Республика Саха (Якутия)	 263	34	 225	 35	 3
Республика Калмыкия	 254	23	 209	 41	 4
Удмуртская Республика	 244	7	 190	 45	 9
Костромская область	 241	14	 196	 42	 3
Архангельская область	 238	25	 168	 69	 1
Вологодская область	 199	15	 134	 65	 0
Псковская область	 177	24	 150	 19	 8
Республика Адыгея	 168	3	 114	 49	 5
Забайкальский край	 155	21	 106	 49	 0
Кемеровская область	 142	14	 121	 19	 2
Еврейская автономная область	 134	3	 121	 13	 0
Иркутская область	 130	7	 73	 53	 4
Омская область	 116	9	 87	 26	 3
Магаданская область	 114	4	 78	 34	 2
Томская область	 102	5	 77	 24	 1
Республика Крым	 100	8	 62	 38	 0
Севастополь	 86	1	 75	 10	 1
Республика Карелия	 81	7	 70	 11	 0
Амурская область	 72	5	 58	 13	 1
Курганская область	 49	4	 38	 11	 0
Республика Тыва	 40	1	 11	 29	 0
Республика Алтай	 35	2	 34	 1	 0
Ненецкий автономный округ	 34	0	 33	 1	 0
Сахалинская область	 24	0	 5	 19	 0
Чукотский автономный округ	 23	3	 21	 2	 0
