Москва	 138	 757	 759	 13
Санкт-Петербург	 101	 782	 476	 11
Московская область	 41	 293	 231	 0
Свердловская область	 43	 621	 352	 0
Нижегородская область	 35	 476	 194	 1
Самарская область	 43	 584	 308	 3
Воронежская область	 37	 294	 126	 0
Пермский край	 25	 307	 185	 3
Ростовская область	 14	 133	 112	 2
Красноярский край	 32	 131	 97	 3
Челябинская область	 31	 438	 187	 6
Иркутская область	 29	 68	 108	 1
Краснодарский край	 24	 168	 138	 1
Республика Башкортостан	 44	 327	 261	 3
Алтайский край	 32	 176	 131	 2
Новосибирская область	 15	 198	 151	 0
Саратовская область	 18	 238	 103	 0
Архангельская область	 15	 103	 79	 0
Волгоградская область	 14	 100	 61	 0
Ханты-Мансийский АО	 8	 198	 133	 0
Тюменская область	 8	 258	 151	 0
Ставропольский край	 22	 201	 97	 0
Оренбургская область	 7	 85	 31	 1
Ленинградская область	 2	 279	 84	 0
Омская область	 32	 84	 48	 1
Ульяновская область	 5	 54	 25	 3
Хабаровский край	 16	 82	 62	 0
Удмуртская Республика	 22	 291	 205	 2
Пензенская область	 21	 106	 86	 2
Вологодская область	 12	 130	 61	 0
Республика Саха (Якутия)	 14	 103	 46	 0
Республика Крым	 10	 27	 24	 1
Кемеровская область	 15	 127	 103	 2
Приморский край	 15	 32	 49	 0
Калининградская область	 16	 88	 65	 1
Республика Коми	 14	 124	 67	 0
Забайкальский край	 9	 95	 85	 0
Республика Татарстан	 44	 212	 141	 0
Тульская область	 3	 95	 35	 1
Ярославская область	 2	 244	 128	 2
Брянская область	 3	 100	 23	 0
Тверская область	 12	 48	 22	 0
Владимирская область	 17	 59	 57	 1
Липецкая область	 8	 59	 41	 2
Кировская область	 26	 230	 58	 0
Белгородская область	 24	 126	 95	 1
Республика Карелия	 12	 154	 60	 0
Томская область	 18	 94	 65	 0
Республика Бурятия	 7	 37	 26	 1
Ямало-Ненецкий автономный округ	 2	 75	 48	 0
Курская область	 8	 122	 69	 0
Рязанская область	 4	 45	 34	 1
Смоленская область	 4	 87	 32	 0
Мурманская область	 3	 81	 20	 0
Тамбовская область	 4	 50	 47	 3
Орловская область	 7	 146	 39	 1
Астраханская область	 8	 2	 4	 0
Ивановская область	 8	 53	 36	 0
Псковская область	 19	 38	 29	 0
Амурская область	 10	 87	 45	 0
Курганская область	 2	 84	 50	 1
Калужская область	 9	 22	 38	 0
Новгородская область	 6	 48	 19	 0
Чувашская Республика	 15	 72	 65	 0
Республика Хакасия	 0	 36	 33	 1
Республика Дагестан	 3	 12	 5	 0
Костромская область	 6	 123	 34	 2
Севастополь	 6	 53	 46	 0
Республика Мордовия	 2	 60	 37	 0
Кабардино-Балкарская Республика	 3	 24	 16	 0
Сахалинская область	 10	 30	 26	 0
Республика Калмыкия	 2	 9	 5	 0
Республика Адыгея	 2	 3	 4	 0
Республика Тыва	 0	 7	 2	 0
Карачаево-Черкесская Республика	 4	 9	 8	 0
Республика Марий Эл	 8	 24	 24	 0
Чеченская Республика	 0	 3	 2	 0
Республика Северная Осетия — Алания	 8	 16	 10	 0
Камчатский край	 7	 3	 8	 0
Республика Ингушетия	 1	 25	 5	 0
Республика Алтай	 1	 20	 10	 0
Еврейская автономная область	 0	 18	 5	 0
Магаданская область	 2	 17	 16	 0
Ненецкий автономный округ	 1	 3	 1	 0
Чукотский автономный округ	 0	 4	 3	 0
