Москва	 149607	3545	 116460	 31496	 1651
Московская область	 29188	898	 25303	 3614	 271
Санкт-Петербург	 11340	453	 8973	 2272	 95
Нижегородская область	 6952	260	 5368	 1539	 45
Республика Дагестан	 3553	93	 1518	 2003	 32
Свердловская область	 2999	138	 2175	 817	 7
Краснодарский край	 2792	93	 1405	 1361	 26
Мурманская область	 2684	18	 1338	 1340	 6
Ростовская область	 2645	131	 1740	 874	 31
Тульская область	 2637	92	 1776	 842	 19
Калужская область	 2632	114	 2000	 613	 19
Рязанская область	 2485	91	 2056	 422	 7
Брянская область	 2405	112	 1333	 1042	 30
Республика Татарстан	 2400	88	 1091	 1301	 8
Республика Башкортостан	 2247	92	 1561	 669	 17
Республика Северная Осетия — Алания	 2242	77	 1122	 1105	 15
Ленинградская область	 2133	81	 1397	 728	 8
Курская область	 2095	80	 1482	 606	 7
Тамбовская область	 2069	85	 1491	 574	 4
Саратовская область	 1980	109	 1531	 438	 11
Красноярский край	 1941	69	 1356	 565	 20
Ярославская область	 1938	109	 1593	 333	 12
Владимирская область	 1920	83	 1638	 267	 15
Кабардино-Балкарская Республика	 1886	62	 1418	 461	 7
Республика Чувашия	 1863	76	 1296	 559	 8
Ямало-Ненецкий автономный округ	 1806	58	 1552	 251	 3
Челябинская область	 1755	96	 1153	 593	 9
Волгоградская область	 1747	86	 1215	 519	 13
Новосибирская область	 1728	76	 1014	 692	 22
Ставропольский край	 1600	70	 1007	 562	 31
Самарская область	 1568	65	 1192	 365	 11
Республика Ингушетия	 1561	46	 1127	 399	 35
Орловская область	 1549	32	 1015	 524	 10
Ульяновская область	 1462	96	 1087	 370	 5
Республика Мордовия	 1443	34	 1000	 434	 9
Приморский край	 1402	63	 929	 459	 14
Белгородская область	 1361	69	 955	 395	 11
Оренбургская область	 1350	38	 644	 701	 5
Хабаровский край	 1325	52	 739	 577	 9
Ивановская область	 1313	22	 901	 397	 15
Ханты-Мансийский АО	 1308	56	 844	 453	 11
Липецкая область	 1298	58	 976	 318	 4
Смоленская область	 1297	51	 891	 395	 11
Республика Марий Эл	 1285	50	 367	 910	 8
Воронежская область	 1246	51	 512	 721	 13
Пензенская область	 1245	73	 372	 861	 12
Тюменская область	 1227	46	 758	 462	 7
Тверская область	 1131	19	 500	 620	 11
Пермский край	 1125	52	 512	 600	 13
Астраханская область	 1099	34	 600	 492	 7
Кировская область	 1020	12	 424	 591	 5
Алтайский край	 1014	44	 481	 529	 4
Калининградская область	 1010	32	 576	 423	 11
Республика Коми	 1007	39	 564	 425	 18
Чеченская Республика	 986	20	 363	 612	 11
Республика Бурятия	 973	25	 583	 384	 6
Республика Саха (Якутия)	 914	45	 555	 355	 4
Архангельская область	 792	72	 489	 299	 4
Республика Калмыкия	 721	0	 455	 258	 8
Иркутская область	 698	97	 534	 160	 4
Новгородская область	 685	33	 490	 190	 5
Карачаево-Черкесская Республика	 677	11	 463	 210	 4
Республика Хакасия	 667	25	 358	 299	 10
Омская область	 652	53	 541	 104	 7
Забайкальский край	 595	45	 335	 254	 6
Камчатский край	 515	20	 379	 134	 2
Костромская область	 500	13	 276	 221	 3
Вологодская область	 477	23	 278	 196	 3
Республика Адыгея	 461	31	 204	 249	 8
Удмуртская Республика	 452	11	 187	 253	 12
Псковская область	 451	27	 300	 142	 9
Томская область	 397	16	 298	 95	 4
Республика Тыва	 351	52	 302	 48	 1
Кемеровская область	 333	5	 208	 118	 7
Республика Крым	 294	13	 179	 113	 2
Амурская область	 247	9	 181	 65	 1
Еврейская автономная область	 236	6	 147	 87	 2
Республика Карелия	 233	8	 169	 63	 1
Магаданская область	 196	7	 81	 112	 3
Севастополь	 143	4	 58	 83	 2
Курганская область	 130	11	 78	 52	 0
Республика Алтай	 81	3	 45	 36	 0
Ненецкий автономный округ	 57	3	 50	 7	 0
Чукотский автономный округ	 56	0	 33	 23	 0
Сахалинская область	 56	6	 27	 29	 0
