Москва	 1121912	2628	 90255	 1012703	 18954
Санкт-Петербург	 423652	717	 25965	 384100	 13587
Московская область	 256827	657	 40362	 210520	 5945
Нижегородская область	 115344	124	 1254	 110757	 3333
Ростовская область	 90321	205	 5266	 80921	 4134
Свердловская область	 87305	93	 2997	 81099	 3209
Воронежская область	 82148	132	 1881	 77541	 2726
Красноярский край	 71548	106	 2054	 65890	 3604
Иркутская область	 67565	116	 872	 64367	 2326
Самарская область	 62773	96	 1195	 59931	 1647
Архангельская область	 62545	52	 2297	 59286	 962
Саратовская область	 60398	116	 4223	 55192	 983
Челябинская область	 60010	98	 2872	 55639	 1499
Волгоградская область	 57965	93	 1512	 55278	 1175
Ханты-Мансийский АО	 56545	43	 505	 55246	 794
Пермский край	 55533	96	 3138	 50118	 2277
Ульяновская область	 54331	75	 1476	 51599	 1256
Ставропольский край	 53638	44	 1551	 50675	 1412
Хабаровский край	 51924	24	 1660	 49874	 390
Мурманская область	 50578	22	 1559	 47843	 1176
Алтайский край	 50392	60	 2949	 45311	 2132
Краснодарский край	 46549	91	 2640	 41111	 2798
Омская область	 46289	50	 1009	 43881	 1399
Республика Карелия	 46167	35	 1305	 44366	 496
Пензенская область	 45800	76	 1923	 43176	 701
Вологодская область	 45258	37	 1905	 42308	 1045
Приморский край	 43792	21	 1940	 41133	 719
Республика Коми	 43555	23	 350	 42284	 921
Ленинградская область	 43478	78	 1476	 40752	 1250
Оренбургская область	 43005	52	 2971	 39137	 897
Кировская область	 42798	62	 2255	 40189	 354
Забайкальский край	 42597	27	 802	 41151	 644
Новосибирская область	 41894	69	 1996	 38102	 1796
Республика Крым	 41581	102	 2053	 38265	 1263
Тверская область	 40666	70	 1228	 38495	 943
Ярославская область	 39503	77	 1224	 37725	 554
Тульская область	 39075	49	 509	 36641	 1925
Брянская область	 38915	63	 537	 38067	 311
Ямало-Ненецкий автономный округ	 38733	16	 783	 37534	 416
Белгородская область	 37553	65	 1976	 34923	 654
Республика Бурятия	 37424	25	 395	 36162	 867
Курская область	 37183	65	 1326	 35111	 746
Псковская область	 36836	52	 6988	 29481	 367
Республика Башкортостан	 36407	91	 1951	 33980	 476
Республика Саха (Якутия)	 36317	112	 2540	 33157	 620
Кемеровская область	 35798	61	 564	 34549	 685
Тюменская область	 35686	46	 1170	 34028	 488
Ивановская область	 35086	60	 717	 33204	 1165
Орловская область	 34679	51	 1403	 32656	 620
Калужская область	 34655	56	 1467	 32868	 320
Астраханская область	 33347	43	 869	 31735	 743
Удмуртская Республика	 33221	42	 2269	 30073	 879
Республика Дагестан	 32831	52	 925	 30440	 1466
Владимирская область	 32530	50	 1315	 30075	 1140
Калининградская область	 32412	60	 1045	 30925	 442
Томская область	 32383	25	 651	 31321	 411
Тамбовская область	 31991	37	 2029	 29467	 495
Липецкая область	 30518	60	 2439	 27395	 684
Новгородская область	 30273	34	 1309	 28837	 127
Смоленская область	 29942	42	 796	 28225	 921
Рязанская область	 28302	44	 1080	 26747	 475
Республика Чувашия	 24779	49	 786	 22603	 1390
Кабардино-Балкарская Республика	 23998	20	 353	 23188	 457
Сахалинская область	 22661	1	 393	 22226	 42
Республика Хакасия	 22579	18	 378	 21667	 534
Амурская область	 22445	14	 510	 21648	 287
Костромская область	 20902	27	 2339	 18116	 447
Республика Татарстан	 20843	35	 2642	 17726	 475
Курганская область	 20731	32	 982	 19348	 401
Республика Калмыкия	 20561	15	 317	 19887	 357
Республика Мордовия	 20386	28	 1851	 18281	 254
Карачаево-Черкесская Республика	 20198	13	 192	 19921	 85
Республика Алтай	 16844	3	 63	 16541	 240
Республика Северная Осетия — Алания	 16833	10	 477	 16158	 198
Республика Тыва	 15860	5	 96	 15562	 202
Республика Ингушетия	 15556	12	 1773	 13595	 188
Камчатский край	 14542	8	 428	 13883	 231
Республика Адыгея	 14515	8	 356	 13974	 185
Севастополь	 14313	24	 421	 13242	 650
Республика Марий Эл	 13220	14	 314	 12673	 233
Чеченская Республика	 12103	9	 170	 11805	 128
Магаданская область	 8371	2	 79	 8190	 102
Еврейская автономная область	 4472	0	 42	 4295	 135
Ненецкий автономный округ	 1097	0	 6	 1087	 4
Чукотский автономный округ	 750	0	 10	 733	 7
