Москва	 553713	6575	 139828	 405577	 8308
Московская область	 102802	949	 25905	 74995	 1902
Санкт-Петербург	 97938	2668	 35946	 57039	 4953
Нижегородская область	 50833	448	 5679	 44094	 1060
Свердловская область	 43223	385	 6874	 35398	 951
Ростовская область	 37459	313	 6117	 30158	 1184
Красноярский край	 33556	336	 6618	 26000	 938
Ханты-Мансийский АО	 32666	204	 4623	 27680	 363
Воронежская область	 31842	317	 910	 30427	 505
Иркутская область	 29909	257	 2735	 26475	 699
Архангельская область	 28328	345	 10747	 17262	 319
Ставропольский край	 25907	221	 1924	 23476	 507
Ульяновская область	 25623	238	 4406	 20902	 315
Волгоградская область	 25255	234	 1050	 23930	 275
Саратовская область	 25193	245	 4973	 20015	 205
Мурманская область	 25182	275	 3420	 21331	 431
Ямало-Ненецкий автономный округ	 24772	196	 7736	 16802	 234
Алтайский край	 24316	232	 2286	 21541	 489
Челябинская область	 23277	218	 1362	 21697	 218
Хабаровский край	 21961	310	 7193	 14617	 151
Оренбургская область	 21697	189	 2797	 18720	 180
Новосибирская область	 21259	178	 3303	 17263	 693
Краснодарский край	 20726	176	 6385	 13796	 545
Омская область	 20649	234	 3513	 16620	 516
Самарская область	 20404	231	 1544	 18477	 383
Приморский край	 20075	231	 5227	 14638	 210
Кемеровская область	 19374	180	 3164	 15865	 345
Республика Коми	 19061	275	 4628	 14127	 306
Пензенская область	 18912	161	 3890	 14798	 224
Пермский край	 18298	292	 5301	 12466	 531
Республика Саха (Якутия)	 18289	219	 6441	 11606	 242
Республика Дагестан	 18135	105	 939	 16308	 888
Забайкальский край	 17098	269	 1570	 15261	 267
Тюменская область	 16923	170	 5105	 11693	 125
Томская область	 16862	203	 5220	 11491	 151
Республика Бурятия	 16740	274	 1564	 14827	 349
Брянская область	 16209	138	 3133	 12965	 111
Кировская область	 16167	225	 6940	 9038	 189
Тульская область	 15326	146	 1576	 13286	 464
Ленинградская область	 15296	204	 5507	 9658	 131
Ярославская область	 14954	180	 614	 14264	 76
Орловская область	 14914	140	 2831	 11902	 181
Белгородская область	 14872	170	 1678	 13122	 72
Калужская область	 14858	140	 2754	 11999	 105
Ивановская область	 14568	156	 3964	 10385	 219
Курская область	 14033	150	 2972	 10888	 173
Республика Крым	 13604	229	 3975	 9387	 242
Тверская область	 13522	196	 4923	 8234	 365
Республика Башкортостан	 13187	126	 1691	 11422	 74
Рязанская область	 13115	113	 2935	 10099	 81
Астраханская область	 12509	145	 3430	 8848	 231
Тамбовская область	 12229	118	 1489	 10665	 75
Владимирская область	 12183	130	 2275	 9618	 290
Республика Карелия	 12129	360	 5481	 6561	 87
Удмуртская Республика	 12014	166	 1515	 10231	 268
Кабардино-Балкарская Республика	 11987	89	 2751	 9043	 193
Республика Тыва	 11610	106	 661	 10817	 132
Республика Чувашия	 11598	107	 873	 10491	 234
Карачаево-Черкесская Республика	 11521	85	 3794	 7693	 34
Смоленская область	 11318	134	 2973	 8076	 269
Республика Калмыкия	 10973	76	 2256	 8589	 128
Псковская область	 10866	167	 4830	 5964	 72
Республика Хакасия	 10618	175	 3444	 7073	 101
Республика Алтай	 10337	122	 2197	 8118	 22
Костромская область	 10296	138	 3350	 6773	 173
Сахалинская область	 10296	126	 3059	 7232	 5
Липецкая область	 10267	115	 2013	 8162	 92
Новгородская область	 10248	175	 3313	 6846	 89
Амурская область	 10133	156	 2656	 7380	 97
Вологодская область	 10047	206	 1031	 8932	 84
Республика Мордовия	 10038	86	 1732	 8247	 59
Калининградская область	 9960	191	 3170	 6684	 106
Республика Татарстан	 9700	75	 1108	 8464	 128
Республика Ингушетия	 8848	77	 1288	 7455	 105
Республика Северная Осетия — Алания	 8752	73	 2025	 6654	 73
Курганская область	 7862	99	 329	 7418	 115
Республика Адыгея	 7370	80	 1291	 6018	 61
Республика Марий Эл	 7168	52	 933	 6151	 84
Камчатский край	 7075	60	 2267	 4738	 70
Магаданская область	 5331	40	 793	 4487	 51
Севастополь	 3867	57	 480	 3288	 99
Чеченская Республика	 3597	75	 1184	 2356	 57
Еврейская автономная область	 2734	30	 1051	 1636	 47
Ненецкий автономный округ	 628	7	 186	 442	 0
Чукотский автономный округ	 338	17	 63	 272	 3
