"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-04-06,16563,5.121858,3256,339,12968,19.658274,2.046731,0.044273074764106815,2259,110357
2020-04-05,15756,21.405455,3012,259,12485,19.116527,1.643818,0.04211595520034214,2374,144444
2020-04-04,12978,4.349924,2577,218,10183,19.856681,1.679766,0.03469033172061693,2883,171610
2020-04-03,12437,10.218008,2175,179,10083,17.48814,1.439254,0.03324423297960493,3008,209000
2020-04-02,11284,18.033473,1735,139,9410,15.375753,1.231833,0.030162251744139425,3315,269144
2020-04-01,9560,12.11446,1324,109,8127,13.849372,1.140167,0.025553981449306352,3913,343220
2020-03-31,8527,15.260881,1592,101,6834,18.670107,1.184473,0.022792761487263103,4387,370406
2020-03-30,7398,17.802548,466,80,6852,6.299,1.081373,0.01977493250648205,5057,467638
2020-03-29,6280,12.625538,466,64,5750,7.420382,1.019108,0.01678650664243137,5957,584547
2020-03-28,5576,19.094404,466,61,5049,8.357245,1.093974,0.014904707171687471,6709,613295
2020-03-27,4682,15.833746,256,54,4372,5.467749,1.153353,0.012515035684691669,7990,692796
2020-03-26,4042,24.330975,184,38,3820,4.552202,0.940129,0.010804308893106306,9256,984500
2020-03-25,3251,16.523297,183,30,3038,5.629037,0.922793,0.008689957499131271,11508,1247033
2020-03-24,2790,33.62069,110,26,2654,3.942652,0.9319,0.00745769960706744,13409,1438885
2020-03-23,2088,42.040816,0,25,2063,0,1.197318,0.005581246157547246,17917,1496440
2020-03-22,1470,15.023474,0,21,1449,0,1.428571,0.00392932559942263,25450,1781476
2020-03-21,1278,35.52492,10,19,1249,0.782473,1.486698,0.003416107561947021,29273,1969000
2020-03-20,943,17.875,9,12,922,0.954401,1.272534,0.0025206490069765576,39672,3117583
2020-03-19,800,21.765601,9,9,782,1.125,1.125,0.002138408489481703,46764,4156778
2020-03-18,657,37.447699,9,8,640,1.369863,1.217656,0.0017561679719868487,56942,4676375
2020-03-17,478,15.180723,9,5,464,1.882845,1.046025,0.0012776990724653176,78266,7482200
2020-03-16,415,66,9,4,402,2.168675,0.963855,0.0011092994039186336,90147,9352750
2020-03-15,250,27.55102,8,1,241,3.2,0.4,0.0006682526529630323,149644,37411000
2020-03-14,196,1.554404,8,1,187,4.081633,0.510204,0.0005239100799230173,190872,37411000
2020-03-13,193,64.957265,8,1,184,4.145078,0.518135,0.0005158910480874609,193839,37411000
2020-03-12,117,8.333333,8,1,108,6.837607,0.854701,0.00031274224158669907,319752,37411000
2020-03-11,108,36.708861,8,1,99,7.407407,0.925926,0.0002886851460800299,346398,37411000
2020-03-10,79,3.947368,8,1,70,10.126582,1.265823,0.0002111678383363182,473557,37411000
2020-03-09,76,18.75,8,1,67,10.526316,1.315789,0.00020314880650076182,492250,37411000
