"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-04-06,1828,4.756447,33,86,1709,1.805252,4.704595,0.017022069093956607,5875,124872
2020-04-05,1745,17.271505,17,82,1646,0.974212,4.69914,0.016249185212775862,6154,130963
2020-04-04,1488,0,16,68,1404,1.075269,4.569892,0.0138560387373126,7217,157926
2020-04-03,1488,7.826087,16,68,1404,1.075269,4.569892,0.0138560387373126,7217,157926
2020-04-02,1380,7.476636,16,60,1304,1.15942,4.347826,0.01285035850637862,7782,178983
2020-04-01,1284,15.779982,9,57,1218,0.700935,4.439252,0.011956420523326194,8364,188404
2020-03-31,1109,23.085461,5,51,1053,0.450857,4.598738,0.010326846075053544,9683,210569
2020-03-30,901,4.889406,4,42,855,0.443951,4.661487,0.00838998044510662,11919,255690
2020-03-29,859,19.471488,3,39,817,0.349243,4.540163,0.007998882577521184,12502,275359
2020-03-28,719,23.752151,3,28,688,0.417246,3.894298,0.006695223018903063,14936,383536
2020-03-27,581,19.057377,3,20,558,0.516351,3.442341,0.005410187168265202,18484,536950
2020-03-26,488,24.489796,3,10,475,0.614754,2.04918,0.004544184747183164,22006,1073900
2020-03-25,392,25.641026,3,10,379,0.765306,2.55102,0.0036502467641307385,27395,1073900
2020-03-24,312,27.346939,3,6,303,0.961538,1.923077,0.0029052984449203837,34420,1789833
2020-03-23,245,21.287129,3,3,239,1.22449,1.22449,0.0022814042275817116,43833,3579667
2020-03-22,202,80.357143,0,3,199,0,1.485149,0.0018809945060061458,53163,3579667
2020-03-21,112,55.555556,0,2,110,0,1.785714,0.0010429276468944967,95884,5369500
2020-03-20,72,111.764706,0,2,70,0,2.777778,0.0006704534872893194,149153,5369500
2020-03-19,34,61.904762,0,2,32,0,5.882353,0.0003166030356644008,315853,5369500
2020-03-18,21,0,0,1,20,0,4.761905,0.00019554893379271812,511381,10739000
2020-03-17,21,90.909091,0,1,20,0,4.761905,0.00019554893379271812,511381,10739000
2020-03-16,11,0,0,0,11,0,0,0.00010243039389142378,976273,
2020-03-15,11,0,0,0,11,0,0,0.00010243039389142378,976273,
2020-03-14,11,120,0,0,11,0,0,0.00010243039389142378,976273,
2020-03-13,5,0,0,0,5,0,0,4.6559269950647176e-05,2147800,
2020-03-12,5,0,0,0,5,0,0,4.6559269950647176e-05,2147800,
2020-03-11,5,0,0,0,5,0,0,4.6559269950647176e-05,2147800,
2020-03-10,5,0,0,0,5,0,0,4.6559269950647176e-05,2147800,
2020-03-09,5,0,0,0,5,0,0,4.6559269950647176e-05,2147800,
2020-03-08,5,150,0,0,5,0,0,4.6559269950647176e-05,2147800,
2020-03-07,2,0,0,0,2,0,0,1.862370798025887e-05,5369500,
2020-03-06,2,100,0,0,2,0,0,1.862370798025887e-05,5369500,
2020-03-05,1,0,0,0,1,0,0,9.311853990129434e-06,10739000,
2020-03-04,1,0,0,0,1,0,0,9.311853990129434e-06,10739000,
2020-03-03,1,0,0,0,1,0,0,9.311853990129434e-06,10739000,
2020-03-02,1,0,0,0,1,0,0,9.311853990129434e-06,10739000,
2020-03-01,1,,0,0,1,0,0,9.311853990129434e-06,10739000,

